Orthogroup	Uloborus_diversus	Drosophila_melanogaster
OG0000610	jg35009.t1.p1, GJZJ01181294.1.p1, GJZJ01181294.1.p2	FBpp0292226, FBpp0428459
OG0000611	GJZJ01239902.1.p1, jg28795.t1.p1, jg28823.t1.p1, GJZJ01258257.1.p1, jg28824.t1.p1	FBpp0087558, FBpp0076158, FBpp0080247
OG0000612	GJZJ01048685.1.p1, jg26374.t1.p1, GJZJ01016629.1.p1	FBpp0309953
OG0000613	jg6689.t1.p1, GJZJ01050058.1.p1, jg6690.t2.p1, jg20698.t1.p1, GJZJ01226051.1.p1, GJZJ01197804.1.p1, GJZJ01119373.1.p1	FBpp0074126
OG0000614	jg12129.t1.p1, GJZJ01138564.1.p1, GJZJ01161639.1.p1, jg12131.t1.p1, jg12127.t1.p1, GJZJ01185601.1.p1	FBpp0301109
OG0000615	GJZJ01063284.1.p1, jg20807.t2.p1, GJZJ01194945.1.p1	FBpp0081027
OG0000616	jg39182.t1.p1, GJZJ01188069.1.p1, jg39195.t1.p1, GJZJ01201725.1.p1	FBpp0075785, FBpp0301716
OG0000618	GJZJ01207404.1.p1, jg31900.t1.p1, jg31903.t1.p1, GJZJ01232833.1.p1	FBpp0089115, FBpp0293584
OG0000619	jg19558.t1.p1, GJZJ01156006.1.p1, jg19560.t1.p1, GJZJ01242115.1.p1, jg26944.t1.p1	FBpp0294032, FBpp0309409, FBpp0073809, FBpp0305810
OG0000619	jg3884.t1.p1, jg26943.t1.p1, GJZJ01203658.1.p1, GJZJ01190304.1.p1, jg1494.t1.p1	FBpp0298357
OG0000620	jg31092.t1.p1, GJZJ01265474.1.p1, jg31088.t1.p1	FBpp0082685, FBpp0304712, FBpp0082687, FBpp0110273
OG0000621	GJZJ01064746.1.p1, jg33496.t1.p1, GJZJ01149831.1.p1	FBpp0297859, FBpp0289580, FBpp0308706
OG0000622	jg39228.t3.p1, GJZJ01058822.1.p1, jg5148.t1.p1, GJZJ01185197.1.p1	FBpp0087869
OG0000627	GJZJ01061490.1.p1, GJZJ01260716.1.p1, jg31483.t1.p1, jg31643.t1.p1, GJZJ01212435.1.p1, GJZJ01242042.1.p1, jg25544.t1.p1, GJZJ01099649.1.p1, GJZJ01041779.1.p1, jg26657.t1.p1	FBpp0084658
OG0000628	GJZJ01208117.1.p1, jg13009.t1.p1, jg11198.t1.p1, jg11198.t2.p1, GJZJ01137341.1.p1, GJZJ01267639.1.p2, GJZJ01222247.1.p1	FBpp0307176, FBpp0307169, FBpp0307170, FBpp0312565, FBpp0312564, FBpp0307171, FBpp0307175, FBpp0307173, FBpp0307168, FBpp0307174, FBpp0401450
OG0000629	jg11751.t1.p1, GJZJ01073618.1.p1	FBpp0077357
OG0000629	jg23855.t1.p1	FBpp0083701
OG0000630	GJZJ01151531.1.p1, jg44971.t1.p1, GJZJ01165548.1.p1	FBpp0077187
OG0000631	GJZJ01180858.1.p1, GJZJ01038083.1.p1, jg8986.t1.p1, jg36472.t1.p1, GJZJ01243166.1.p1, GJZJ01236324.1.p1	FBpp0082320
OG0000633	jg2546.t1.p1, GJZJ01218411.1.p1	FBpp0086821
OG0000634	GJZJ01151273.1.p1, jg36248.t1.p1, GJZJ01227498.1.p1, jg28087.t1.p1, GJZJ01081820.1.p1, jg28095.t1.p1	FBpp0074573
OG0000636	GJZJ01097024.1.p1, jg17468.t1.p1, jg17467.t1.p1, GJZJ01113714.1.p1, jg17460.t1.p1	FBpp0086117
OG0000637	GJZJ01101360.1.p1	FBpp0428143, FBpp0428140
OG0000638	GJZJ01083235.1.p1, jg16460.t1.p1, GJZJ01165192.1.p1, jg3259.t1.p1	FBpp0077492
OG0000640	GJZJ01241340.1.p1, jg33701.t1.p1, GJZJ01124541.1.p1, jg28275.t1.p1, GJZJ01209617.1.p1, GJZJ01084360.1.p1, jg33706.t1.p1, jg33719.t1.p1	FBpp0300839, FBpp0088229, FBpp0111569
OG0000641	GJZJ01020099.1.p1, jg36951.t1.p1, GJZJ01009410.1.p1	FBpp0311080, FBpp0311079, FBpp0311077, FBpp0311078
OG0000643	GJZJ01245891.1.p1, jg44417.t1.p1, GJZJ01081795.1.p1, GJZJ01160695.1.p1, GJZJ01097768.1.p1	FBpp0078336
OG0000644	GJZJ01015165.1.p1, GJZJ01031309.1.p1	FBpp0079800, FBpp0079798
OG0000645	jg31439.t1.p1, GJZJ01162847.1.p1, GJZJ01166274.1.p1, jg20479.t1.p1	FBpp0070062, FBpp0305207
OG0000646	GJZJ01038884.1.p1, GJZJ01211277.1.p1, GJZJ01250076.1.p2, GJZJ01189164.1.p1, jg12323.t1.p1, jg8407.t1.p1, GJZJ01041686.1.p1	FBpp0071026, FBpp0293664
OG0000647	GJZJ01151651.1.p1, jg27844.t1.p1, jg34815.t1.p1, GJZJ01040730.1.p1, GJZJ01128603.1.p1, jg21351.t1.p1	FBpp0308017, FBpp0308018, FBpp0308019, FBpp0308021
OG0000649	GJZJ01166220.1.p1, GJZJ01117046.1.p1, jg11525.t1.p1, jg23587.t1.p1	FBpp0087082
OG0000651	jg20459.t1.p1, GJZJ01278807.1.p1, jg21920.t1.p1, GJZJ01210117.1.p1	FBpp0070483
OG0000652	GJZJ01134749.1.p1, jg28992.t1.p1, GJZJ01036301.1.p1, GJZJ01036301.1.p2, jg4013.t2.p1	FBpp0078879
OG0000653	GJZJ01091199.1.p1, GJZJ01269976.1.p1	FBpp0081331
OG0000655	GJZJ01024820.1.p1, jg12897.t1.p1	FBpp0070377
OG0000655	jg7588.t1.p1	FBpp0087139
OG0000656	jg28104.t1.p1, jg28101.t1.p1, GJZJ01252437.1.p1	FBpp0086328
OG0000657	jg31718.t1.p1, GJZJ01248566.1.p1, GJZJ01163673.1.p1, GJZJ01219683.1.p1, jg2978.t1.p1, jg32062.t2.p1, jg32062.t1.p1	FBpp0303014, FBpp0311099
OG0000658	GJZJ01201419.1.p1, GJZJ01213966.1.p1	FBpp0082421
OG0000659	GJZJ01200103.1.p1, GJZJ01176748.1.p1, jg18991.t1.p1, GJZJ01104291.1.p1, jg7543.t1.p1, GJZJ01187737.1.p1, GJZJ01092365.1.p1, jg7537.t1.p1	FBpp0310362, FBpp0083494
OG0000660	jg35935.t1.p1, GJZJ01182152.1.p1, GJZJ01078226.1.p1, jg35933.t1.p1	FBpp0077035, FBpp0079724
OG0000661	GJZJ01112727.1.p1, jg3067.t2.p1, GJZJ01152160.1.p1, jg3058.t1.p1, jg3065.t1.p1, GJZJ01167973.1.p1, jg3063.t1.p1	FBpp0307031
OG0000662	GJZJ01227124.1.p1, GJZJ01270438.1.p1	FBpp0081207
OG0000662	GJZJ01115079.1.p1	FBpp0083647, FBpp0083648
OG0000662	jg10371.t1.p1	FBpp0077588, FBpp0081206, FBpp0086831
OG0000663	jg36465.t1.p1, jg36466.t1.p1, GJZJ01052309.1.p1, jg2650.t1.p1	FBpp0077052
OG0000665	GJZJ01182315.1.p2, GJZJ01182315.1.p1, jg20714.t2.p1, jg20714.t1.p1	FBpp0088855
OG0000666	GJZJ01124489.1.p1, GJZJ01016513.1.p1, GJZJ01094836.1.p1, jg44152.t1.p1, GJZJ01154757.1.p1, GJZJ01239924.1.p1	FBpp0071571
OG0000668	GJZJ01257183.1.p1, GJZJ01165589.1.p1, GJZJ01237307.1.p1	FBpp0074017, FBpp0075479
OG0000669	jg10516.t1.p1, GJZJ01032630.1.p1, GJZJ01244363.1.p1, jg10519.t1.p1, GJZJ01031088.1.p1, jg2164.t1.p1	FBpp0084068, FBpp0084070
OG0000670	jg14752.t1.p1, GJZJ01265997.1.p1, GJZJ01250495.1.p1, jg35566.t2.p1, jg35566.t4.p1, jg35566.t3.p1, GJZJ01180910.1.p2, GJZJ01241161.1.p1	FBpp0289766, FBpp0288984, FBpp0288983, FBpp0289765, FBpp0288985
OG0000671	jg30509.t1.p1, GJZJ01157846.1.p1, GJZJ01273176.1.p1	FBpp0070761
OG0000674	GJZJ01124406.1.p1, jg14899.t1.p1, jg14897.t1.p1, GJZJ01029524.1.p1	FBpp0303087
OG0000675	GJZJ01001686.1.p1, GJZJ01202012.1.p1, GJZJ01015924.1.p1, jg32330.t1.p1, GJZJ01049204.1.p1	FBpp0084566
OG0000676	GJZJ01234396.1.p2, GJZJ01234396.1.p1, GJZJ01096234.1.p1	FBpp0076326
OG0000676	GJZJ01083095.1.p1	FBpp0085236
OG0000676	GJZJ01026246.1.p1	FBpp0080583
OG0000677	GJZJ01208686.1.p1	FBpp0071140
OG0000677	jg35615.t1.p1, GJZJ01120752.1.p1	FBpp0304648
OG0000678	GJZJ01275293.1.p1, GJZJ01011040.1.p1, GJZJ01013777.1.p1, jg30563.t1.p1, jg30561.t1.p1, GJZJ01244714.1.p1, jg30564.t1.p1, GJZJ01116453.1.p1, jg30398.t1.p1, GJZJ01236786.1.p1, GJZJ01194134.1.p1, GJZJ01082669.1.p1, GJZJ01010405.1.p1, GJZJ01177860.1.p1, jg30455.t1.p1, GJZJ01114873.1.p1, GJZJ01114873.1.p2, GJZJ01274485.1.p1, GJZJ01068348.1.p1, jg30454.t1.p1	FBpp0423042
OG0000678	jg16911.t1.p1, jg16912.t1.p1	FBpp0084897, FBpp0304273, FBpp0087260, FBpp0087259, FBpp0087222, FBpp0290879, FBpp0077252, FBpp0086427, FBpp0070247, FBpp0070826, FBpp0070829
OG0000679	jg40772.t1.p1, jg40777.t1.p1, jg40767.t1.p1, GJZJ01194723.1.p1, jg21309.t1.p1, GJZJ01276884.1.p1, jg21310.t1.p1, GJZJ01032150.1.p1	FBpp0087707, FBpp0291660
OG0000680	GJZJ01211776.1.p1	FBpp0085592
OG0000681	GJZJ01249861.1.p1, jg14111.t1.p1	FBpp0070765
OG0000682	GJZJ01194507.1.p1	FBpp0087203
OG0000683	jg4459.t1.p1, GJZJ01242380.1.p1, jg35364.t1.p1, GJZJ01267515.1.p1, GJZJ01053189.1.p2	FBpp0290566, FBpp0074131
OG0000686	GJZJ01078371.1.p1, jg28117.t2.p1, GJZJ01159250.1.p1, jg28113.t1.p1, jg20808.t2.p1, jg20808.t3.p1, GJZJ01199776.1.p1, GJZJ01199776.1.p2	FBpp0305866
OG0000687	jg7449.t1.p1, GJZJ01219172.1.p1, jg36836.t1.p1, GJZJ01274779.1.p1, GJZJ01172913.1.p1, GJZJ01001775.1.p1	FBpp0071330, FBpp0080483, FBpp0082679, FBpp0084270, FBpp0289339
OG0000688	GJZJ01038285.1.p1, GJZJ01114250.1.p1, jg30769.t2.p1, jg30769.t1.p1	FBpp0077697
OG0000689	GJZJ01211071.1.p1, jg44214.t1.p1, GJZJ01199875.1.p1	FBpp0304636, FBpp0304642, FBpp0079240, FBpp0304641
OG0000690	jg13454.t1.p1, jg13452.t1.p1, GJZJ01260395.1.p1, GJZJ01057134.1.p1, jg1418.t1.p1, GJZJ01186205.1.p1, jg13457.t1.p1	FBpp0071689
OG0000692	GJZJ01157594.1.p1, jg16462.t1.p1, jg42901.t1.p1, GJZJ01092078.1.p1	FBpp0289791, FBpp0310682
OG0000693	GJZJ01203796.1.p1, GJZJ01181223.1.p1, jg2238.t1.p1, GJZJ01133194.1.p1, jg2231.t1.p1, jg2219.t1.p1, GJZJ01145012.1.p1, GJZJ01112633.1.p1, GJZJ01095426.1.p1	FBpp0303341
OG0000694	GJZJ01145820.1.p1, GJZJ01051612.1.p1	FBpp0072792, FBpp0072793, FBpp0072791, FBpp0300550, FBpp0077995, FBpp0078061, FBpp0077681
OG0000695	GJZJ01172614.1.p1, GJZJ01094507.1.p1, jg21463.t1.p1	FBpp0085915
OG0000696	jg30966.t1.p1, GJZJ01215679.1.p1, GJZJ01205433.1.p1, GJZJ01194536.1.p1, jg43612.t1.p1, GJZJ01260889.1.p1	FBpp0086237, FBpp0303027
OG0000698	GJZJ01268598.1.p2, GJZJ01268598.1.p1, GJZJ01001836.1.p1, GJZJ01069512.1.p1	FBpp0304142
OG0000700	GJZJ01238822.1.p1, GJZJ01116836.1.p1, GJZJ01067390.1.p1, GJZJ01214862.1.p1	FBpp0088075
OG0000701	jg44296.t1.p1, GJZJ01171907.1.p1, GJZJ01046112.1.p1, GJZJ01212027.1.p1, GJZJ01183919.1.p1, jg44301.t1.p1	FBpp0298334, FBpp0298335, FBpp0088330, FBpp0305855
OG0000703	GJZJ01061734.1.p1	FBpp0302918
OG0000703	jg16523.t1.p1, jg41325.t1.p1, GJZJ01270672.1.p1, jg13073.t1.p1, jg15373.t1.p1, GJZJ01015364.1.p1, jg43983.t1.p1, jg19835.t1.p1, jg41095.t1.p1, jg39931.t1.p1, GJZJ01020380.1.p1, jg16687.t1.p1, jg40699.t1.p1, GJZJ01193181.1.p1, jg15074.t1.p1, GJZJ01158662.1.p1, jg42294.t1.p1, jg16597.t1.p1, GJZJ01203133.1.p1, jg40005.t1.p1, GJZJ01093713.1.p1, jg40002.t1.p1, GJZJ01196494.1.p1, jg37940.t1.p1, jg41543.t1.p1, GJZJ01084059.1.p1, GJZJ01110282.1.p1, jg12752.t1.p1, jg10063.t2.p1, GJZJ01266131.1.p1, jg42296.t1.p1, jg35965.t1.p1, jg38702.t1.p1	FBpp0085785, FBpp0304303
OG0000704	GJZJ01005161.1.p1, GJZJ01081772.1.p1, GJZJ01098079.1.p1, jg2661.t1.p1	FBpp0075958
OG0000706	GJZJ01014487.1.p1, jg44268.t2.p1, jg44268.t1.p1	FBpp0428090, FBpp0428428, FBpp0309649, FBpp0428427, FBpp0309656, FBpp0309642, FBpp0309646, FBpp0423412, FBpp0309652, FBpp0309662, FBpp0309657, FBpp0309658, FBpp0309650, FBpp0309660, FBpp0309659
OG0000708	jg7887.t1.p1, GJZJ01260862.1.p1, GJZJ01254507.1.p1, jg7889.t1.p1, jg7889.t2.p1, GJZJ01053353.1.p1, GJZJ01009675.1.p1	FBpp0112984
OG0000710	GJZJ01005620.1.p1, jg15594.t2.p1, GJZJ01089543.1.p1, GJZJ01256859.1.p1, jg28384.t2.p1	FBpp0073043, FBpp0300860, FBpp0073044
OG0000712	GJZJ01131249.1.p1, jg37069.t2.p1, GJZJ01109199.1.p1, GJZJ01265937.1.p1, GJZJ01042775.1.p1, jg7016.t1.p1	FBpp0080851
OG0000713	jg12402.t1.p1, jg12402.t2.p1, GJZJ01211999.1.p1	FBpp0083112
OG0000714	jg20430.t1.p1, GJZJ01248642.1.p1, jg29803.t1.p1, GJZJ01175047.1.p1	FBpp0073942
OG0000716	GJZJ01181029.1.p1	FBpp0082643
OG0000719	GJZJ01236921.1.p1	FBpp0080642
OG0000723	jg30175.t1.p1, GJZJ01138111.1.p1, GJZJ01031163.1.p1, jg33517.t1.p1, GJZJ01074450.1.p1, GJZJ01207947.1.p1	FBpp0099497, FBpp0289608, FBpp0305829
OG0000724	jg35245.t1.p1	FBpp0423186
OG0000724	GJZJ01024672.1.p1, jg14666.t1.p1, GJZJ01105431.1.p1, jg33646.t1.p1, GJZJ01118679.1.p1	FBpp0309299, FBpp0309294
OG0000725	jg33034.t1.p1, jg38464.t1.p1, jg38447.t1.p1, jg1777.t1.p1, jg33037.t1.p1, GJZJ01129353.1.p1, GJZJ01081041.1.p1, jg28263.t1.p1, GJZJ01051451.1.p1, GJZJ01060763.1.p1, jg14290.t1.p1, GJZJ01170742.1.p1	FBpp0079244, FBpp0291358, FBpp0290553
OG0000726	GJZJ01268388.1.p1, jg20376.t1.p1, GJZJ01269996.1.p1, GJZJ01222720.1.p1	FBpp0099766, FBpp0271785, FBpp0078206
OG0000727	jg25611.t1.p1, jg25614.t1.p1, GJZJ01026979.1.p1, jg33798.t1.p1, GJZJ01100529.1.p1	FBpp0074781
OG0000728	GJZJ01038062.1.p1, jg7647.t1.p1, jg35875.t1.p1, GJZJ01036411.1.p1	FBpp0083230
OG0000729	GJZJ01229614.1.p1, jg24166.t1.p1, GJZJ01222670.1.p1, GJZJ01081829.1.p1, GJZJ01058635.1.p1, GJZJ01109572.1.p1	FBpp0077716
OG0000730	GJZJ01147700.1.p1	FBpp0078042
OG0000730	GJZJ01280126.1.p1, GJZJ01167006.1.p1, jg45277.t1.p1	FBpp0079769, FBpp0081957
OG0000732	jg9156.t1.p1, GJZJ01084800.1.p1	FBpp0071221, FBpp0079251, FBpp0083702, FBpp0081494, FBpp0086055, FBpp0289454, FBpp0297943, FBpp0077134
OG0000733	GJZJ01223487.1.p1, jg33819.t1.p1, GJZJ01106683.1.p1	FBpp0306013, FBpp0306012
OG0000734	GJZJ01003182.1.p1, jg21611.t2.p1, jg21611.t1.p1, GJZJ01269556.1.p1, GJZJ01148681.1.p1	FBpp0075555
OG0000735	GJZJ01275844.1.p1, GJZJ01254358.1.p1	FBpp0293535, FBpp0293531
OG0000736	jg18755.t1.p1, GJZJ01090678.1.p1	FBpp0291143
OG0000736	GJZJ01031542.1.p1, GJZJ01213530.1.p1	FBpp0088985, FBpp0074078
OG0000737	GJZJ01057503.1.p1	FBpp0307914
OG0000738	GJZJ01165083.1.p1, jg25506.t1.p1, GJZJ01158273.1.p1, jg25505.t1.p1, jg27800.t1.p1	FBpp0084360, FBpp0073801, FBpp0073802, FBpp0073803, FBpp0073804, FBpp0422604, FBpp0073796, FBpp0073795, FBpp0073793, FBpp0073797, FBpp0073791, FBpp0310796, FBpp0073800
OG0000739	GJZJ01161216.1.p1	FBpp0074425
OG0000740	jg19277.t1.p1, GJZJ01027789.1.p1, GJZJ01105557.1.p1, GJZJ01252154.1.p1, jg5974.t1.p1, GJZJ01242874.1.p1, GJZJ01127804.1.p1	FBpp0291665
OG0000742	jg12626.t1.p1, GJZJ01054829.1.p1, jg12627.t1.p1, GJZJ01062035.1.p1, GJZJ01161589.1.p1	FBpp0428101
OG0000743	GJZJ01007996.1.p1, GJZJ01164522.1.p2, jg34175.t1.p1, GJZJ01164522.1.p1	FBpp0080934
OG0000746	GJZJ01243493.1.p1, GJZJ01219199.1.p1, GJZJ01198175.1.p1, jg12593.t1.p1	FBpp0078941
OG0000747	GJZJ01124618.1.p1, GJZJ01150354.1.p1, jg12380.t1.p1, GJZJ01153954.1.p1	FBpp0292877
OG0000748	jg14740.t1.p1, GJZJ01128070.1.p1, GJZJ01097725.1.p1, GJZJ01259671.1.p1, GJZJ01022150.1.p1, jg31431.t1.p1	FBpp0070146
OG0000749	GJZJ01098715.1.p1, jg38241.t1.p1, GJZJ01106837.1.p1, jg43684.t1.p1, jg18756.t1.p1	FBpp0072616, FBpp0088995
OG0000751	GJZJ01087515.1.p1, jg41282.t2.p1	FBpp0075683
OG0000752	GJZJ01050415.1.p1, GJZJ01078444.1.p1, jg35447.t2.p1, GJZJ01136515.1.p1, jg37717.t2.p1, jg21796.t1.p1, jg37717.t1.p1	FBpp0306627, FBpp0306626, FBpp0291397
OG0000753	GJZJ01091533.1.p1, jg29217.t1.p1, GJZJ01183113.1.p1, jg29220.t1.p1, GJZJ01066621.1.p1, GJZJ01245396.1.p1, jg18682.t1.p1	FBpp0072273
OG0000754	GJZJ01126058.1.p1, jg33988.t1.p1, GJZJ01201520.1.p1	FBpp0301958, FBpp0088559, FBpp0089021, FBpp0088428
OG0000755	GJZJ01271803.1.p1, GJZJ01193635.1.p1, jg28159.t1.p1, GJZJ01090492.1.p1, GJZJ01265788.1.p1, jg21857.t1.p1, GJZJ01172775.1.p1	FBpp0078401
OG0000756	GJZJ01064414.1.p1	FBpp0076862
OG0000757	jg16643.t1.p1, GJZJ01029450.1.p1, GJZJ01089163.1.p1, jg16641.t1.p1, GJZJ01151777.1.p1, jg16642.t1.p1	FBpp0073665
OG0000758	jg27619.t1.p1, GJZJ01251228.1.p1, GJZJ01270393.1.p1, GJZJ01070461.1.p1, jg4239.t1.p1, jg4237.t1.p1	FBpp0086540, FBpp0309008
OG0000760	GJZJ01258296.1.p1, GJZJ01167401.1.p1, GJZJ01009588.1.p1	FBpp0083079
OG0000761	GJZJ01266877.1.p1, GJZJ01178873.1.p1, jg42026.t1.p1, GJZJ01152401.1.p1	FBpp0300850, FBpp0300851, FBpp0300852, FBpp0300855, FBpp0300857, FBpp0300853, FBpp0300846, FBpp0300854, FBpp0307489
OG0000762	GJZJ01044241.1.p1, GJZJ01197169.1.p2, jg7163.t1.p1, jg7165.t1.p1, jg7164.t1.p1, GJZJ01151728.1.p1, GJZJ01183383.1.p1, GJZJ01193201.1.p1	FBpp0303193
OG0000763	GJZJ01242505.1.p1, jg6419.t2.p1, jg6419.t1.p1, GJZJ01192867.1.p1	FBpp0086106, FBpp0271954, FBpp0304550, FBpp0304551, FBpp0304552, FBpp0086105, FBpp0304553, FBpp0304555, FBpp0304554
OG0000765	jg14271.t2.p1, GJZJ01250450.1.p1, GJZJ01002119.1.p1, GJZJ01061132.1.p1, jg25079.t1.p1, GJZJ01123239.1.p1	FBpp0310016, FBpp0304853, FBpp0304861, FBpp0304860, FBpp0304858, FBpp0304855
OG0000766	GJZJ01155191.1.p1, GJZJ01234519.1.p1, jg32404.t1.p1, GJZJ01149408.1.p1, jg26956.t1.p1, GJZJ01157740.1.p1	FBpp0111743, FBpp0077985
OG0000768	GJZJ01060619.1.p1, jg31179.t1.p1	FBpp0077587, FBpp0303020, FBpp0071833
OG0000770	jg29380.t2.p1, GJZJ01243370.1.p1, GJZJ01161292.1.p1	FBpp0298038, FBpp0303427, FBpp0402896, FBpp0402897
OG0000771	jg34851.t1.p1, GJZJ01158093.1.p1, jg34852.t1.p1, GJZJ01058045.1.p1, jg29363.t1.p1, GJZJ01144387.1.p1	FBpp0085768, FBpp0113115, FBpp0309392
OG0000773	GJZJ01078160.1.p1, GJZJ01115099.1.p1, jg22788.t1.p1, GJZJ01193136.1.p1, jg22790.t1.p1	FBpp0291187
OG0000775	GJZJ01092074.1.p1, jg22704.t1.p1, jg22705.t1.p1, jg3860.t1.p1	FBpp0309167
OG0000776	GJZJ01051875.1.p1, jg31370.t1.p1, jg30123.t1.p1, GJZJ01091521.1.p1, jg30141.t1.p1, GJZJ01005389.1.p1	FBpp0077714
OG0000777	GJZJ01102198.1.p1, GJZJ01058426.1.p1	FBpp0073417, FBpp0301888
OG0000780	jg5425.t1.p1, GJZJ01207565.1.p1	FBpp0306932, FBpp0288987, FBpp0289752, FBpp0306933, FBpp0306934
OG0000782	GJZJ01149667.1.p1, jg30993.t1.p1, GJZJ01214623.1.p1	FBpp0111603
OG0000783	GJZJ01116947.1.p1, GJZJ01216825.1.p1	FBpp0084506, FBpp0084505
OG0000783	GJZJ01046997.1.p1, jg44963.t1.p1, GJZJ01273856.1.p1, jg11568.t1.p1, jg44960.t1.p1, GJZJ01004364.1.p1, jg44961.t1.p1, GJZJ01241195.1.p1	FBpp0073486, FBpp0085072
OG0000784	jg1380.t1.p1, jg20331.t1.p1, GJZJ01200875.1.p1, jg32295.t1.p1, GJZJ01079486.1.p1, jg32296.t1.p1, GJZJ01197136.1.p1	FBpp0099554
OG0000785	jg4913.t2.p1, GJZJ01232150.1.p1	FBpp0428115, FBpp0303381, FBpp0303382, FBpp0303387, FBpp0428116
OG0000785	GJZJ01273948.1.p1, jg182.t1.p1, jg18830.t1.p1	FBpp0303386
OG0000786	jg11047.t1.p1, GJZJ01012580.1.p1, GJZJ01065488.1.p1, jg11042.t1.p1, GJZJ01279398.1.p1, GJZJ01267825.1.p1	FBpp0302039, FBpp0078710
OG0000787	jg15728.t2.p1, GJZJ01057967.1.p1, GJZJ01231846.1.p1, GJZJ01211130.1.p1	FBpp0070485, FBpp0070487, FBpp0070495
OG0000788	GJZJ01024201.1.p1	FBpp0296932, FBpp0296931, FBpp0070171, FBpp0089322
OG0000789	GJZJ01111187.1.p1, jg8012.t1.p1, GJZJ01121794.1.p1, GJZJ01041620.1.p1	FBpp0074118, FBpp0288563
OG0000790	GJZJ01127604.1.p1, GJZJ01034573.1.p1, jg26409.t1.p1	FBpp0083255
OG0000791	GJZJ01209486.1.p1, jg4680.t1.p1, GJZJ01209486.1.p2, jg4684.t1.p1, GJZJ01014654.1.p1, GJZJ01223244.1.p1	FBpp0086647
OG0000792	GJZJ01006922.1.p1, GJZJ01151019.1.p1, jg24738.t1.p1, GJZJ01000516.1.p1	FBpp0076073, FBpp0112071, FBpp0112072
OG0000794	GJZJ01106992.1.p1	FBpp0428150
OG0000794	GJZJ01067550.1.p1, jg15401.t2.p1, GJZJ01153051.1.p1	FBpp0312404, FBpp0303108
OG0000795	GJZJ01050720.1.p1, jg6920.t1.p1	FBpp0071945
OG0000797	GJZJ01195342.1.p1, jg15538.t1.p1, GJZJ01108858.1.p1, jg34148.t1.p1, GJZJ01179658.1.p1	FBpp0306433
OG0000798	jg44116.t1.p1, GJZJ01230335.1.p1, jg44118.t1.p1, jg44114.t1.p1	FBpp0079964, FBpp0073643, FBpp0073677
OG0000799	jg10046.t1.p1, GJZJ01183649.1.p1, jg10048.t1.p1, jg16902.t1.p1	FBpp0073070, FBpp0073071
OG0000800	GJZJ01099699.1.p1, GJZJ01060047.1.p1, GJZJ01091879.1.p1, jg12104.t1.p1, GJZJ01094962.1.p1, GJZJ01209793.1.p1	FBpp0073003
OG0000801	GJZJ01217893.1.p1, GJZJ01143984.1.p1, GJZJ01103161.1.p1	FBpp0083612, FBpp0077406, FBpp0083611
OG0000803	GJZJ01082785.1.p1, GJZJ01138479.1.p1	FBpp0086335, FBpp0271870
OG0000804	GJZJ01092560.1.p1, jg10289.t1.p1, jg10289.t2.p1, jg10291.t3.p1, GJZJ01105047.1.p1	FBpp0293580
OG0000806	GJZJ01030975.1.p1	FBpp0073214
OG0000807	GJZJ01016876.1.p1, GJZJ01102301.1.p1, jg19495.t1.p1	FBpp0310142, FBpp0291391
OG0000808	jg6017.t1.p1, jg33433.t1.p1, GJZJ01089923.1.p1, GJZJ01241343.1.p1	FBpp0082178
OG0000808	jg7259.t1.p1, jg7259.t2.p1, jg7255.t1.p1, GJZJ01073878.1.p1, GJZJ01176183.1.p1, jg39239.t1.p1, GJZJ01196143.1.p1	FBpp0303179, FBpp0306032, FBpp0293065
OG0000809	jg28459.t1.p1, GJZJ01177645.1.p1, GJZJ01207748.1.p1, jg26288.t1.p1	FBpp0089124, FBpp0289310
OG0000810	GJZJ01114072.1.p1, GJZJ01154174.1.p2, GJZJ01165915.1.p1, GJZJ01201092.1.p1, jg43144.t1.p1	FBpp0081556
OG0000811	GJZJ01096348.1.p1	FBpp0088256
OG0000812	jg9280.t1.p1, GJZJ01198158.1.p1, GJZJ01008329.1.p1, GJZJ01092447.1.p1, GJZJ01176045.1.p1	FBpp0083111, FBpp0083266, FBpp0428299
OG0000813	GJZJ01193573.1.p1, jg27356.t1.p1, jg27039.t1.p1, GJZJ01176354.1.p1	FBpp0080757, FBpp0113095
OG0000814	jg22630.t2.p1, GJZJ01175103.1.p1, GJZJ01108063.1.p1	FBpp0087051
OG0000816	GJZJ01159731.1.p1, GJZJ01049304.1.p1, GJZJ01118531.1.p1, GJZJ01118531.1.p2, GJZJ01014232.1.p1	FBpp0074825, FBpp0079333
OG0000817	GJZJ01275671.1.p1, jg29446.t1.p1, GJZJ01144869.1.p1, jg29445.t1.p1, GJZJ01204741.1.p1	FBpp0080069, FBpp0288419
OG0000819	jg43749.t1.p1, jg43750.t1.p1, GJZJ01227554.1.p1, GJZJ01204775.1.p1, GJZJ01050806.1.p2, GJZJ01050806.1.p1, jg42317.t1.p1	FBpp0072049
OG0000820	GJZJ01237034.1.p1, jg21499.t1.p1, GJZJ01280024.1.p1	FBpp0110121, FBpp0291583, FBpp0305314, FBpp0086942, FBpp0086945
OG0000821	GJZJ01187099.1.p1, jg22148.t1.p1, GJZJ01058083.1.p1	FBpp0306263
OG0000822	jg34096.t1.p1, jg34088.t1.p1, GJZJ01263631.1.p1, jg11215.t1.p1, GJZJ01142392.1.p1	FBpp0079186
