HOG	udiv_genes	LOC	txpt	GO_terms	Description
N5.HOG0042953	GJZJ01216023.1	129218522	XM_054852811	GO:0007064 [Name: mitotic sister chromatid cohesion]; GO:0031390 [Name: Ctf18 RFC-like complex]	chromosome transmission fidelity protein 8 homolog
N5.HOG0042953	GJZJ01216023.1	129218521	XM_054852810	GO:0003712 [Name: transcription cofactor activity]; GO:0005634 [Name: nucleus]; GO:0070063 [Name: RNA polymerase binding]	transcription elongation regulator 1-like
N5.HOG0043542	GJZJ01211416.1	129233311	XM_054867360	GO:0003712 [Name: transcription cofactor activity]; GO:0006355 [Name: regulation of transcription, DNA-templated]; GO:0003723 [Name: RNA binding]; GO:0005634 [Name: nucleus]	RNA-binding protein FUS-like
N5.HOG0043841	jg28319.t1	129226104	XM_054860704	GO:0003676 [Name: nucleic acid binding]; GO:0008270 [Name: zinc ion binding]	uncharacterized LOC129226104
N5.HOG0043968	GJZJ01245238.1	129217037	XM_054851273	GO:0006486 [Name: protein glycosylation]	ribitol-5-phosphate transferase FKTN-like
N5.HOG0043968	jg33961.t1	129217037	XM_054851273	GO:0006486 [Name: protein glycosylation]	ribitol-5-phosphate transferase FKTN-like
N5.HOG0043968	GJZJ01138469.1	129217035	XM_054851270	GO:0006486 [Name: protein glycosylation]	ribitol-5-phosphate transferase FKTN-like
N5.HOG0044576	GJZJ01003487.1	129221459	XM_054855940	GO:0000340 [Name: RNA 7-methylguanosine cap binding]; GO:0003743 [Name: translation initiation factor activity]; GO:0005737 [Name: cytoplasm]; GO:0006413 [Name: translational initiation]; GO:0016281 [Name: eukaryotic translation initiation factor 4F complex]	eukaryotic translation initiation factor 4E1
N5.HOG0044603	GJZJ01081317.1	129221131	XM_054855578	GO:0006657 [Name: CDP-choline pathway]; GO:0031210 [Name: phosphatidylcholine binding]; GO:0004105 [Name: choline-phosphate cytidylyltransferase activity]	choline-phosphate cytidylyltransferase A-like
N5.HOG0044949	GJZJ01050249.1	129218670	XM_054852991	-	uncharacterized LOC129218670
N5.HOG0044949	GJZJ01050249.1	129218670	XM_054852990	-	uncharacterized LOC129218670
N5.HOG0044950	jg18421.t1	129218670	XM_054852990	-	uncharacterized LOC129218670
N5.HOG0044950	GJZJ01050249.1	129218670	XM_054852991	-	uncharacterized LOC129218670
N5.HOG0044950	GJZJ01050249.1	129218670	XM_054852990	-	uncharacterized LOC129218670
N5.HOG0044952	GJZJ01001312.1	129218670	XM_054852990	-	uncharacterized LOC129218670
N5.HOG0045407	GJZJ01075106.1	129216106	XM_054850259	GO:0035371 [Name: microtubule plus-end]; GO:0051225 [Name: spindle assembly]; GO:0051233 [Name: spindle midzone]; GO:0051010 [Name: microtubule plus-end binding]; GO:0005815 [Name: microtubule organizing center]; GO:0031110 [Name: regulation of microtubule polymerization or depolymerization]; GO:1904825 [Name: protein localization to microtubule plus-end]; GO:0005881 [Name: cytoplasmic microtubule]	microtubule-associated protein RP/EB family member 1
N5.HOG0045486	GJZJ01147206.1	129229768	XM_054864141	GO:0005634 [Name: nucleus]; GO:0006325 [Name: chromatin organization]; GO:0006355 [Name: regulation of transcription, DNA-templated]; GO:0043565 [Name: sequence-specific DNA binding]; GO:0008270 [Name: zinc ion binding]	GATA zinc finger domain-containing protein 1-like
N5.HOG0047617	GJZJ01227477.1	129226390	XM_054860992	GO:0016430 [Name: tRNA (adenine-N6-)-methyltransferase activity]	tRNA (adenine(37)-N6)-methyltransferase-like
N5.HOG0047848	GJZJ01172859.1	129223360	XM_054857938	GO:0008270 [Name: zinc ion binding]; GO:0003677 [Name: DNA binding]	AN1-type zinc finger protein 6-like
N5.HOG0047848	jg21587.t1	129222124	XM_054856573	GO:0003677 [Name: DNA binding]; GO:0008270 [Name: zinc ion binding]	AN1-type zinc finger protein 6-like
N5.HOG0048186	GJZJ01159594.1	129218892	XM_054853213	GO:0001678 [Name: cellular glucose homeostasis]; GO:0005739 [Name: mitochondrion]; GO:0006096 [Name: glycolytic process]; GO:0051156 [Name: glucose 6-phosphate metabolic process]; GO:0019158 [Name: mannokinase activity]; GO:0005829 [Name: cytosol]; GO:0008865 [Name: fructokinase activity]; GO:0004340 [Name: glucokinase activity]; GO:0005524 [Name: ATP binding]; GO:0005536 [Name: glucose binding]	hexokinase-1-like
N5.HOG0048399	GJZJ01246443.1	129231413	XM_054865724	GO:0005794 [Name: Golgi apparatus]; GO:0005793 [Name: endoplasmic reticulum-Golgi intermediate compartment]; GO:0006886 [Name: intracellular protein transport]; GO:0005783 [Name: endoplasmic reticulum]; GO:0006888 [Name: ER to Golgi vesicle-mediated transport]; GO:0007030 [Name: Golgi organization]; GO:0030134 [Name: ER to Golgi transport vesicle]	transmembrane emp24 domain-containing protein
N5.HOG0048489	GJZJ01070636.1	129229281	XM_054863553	GO:0008757 [Name: S-adenosylmethionine-dependent methyltransferase activity]; GO:0003723 [Name: RNA binding]	alkylated DNA repair protein alkB homolog 8-like
N5.HOG0049214	GJZJ01278498.1	129227566	XM_054862148	GO:0003684 [Name: damaged DNA binding]; GO:0005634 [Name: nucleus]; GO:0000012 [Name: single strand break repair]; GO:0006303 [Name: double-strand break repair via nonhomologous end joining]; GO:0006284 [Name: base-excision repair]	DNA repair protein XRCC1
N5.HOG0049391	GJZJ01090121.1	129221958	XM_054856355	GO:0006893 [Name: Golgi to plasma membrane transport]	coiled-coil domain-containing protein 93
N5.HOG0050077	jg35920.t2	129216096	XM_054850246	GO:0005737 [Name: cytoplasm]; GO:0005524 [Name: ATP binding]; GO:0016301 [Name: kinase activity]	lethal (2) k01209
N5.HOG0050327	GJZJ01006984.1	129229463	XM_054863777	GO:0070449 [Name: elongin complex]; GO:0030891 [Name: VCB complex]; GO:0005515 [Name: protein binding]; GO:0006368 [Name: transcription elongation from RNA polymerase II promoter]	elongin-B-like
N5.HOG0051228	jg41885.t2	129229946	XM_054864328	-	Family with sequence similarity 21
N5.HOG0052156	GJZJ01002904.1	129228216	XM_054862881	GO:0003924 [Name: GTPase activity]; GO:0007264 [Name: small GTPase mediated signal transduction]; GO:0005525 [Name: GTP binding]	Cell division cycle 42
N5.HOG0052156	jg6578.t1	129228216	XM_054862881	GO:0003924 [Name: GTPase activity]; GO:0007264 [Name: small GTPase mediated signal transduction]; GO:0005525 [Name: GTP binding]	Cell division cycle 42
N5.HOG0053205	GJZJ01264466.1	129220707	XM_054855137	GO:0008270 [Name: zinc ion binding]; GO:0043130 [Name: ubiquitin binding]; GO:0000407 [Name: pre-autophagosomal structure]; GO:0016236 [Name: macroautophagy]	next to BRCA1 gene 1 protein-like
N5.HOG0053205	jg10788.t2	129220707	XM_054855137	GO:0008270 [Name: zinc ion binding]; GO:0043130 [Name: ubiquitin binding]; GO:0000407 [Name: pre-autophagosomal structure]; GO:0016236 [Name: macroautophagy]	next to BRCA1 gene 1 protein-like
N5.HOG0053386	GJZJ01200822.1	129234342	XM_054868335	GO:0006355 [Name: regulation of transcription, DNA-templated]; GO:0035267 [Name: NuA4 histone acetyltransferase complex]; GO:0006325 [Name: chromatin organization]; GO:0005634 [Name: nucleus]; GO:0072487 [Name: MSL complex]	male-specific lethal 3
N5.HOG0053389	jg24195.t1	129234342	XM_054868335	GO:0006355 [Name: regulation of transcription, DNA-templated]; GO:0035267 [Name: NuA4 histone acetyltransferase complex]; GO:0006325 [Name: chromatin organization]; GO:0005634 [Name: nucleus]; GO:0072487 [Name: MSL complex]	male-specific lethal 3
N5.HOG0053555	GJZJ01151815.1	129228121	XM_054862766	GO:0004749 [Name: ribose phosphate diphosphokinase activity]; GO:0006015 [Name: 5-phosphoribose 1-diphosphate biosynthetic process]; GO:0005737 [Name: cytoplasm]; GO:0006164 [Name: purine nucleotide biosynthetic process]; GO:0000287 [Name: magnesium ion binding]; GO:0002189 [Name: ribose phosphate diphosphokinase complex]	phosphoribosyl pyrophosphate synthase-associated protein 2-like
N5.HOG0053781	GJZJ01265859.1	129222195	XM_054856666	GO:0005744 [Name: mitochondrial inner membrane presequence translocase complex]; GO:0030150 [Name: protein import into mitochondrial matrix]	mitochondrial import inner membrane translocase subunit Tim21-like
N5.HOG0054060	GJZJ01220823.1	129227037	XM_054861674	-	E3 ubiquitin ligase component cereblon
N5.HOG0054389	GJZJ01148130.1	129218363	XM_054852605	-	uncharacterized LOC129218363
N5.HOG0054832	GJZJ01164641.1	129221231	XM_054855691	GO:0005741 [Name: mitochondrial outer membrane]	translocator protein-like
N5.HOG0054988	jg22280.t1	129223128	XM_054857694	GO:0071949 [Name: FAD binding]; GO:0008610 [Name: lipid biosynthetic process]; GO:0008609 [Name: alkylglycerone-phosphate synthase activity]	alkyldihydroxyacetonephosphate synthase, peroxisomal-like
N5.HOG0054989	GJZJ01032091.1	129223128	XM_054857694	GO:0071949 [Name: FAD binding]; GO:0008610 [Name: lipid biosynthetic process]; GO:0008609 [Name: alkylglycerone-phosphate synthase activity]	alkyldihydroxyacetonephosphate synthase, peroxisomal-like
N5.HOG0054993	GJZJ01067231.1	129219237	XM_054853561	GO:0030374 [Name: ligand-dependent nuclear receptor transcription coactivator activity]; GO:0032798 [Name: Swi5-Sfr1 complex]; GO:0045893 [Name: positive regulation of transcription, DNA-templated]; GO:0000724 [Name: double-strand break repair via homologous recombination]	uncharacterized LOC129219237
N5.HOG0054993	jg18868.t1	129219237	XM_054853561	GO:0030374 [Name: ligand-dependent nuclear receptor transcription coactivator activity]; GO:0032798 [Name: Swi5-Sfr1 complex]; GO:0045893 [Name: positive regulation of transcription, DNA-templated]; GO:0000724 [Name: double-strand break repair via homologous recombination]	uncharacterized LOC129219237
N5.HOG0055182	GJZJ01241219.1	129233582	XM_054867592	GO:0003723 [Name: RNA binding]; GO:0005730 [Name: nucleolus]; GO:0032040 [Name: small-subunit processome]; GO:0005515 [Name: protein binding]; GO:0006364 [Name: rRNA processing]	protein RRP5 homolog
N5.HOG0055205	GJZJ01236006.1	129224310	XM_054858746	GO:0000012 [Name: single strand break repair]; GO:0017005 [Name: 3'-tyrosyl-DNA phosphodiesterase activity]; GO:0005509 [Name: calcium ion binding]; GO:0003697 [Name: single-stranded DNA binding]; GO:0005634 [Name: nucleus]; GO:0003690 [Name: double-stranded DNA binding]; GO:0006302 [Name: double-strand break repair]	tyrosyl-DNA phosphodiesterase glaikit
N5.HOG0055326	GJZJ01171813.1	129229513	XM_054863831	GO:0005737 [Name: cytoplasm]; GO:0008083 [Name: growth factor activity]; GO:0008543 [Name: fibroblast growth factor receptor signaling pathway]; GO:0005105 [Name: type 1 fibroblast growth factor receptor binding]; GO:0005111 [Name: type 2 fibroblast growth factor receptor binding]; GO:0008284 [Name: positive regulation of cell proliferation]; GO:0001934 [Name: positive regulation of protein phosphorylation]; GO:0005615 [Name: extracellular space]; GO:0030334 [Name: regulation of cell migration]; GO:0009887 [Name: animal organ morphogenesis]; GO:0010628 [Name: positive regulation of gene expression]; GO:0030154 [Name: cell differentiation]	fibroblast growth factor 8b-like
N5.HOG0055409	GJZJ01145862.1	129219279	XM_054853617	GO:0000287 [Name: magnesium ion binding]; GO:0005829 [Name: cytosol]; GO:0019878 [Name: lysine biosynthetic process via aminoadipic acid]; GO:0008897 [Name: holo-[acyl-carrier-protein] synthase activity]	L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase-like
N5.HOG0055571	GJZJ01218340.1	129230726	XM_054865149	-	dnaJ homolog subfamily C member 10-like
N5.HOG0056026	GJZJ01015886.1	129233356	XM_054867399	GO:0006020 [Name: inositol metabolic process]; GO:0008934 [Name: inositol monophosphate 1-phosphatase activity]; GO:0046854 [Name: phosphatidylinositol phosphorylation]; GO:0007165 [Name: signal transduction]	inositol monophosphatase 1-like
N5.HOG0056124	GJZJ01052223.1	129224034	XM_054858432	GO:0043130 [Name: ubiquitin binding]; GO:0016020 [Name: membrane]; GO:0035091 [Name: phosphatidylinositol binding]; GO:0007165 [Name: signal transduction]; GO:0005768 [Name: endosome]; GO:0030276 [Name: clathrin binding]	TOM1-like protein 2
N5.HOG0056124	jg32147.t1	129224034	XM_054858432	GO:0043130 [Name: ubiquitin binding]; GO:0016020 [Name: membrane]; GO:0035091 [Name: phosphatidylinositol binding]; GO:0007165 [Name: signal transduction]; GO:0005768 [Name: endosome]; GO:0030276 [Name: clathrin binding]	TOM1-like protein 2
N5.HOG0056138	GJZJ01160712.1	129231557	XM_054865910	-	uncharacterized LOC129231557
N5.HOG0056796	GJZJ01204380.1	129218564	XM_054852874	GO:0047429 [Name: nucleoside-triphosphate diphosphatase activity]	probable bifunctional dTTP/UTP pyrophosphatase/methyltransferase protein
N5.HOG0056796	jg43596.t1	129230042	XM_054864429	GO:0047429 [Name: nucleoside-triphosphate diphosphatase activity]	probable bifunctional dTTP/UTP pyrophosphatase/methyltransferase protein
N5.HOG0056796	GJZJ01195685.1	129230042	XM_054864429	GO:0047429 [Name: nucleoside-triphosphate diphosphatase activity]	probable bifunctional dTTP/UTP pyrophosphatase/methyltransferase protein
N5.HOG0057813	GJZJ01069563.1	129219352	XM_054853721	-	dnaJ homolog subfamily C member 4-like
N5.HOG0057969	GJZJ01162593.1	129224724	XM_054859274	GO:0007005 [Name: mitochondrion organization]; GO:0005743 [Name: mitochondrial inner membrane]; GO:0055088 [Name: lipid homeostasis]	aarF domain containing kinase 1
N5.HOG0057969	jg31281.t1	129224724	XM_054859274	GO:0007005 [Name: mitochondrion organization]; GO:0005743 [Name: mitochondrial inner membrane]; GO:0055088 [Name: lipid homeostasis]	aarF domain containing kinase 1
N5.HOG0057970	GJZJ01131367.1	129224724	XM_054859274	GO:0007005 [Name: mitochondrion organization]; GO:0005743 [Name: mitochondrial inner membrane]; GO:0055088 [Name: lipid homeostasis]	aarF domain containing kinase 1
N5.HOG0057997	GJZJ01234697.1	129229666	XM_054864026	GO:0051087 [Name: chaperone binding]; GO:0005783 [Name: endoplasmic reticulum]; GO:0051787 [Name: misfolded protein binding]	dnaJ homolog subfamily B member 9-like
N5.HOG0057997	jg42666.t1	129229661	XM_054864020	GO:0005783 [Name: endoplasmic reticulum]; GO:0051087 [Name: chaperone binding]; GO:0051787 [Name: misfolded protein binding]	dnaJ homolog subfamily B member 9-like
N5.HOG0058053	GJZJ01003990.1	129223910	XM_054858290	GO:0000139 [Name: Golgi membrane]; GO:0007030 [Name: Golgi organization]; GO:0000301 [Name: retrograde transport, vesicle recycling within Golgi]; GO:0031985 [Name: Golgi cisterna]	golgin subfamily A member 5-like
N5.HOG0058053	jg29668.t1	129223910	XM_054858290	GO:0000139 [Name: Golgi membrane]; GO:0007030 [Name: Golgi organization]; GO:0000301 [Name: retrograde transport, vesicle recycling within Golgi]; GO:0031985 [Name: Golgi cisterna]	golgin subfamily A member 5-like
N5.HOG0058054	GJZJ01121087.1	129223910	XM_054858290	GO:0000139 [Name: Golgi membrane]; GO:0007030 [Name: Golgi organization]; GO:0000301 [Name: retrograde transport, vesicle recycling within Golgi]; GO:0031985 [Name: Golgi cisterna]	golgin subfamily A member 5-like
N5.HOG0058170	GJZJ01029443.1	129233105	XM_054867163	GO:0005737 [Name: cytoplasm]; GO:0016020 [Name: membrane]	protein Mpv17-like
N5.HOG0058287	jg20150.t1	129221939	XM_054856323	GO:0004674 [Name: protein serine/threonine kinase activity]; GO:0043408 [Name: regulation of MAPK cascade]; GO:0005524 [Name: ATP binding]; GO:0006468 [Name: protein phosphorylation]; GO:0005737 [Name: cytoplasm]; GO:0035556 [Name: intracellular signal transduction]	serine/threonine-protein kinase PAK mbt
N5.HOG0058372	GJZJ01264052.1	129223864	XM_054858228	GO:0016020 [Name: membrane]	PRA1 family protein 3-like
N5.HOG0058514	jg12941.t1	129221079	XM_054855518	GO:0004484 [Name: mRNA guanylyltransferase activity]; GO:0008138 [Name: protein tyrosine/serine/threonine phosphatase activity]; GO:0006370 [Name: 7-methylguanosine mRNA capping]; GO:0005524 [Name: ATP binding]; GO:0006470 [Name: protein dephosphorylation]	mRNA-capping enzyme-like
N5.HOG0058514	GJZJ01082031.1	129219840	XM_054854149	GO:0004484 [Name: mRNA guanylyltransferase activity]; GO:0006370 [Name: 7-methylguanosine mRNA capping]; GO:0006470 [Name: protein dephosphorylation]; GO:0005524 [Name: ATP binding]; GO:0008138 [Name: protein tyrosine/serine/threonine phosphatase activity]	mRNA-capping enzyme-like
N5.HOG0058514	jg12956.t1	129219840	XM_054854149	GO:0004484 [Name: mRNA guanylyltransferase activity]; GO:0006370 [Name: 7-methylguanosine mRNA capping]; GO:0006470 [Name: protein dephosphorylation]; GO:0005524 [Name: ATP binding]; GO:0008138 [Name: protein tyrosine/serine/threonine phosphatase activity]	mRNA-capping enzyme-like
N5.HOG0059592	GJZJ01263657.1	129234410	XM_054868410	GO:0016836 [Name: hydro-lyase activity]	trans-L-3-hydroxyproline dehydratase-like
N5.HOG0059592	jg25670.t1	129234410	XM_054868410	GO:0016836 [Name: hydro-lyase activity]	trans-L-3-hydroxyproline dehydratase-like
N5.HOG0059659	GJZJ01175704.1	129227904	XM_054862525	GO:0000712 [Name: resolution of meiotic recombination intermediates]; GO:0031422 [Name: RecQ helicase-Topo III complex]; GO:0000166 [Name: nucleotide binding]; GO:0000724 [Name: double-strand break repair via homologous recombination]; GO:0016604 [Name: nuclear body]	recQ-mediated genome instability protein 1-like
N5.HOG0059660	jg5427.t1	129227904	XM_054862525	GO:0000712 [Name: resolution of meiotic recombination intermediates]; GO:0031422 [Name: RecQ helicase-Topo III complex]; GO:0000166 [Name: nucleotide binding]; GO:0000724 [Name: double-strand break repair via homologous recombination]; GO:0016604 [Name: nuclear body]	recQ-mediated genome instability protein 1-like
N5.HOG0059660	GJZJ01175704.1	129227904	XM_054862525	GO:0000712 [Name: resolution of meiotic recombination intermediates]; GO:0031422 [Name: RecQ helicase-Topo III complex]; GO:0000166 [Name: nucleotide binding]; GO:0000724 [Name: double-strand break repair via homologous recombination]; GO:0016604 [Name: nuclear body]	recQ-mediated genome instability protein 1-like
N5.HOG0060089	GJZJ01080061.1	129225178	XM_054859740	GO:0005634 [Name: nucleus]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0043565 [Name: sequence-specific DNA binding]; GO:0030154 [Name: cell differentiation]	ets DNA-binding protein pokkuri-like
N5.HOG0060100	jg30000.t1	129225229	XM_054859804	-	armadillo-like helical domain-containing protein 4
N5.HOG0060100	GJZJ01039897.1	129225229	XM_054859804	-	armadillo-like helical domain-containing protein 4
N5.HOG0060290	jg16048.t1	129218569	XR_008580339	-	uncharacterized LOC129218569
N5.HOG0060290	GJZJ01085992.1	129218569	XR_008580339	-	uncharacterized LOC129218569
N5.HOG0060455	jg2235.t1	129226311	XM_054860913	GO:0035252 [Name: UDP-xylosyltransferase activity]	xyloside xylosyltransferase 1-like
N5.HOG0060551	GJZJ01179163.1	129229903	XM_054864287	GO:0005737 [Name: cytoplasm]; GO:0006413 [Name: translational initiation]; GO:0005852 [Name: eukaryotic translation initiation factor 3 complex]; GO:0003743 [Name: translation initiation factor activity]	eukaryotic translation initiation factor 3 subunit l
N5.HOG0060551	jg24619.t1	129229903	XM_054864287	GO:0005737 [Name: cytoplasm]; GO:0006413 [Name: translational initiation]; GO:0005852 [Name: eukaryotic translation initiation factor 3 complex]; GO:0003743 [Name: translation initiation factor activity]	eukaryotic translation initiation factor 3 subunit l
N5.HOG0060863	GJZJ01230933.1	129221600	XM_054856124	GO:0004377 [Name: GDP-Man:Man3GlcNAc2-PP-Dol alpha-1,2-mannosyltransferase activity]; GO:0006487 [Name: protein N-linked glycosylation]; GO:0005789 [Name: endoplasmic reticulum membrane]	GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase-like
N5.HOG0060880	GJZJ01086166.1	129221671	XM_054856187	GO:0006974 [Name: cellular response to DNA damage stimulus]; GO:0005634 [Name: nucleus]; GO:0016791 [Name: phosphatase activity]; GO:0005737 [Name: cytoplasm]	damage-control phosphatase ARMT1-like
N5.HOG0061469	GJZJ01254282.1	129231247	XM_054865525	-	coiled-coil domain-containing protein 134-like
N5.HOG0061469	GJZJ01254282.1	129231246	XM_054865524	GO:0005737 [Name: cytoplasm]; GO:0005634 [Name: nucleus]	huntingtin-like
N5.HOG0061541	GJZJ01254142.1	129225522	XM_054859954	GO:0005737 [Name: cytoplasm]	protein FAM136A-like
N5.HOG0061595	GJZJ01107310.1	129220821	XM_054855255	GO:0005215 [Name: transporter activity]; GO:0006810 [Name: transport]	transmembrane protein 184B-like
N5.HOG0061757	GJZJ01079344.1	129234554	XM_054868572	GO:0003723 [Name: RNA binding]	protein LSM12-like
N5.HOG0061863	GJZJ01277911.1	129218539	XM_054852834	GO:0003676 [Name: nucleic acid binding]; GO:0008270 [Name: zinc ion binding]	protein SREK1IP1-like
N5.HOG0062169	GJZJ01038726.1	129217728	XM_054852064	GO:0005515 [Name: protein binding]	F-box protein 42
N5.HOG0062408	jg13204.t1	129231636	XM_054866000	GO:0032924 [Name: activin receptor signaling pathway]; GO:0071363 [Name: cellular response to growth factor stimulus]; GO:0048185 [Name: activin binding]; GO:0006468 [Name: protein phosphorylation]; GO:0017002 [Name: activin-activated receptor activity]; GO:0005524 [Name: ATP binding]; GO:0005886 [Name: plasma membrane]; GO:0048179 [Name: activin receptor complex]	activin receptor type-2A-like
N5.HOG0062411	GJZJ01193374.1	129216252	XM_054850450	GO:0000209 [Name: protein polyubiquitination]; GO:0005515 [Name: protein binding]	F-box only protein 28-like
N5.HOG0062446	GJZJ01099458.1	129225950	XM_054860502	GO:0005811 [Name: lipid particle]; GO:0005886 [Name: plasma membrane]; GO:0005739 [Name: mitochondrion]; GO:0009247 [Name: glycolipid biosynthetic process]	saccharopine dehydrogenase-like oxidoreductase
N5.HOG0062479	jg27385.t1	129224049	XM_054858449	-	zygotic DNA replication licensing factor mcm3-like
N5.HOG0062480	GJZJ01167205.1	129224100	XM_054858506	-	transmembrane protein 59-like
N5.HOG0062480	jg30926.t1	129224100	XM_054858506	-	transmembrane protein 59-like
N5.HOG0062483	GJZJ01075411.1	129224909	XM_054859455	GO:0005814 [Name: centriole]; GO:0060271 [Name: cilium assembly]; GO:0045162 [Name: clustering of voltage-gated sodium channels]	sodium channel and clathrin linker 1-like
N5.HOG0062483	jg31262.t1	129224909	XM_054859455	GO:0005814 [Name: centriole]; GO:0060271 [Name: cilium assembly]; GO:0045162 [Name: clustering of voltage-gated sodium channels]	sodium channel and clathrin linker 1-like
N5.HOG0062487	GJZJ01276186.1	129225533	XM_054859969	GO:0005634 [Name: nucleus]; GO:0004674 [Name: protein serine/threonine kinase activity]; GO:0005524 [Name: ATP binding]; GO:0006468 [Name: protein phosphorylation]; GO:0035556 [Name: intracellular signal transduction]; GO:0043065 [Name: positive regulation of apoptotic process]	Death-associated protein kinase related
N5.HOG0062547	GJZJ01208624.1	129217462	XM_054851763	GO:0003723 [Name: RNA binding]; GO:0001522 [Name: pseudouridine synthesis]; GO:0006396 [Name: RNA processing]; GO:0009982 [Name: pseudouridine synthase activity]	pseudouridylate synthase TRUB2, mitochondrial-like
N5.HOG0062664	GJZJ01192824.1	129229267	XM_054863539	GO:0006999 [Name: nuclear pore organization]; GO:0036228 [Name: protein targeting to nuclear inner membrane]; GO:0017056 [Name: structural constituent of nuclear pore]; GO:0005643 [Name: nuclear pore]; GO:0006607 [Name: NLS-bearing protein import into nucleus]; GO:0044613 [Name: nuclear pore central transport channel]	nuclear pore complex protein Nup54
N5.HOG0062754	GJZJ01143451.1	129227428	XM_054861989	GO:0003676 [Name: nucleic acid binding]	R3H domain-containing protein 4-like
N5.HOG0062790	GJZJ01237360.1	129222392	XM_054856894	GO:0007015 [Name: actin filament organization]; GO:0051015 [Name: actin filament binding]	coronin-2B-like
N5.HOG0062790	jg20020.t1	129222392	XM_054856894	GO:0007015 [Name: actin filament organization]; GO:0051015 [Name: actin filament binding]	coronin-2B-like
N5.HOG0062791	GJZJ01222512.1	129222392	XM_054856894	GO:0007015 [Name: actin filament organization]; GO:0051015 [Name: actin filament binding]	coronin-2B-like
N5.HOG0062863	GJZJ01276728.1	129225520	XM_054859952	-	PTIP associated 1
N5.HOG0063012	GJZJ01154904.1	129227980	XM_054862606	GO:0005634 [Name: nucleus]; GO:0005664 [Name: nuclear origin of replication recognition complex]; GO:0006260 [Name: DNA replication]; GO:0003688 [Name: DNA replication origin binding]	origin recognition complex subunit 2
N5.HOG0063077	GJZJ01268352.1	129219268	XM_054853599	GO:0043025 [Name: neuronal cell body]; GO:0045727 [Name: positive regulation of translation]; GO:0043197 [Name: dendritic spine]; GO:0048814 [Name: regulation of dendrite morphogenesis]; GO:0016020 [Name: membrane]; GO:0071598 [Name: neuronal ribonucleoprotein granule]; GO:0003730 [Name: mRNA 3'-UTR binding]; GO:0030424 [Name: axon]; GO:0042803 [Name: protein homodimerization activity]; GO:0043488 [Name: regulation of mRNA stability]; GO:0060998 [Name: regulation of dendritic spine development]; GO:0099578 [Name: regulation of translation at postsynapse, modulating synaptic transmission]; GO:0008089 [Name: anterograde axonal transport]; GO:0014069 [Name: postsynaptic density]; GO:0045182 [Name: translation regulator activity]; GO:0005634 [Name: nucleus]; GO:0007417 [Name: central nervous system development]; GO:0017148 [Name: negative regulation of translation]; GO:1905244 [Name: regulation of modification of synaptic structure]	fragile X messenger ribonucleoprotein 1 homolog
N5.HOG0063148	GJZJ01044161.1	129224684	XM_054859230	-	uncharacterized LOC129224684
N5.HOG0063326	GJZJ01043029.1	129215998	XM_054850133	-	protein FAM89A-like
N5.HOG0063326	jg35144.t1	129215998	XM_054850133	-	protein FAM89A-like
N5.HOG0063588	GJZJ01257858.1	129219000	XM_054853319	GO:0005829 [Name: cytosol]; GO:0045892 [Name: negative regulation of transcription, DNA-templated]; GO:0005634 [Name: nucleus]	Programmed cell death 4
N5.HOG0063648	GJZJ01158305.1	129218406	XM_054852658	GO:0050660 [Name: flavin adenine dinucleotide binding]; GO:0004499 [Name: N,N-dimethylaniline monooxygenase activity]; GO:0050661 [Name: NADP binding]	dimethylaniline monooxygenase [N-oxide-forming] 2-like
N5.HOG0063651	GJZJ01000954.1	129220117	XM_054854459	-	uncharacterized LOC129220117
N5.HOG0063651	jg9397.t1	129220117	XM_054854459	-	uncharacterized LOC129220117
N5.HOG0063700	GJZJ01175396.1	129223915	XM_054858295	-	uncharacterized LOC129223915
N5.HOG0063949	GJZJ01062053.1	129218659	XM_054852980	-	uncharacterized LOC129218659
N5.HOG0064203	GJZJ01207630.1	129224892	XM_054859437	GO:0046872 [Name: metal ion binding]	zinc finger FYVE domain-containing protein 21-like
N5.HOG0064288	GJZJ01261799.1	129229580	XM_054863916	GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]	Krueppel-like factor 13
N5.HOG0064415	GJZJ01179644.1	129234511	XM_054868520	GO:0005515 [Name: protein binding]; GO:0019005 [Name: SCF ubiquitin ligase complex]; GO:0031146 [Name: SCF-dependent proteasomal ubiquitin-dependent protein catabolic process]	uncharacterized LOC129234511
N5.HOG0064415	GJZJ01179644.1	129231632	XM_054865999	GO:0019786 [Name: Atg8-specific protease activity]	cysteine protease ATG4B-like
N5.HOG0064670	GJZJ01154142.1	129229272	XM_054863545	GO:0009234 [Name: menaquinone biosynthetic process]; GO:0042371 [Name: vitamin K biosynthetic process]; GO:0005783 [Name: endoplasmic reticulum]; GO:0032194 [Name: ubiquinone biosynthetic process via 3,4-dihydroxy-5-polyprenylbenzoate]; GO:0000139 [Name: Golgi membrane]; GO:0004659 [Name: prenyltransferase activity]	UbiA prenyltransferase domain-containing heix
