GO.ID	Description	p.Val
GO:0033179	proton-transporting V-type ATPase, V0 domain	0.8522
GO:0005675	transcription factor TFIIH holo complex	0.8522
GO:0008250	oligosaccharyltransferase complex	0.8522
GO:0032039	integrator complex	0.8522
GO:0030132	clathrin coat of coated pit	0.8522
GO:0048188	Set1C/COMPASS complex	0.8522
GO:0031080	nuclear pore outer ring	0.8522
GO:0031012	extracellular matrix	0.8768
GO:0005759	mitochondrial matrix	0.8948
GO:0005929	cilium	0.8990
GO:0000776	kinetochore	0.8990
GO:0030125	clathrin vesicle coat	0.8991
GO:0072546	EMC complex	0.8992
GO:0099078	BORC complex	0.8992
GO:0005685	U1 snRNP	0.8992
GO:0005834	heterotrimeric G-protein complex	0.8992
GO:0016471	vacuolar proton-transporting V-type ATPase complex	0.8992
GO:0071014	post-mRNA release spliceosomal complex	0.8992
GO:0031083	BLOC-1 complex	0.8992
GO:0000775	chromosome, centromeric region	0.8994
GO:0005657	replication fork	0.8994
GO:0005874	microtubule	0.9090
GO:0090575	RNA polymerase II transcription regulator complex	0.9311
GO:0009986	cell surface	0.9311
GO:0008180	COP9 signalosome	0.9313
GO:0070847	core mediator complex	0.9313
GO:0000922	spindle pole	0.9313
GO:0030139	endocytic vesicle	0.9313
GO:0030864	cortical actin cytoskeleton	0.9313
GO:0019898	extrinsic component of membrane	0.9332
GO:0031201	SNARE complex	0.9384
GO:0071011	precatalytic spliceosome	0.9384
GO:0000228	nuclear chromosome	0.9532
GO:0005736	RNA polymerase I complex	0.9532
GO:0005666	RNA polymerase III complex	0.9532
GO:0005794	Golgi apparatus	0.9536
GO:0071013	catalytic step 2 spliceosome	0.9595
GO:1990904	ribonucleoprotein complex	0.9622
GO:0005852	eukaryotic translation initiation factor 3 complex	0.9681
GO:0005856	cytoskeleton	0.9687
GO:0005741	mitochondrial outer membrane	0.9744
GO:0005764	lysosome	0.9748
GO:0008023	transcription elongation factor complex	0.9782
GO:0030134	COPII-coated ER to Golgi transport vesicle	0.9784
GO:0097526	spliceosomal tri-snRNP complex	0.9852
GO:0008021	synaptic vesicle	0.9899
GO:0005839	proteasome core complex	0.9899
GO:0005576	extracellular region	0.9900
GO:0015629	actin cytoskeleton	0.9901
GO:0043235	receptor complex	0.9931
GO:0019005	SCF ubiquitin ligase complex	0.9932
