GO.ID	Term	Annotated	Significant	Expected	P_value
49	GO:0045737	positive regulation of cyclin-dependent protein serine/threonine kinase activity	1	1	0.09	0.09054
50	GO:0098968	neurotransmitter receptor transport postsynaptic membrane to endosome	1	1	0.09	0.09054
51	GO:1990426	mitotic recombination-dependent replication fork processing	1	1	0.09	0.09054
52	GO:0060623	regulation of chromosome condensation	1	1	0.09	0.09054
53	GO:0045879	negative regulation of smoothened signaling pathway	1	1	0.09	0.09054
54	GO:0050919	negative chemotaxis	1	1	0.09	0.09054
55	GO:0006154	adenosine catabolic process	1	1	0.09	0.09054
56	GO:0006182	cGMP biosynthetic process	1	1	0.09	0.09054
57	GO:0000730	DNA recombinase assembly	1	1	0.09	0.09054
58	GO:0007168	receptor guanylyl cyclase signaling pathway	1	1	0.09	0.09054
59	GO:0007157	heterophilic cell-cell adhesion	1	1	0.09	0.09054
60	GO:0033627	cell adhesion mediated by integrin	1	1	0.09	0.09054
61	GO:0007185	cell surface receptor protein tyrosine phosphatase signaling pathway	1	1	0.09	0.09054
62	GO:0090162	establishment of epithelial cell polarity	1	1	0.09	0.09054
63	GO:0007548	sex differentiation	1	1	0.09	0.09054
64	GO:1900011	negative regulation of corticotropin-releasing hormone receptor activity	1	1	0.09	0.09054
65	GO:0034975	protein folding in endoplasmic reticulum	6	2	0.54	0.09598
66	GO:1902476	chloride transmembrane transport	6	2	0.54	0.09598
67	GO:0035329	hippo signaling	6	2	0.54	0.09598
68	GO:0060395	SMAD protein signal transduction	6	2	0.54	0.09598
69	GO:0000122	negative regulation of transcription by RNA polymerase II	29	5	2.63	0.11553
70	GO:0007275	multicellular organism development	78	13	7.06	0.12181
71	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	26	5	2.35	0.12569
72	GO:0098609	cell-cell adhesion	15	4	1.36	0.15761
73	GO:0050877	nervous system process	8	2	0.72	0.15905
74	GO:0042391	regulation of membrane potential	8	2	0.72	0.15905
75	GO:0055088	lipid homeostasis	8	2	0.72	0.15905
76	GO:0071363	cellular response to growth factor stimulus	18	5	1.63	0.17121
77	GO:0000902	cell morphogenesis	20	5	1.81	0.17133
78	GO:0018126	protein hydroxylation	6	3	0.54	0.17183
79	GO:0007276	gamete generation	9	3	0.81	0.17201
80	GO:0051443	positive regulation of ubiquitin-protein transferase activity	4	2	0.36	0.17238
81	GO:0046839	phospholipid dephosphorylation	5	2	0.45	0.17244
82	GO:0030497	fatty acid elongation	9	2	0.81	0.17268
83	GO:1905244	regulation of modification of synaptic structure	2	1	0.18	0.17292
84	GO:0071277	cellular response to calcium ion	2	1	0.18	0.17292
85	GO:0006611	protein export from nucleus	2	1	0.18	0.17292
86	GO:0007229	integrin-mediated signaling pathway	2	1	0.18	0.17292
87	GO:0008286	insulin receptor signaling pathway	2	1	0.18	0.17292
88	GO:0016266	protein O-linked glycosylation via N-acetyl-galactosamine	2	1	0.18	0.17292
89	GO:0051016	barbed-end actin filament capping	2	1	0.18	0.17292
90	GO:0043153	entrainment of circadian clock by photoperiod	2	1	0.18	0.17292
91	GO:1901610	positive regulation of vesicle transport along microtubule	2	1	0.18	0.17292
92	GO:1905786	positive regulation of anaphase-promoting complex-dependent catabolic process	2	1	0.18	0.17292
93	GO:1904668	positive regulation of ubiquitin protein ligase activity	2	1	0.18	0.17292
94	GO:0006750	glutathione biosynthetic process	2	1	0.18	0.17292
95	GO:0010591	regulation of lamellipodium assembly	2	1	0.18	0.17292
96	GO:0110032	positive regulation of G2/MI transition of meiotic cell cycle	2	1	0.18	0.17292
97	GO:0030335	positive regulation of cell migration	2	1	0.18	0.17292
98	GO:0060998	regulation of dendritic spine development	2	1	0.18	0.17292
99	GO:0010971	positive regulation of G2/M transition of mitotic cell cycle	2	1	0.18	0.17292
100	GO:0009435	NAD+ biosynthetic process	2	1	0.18	0.17292
