GO.ID	Description	p.Val
GO:0016780	phosphotransferase activity, for other substituted phosphate groups	0.632
GO:0140359	ABC-type transporter activity	0.633
GO:0140223	general transcription initiation factor activity	0.633
GO:0042162	telomeric DNA binding	0.634
GO:0005544	calcium-dependent phospholipid binding	0.634
GO:0008198	ferrous iron binding	0.634
GO:0016671	oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor	0.634
GO:0005121	Toll binding	0.634
GO:0035615	clathrin adaptor activity	0.634
GO:0008374	O-acyltransferase activity	0.634
GO:0005324	long-chain fatty acid transmembrane transporter activity	0.634
GO:0016251	RNA polymerase II general transcription initiation factor activity	0.634
GO:0005104	fibroblast growth factor receptor binding	0.634
GO:0005109	frizzled binding	0.634
GO:0032266	phosphatidylinositol-3-phosphate binding	0.634
GO:0042285	xylosyltransferase activity	0.634
GO:0061631	ubiquitin conjugating enzyme activity	0.634
GO:0047429	nucleoside triphosphate diphosphatase activity	0.634
GO:0017056	structural constituent of nuclear pore	0.634
GO:0004521	RNA endonuclease activity	0.634
GO:0003725	double-stranded RNA binding	0.637
GO:0015267	channel activity	0.637
GO:0000987	cis-regulatory region sequence-specific DNA binding	0.641
GO:0004222	metalloendopeptidase activity	0.646
GO:0000976	transcription cis-regulatory region binding	0.647
GO:0008047	enzyme activator activity	0.710
GO:0005509	calcium ion binding	0.710
GO:0003713	transcription coactivator activity	0.710
GO:0004867	serine-type endopeptidase inhibitor activity	0.713
GO:0003924	GTPase activity	0.724
GO:0008270	zinc ion binding	0.725
GO:0019904	protein domain specific binding	0.736
GO:0008237	metallopeptidase activity	0.737
GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity	0.738
GO:0019003	GDP binding	0.738
GO:0003724	RNA helicase activity	0.738
GO:0000993	RNA polymerase II complex binding	0.738
GO:0005243	gap junction channel activity	0.738
GO:0009922	fatty acid elongase activity	0.738
GO:0003700	DNA-binding transcription factor activity	0.744
GO:0061630	ubiquitin protein ligase activity	0.758
GO:0003682	chromatin binding	0.761
GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	0.772
GO:0005085	guanyl-nucleotide exchange factor activity	0.775
GO:0003712	transcription coregulator activity	0.778
GO:0005525	GTP binding	0.780
GO:0043565	sequence-specific DNA binding	0.785
GO:0003677	DNA binding	0.791
GO:0016788	hydrolase activity, acting on ester bonds	0.807
GO:0008170	N-methyltransferase activity	0.810
GO:0008134	transcription factor binding	0.812
GO:0008171	O-methyltransferase activity	0.812
GO:0004857	enzyme inhibitor activity	0.812
GO:0016706	2-oxoglutarate-dependent dioxygenase activity	0.812
GO:0050660	flavin adenine dinucleotide binding	0.812
GO:0003714	transcription corepressor activity	0.813
GO:0031267	small GTPase binding	0.813
GO:0000287	magnesium ion binding	0.825
GO:1902936	phosphatidylinositol bisphosphate binding	0.825
GO:0004930	G protein-coupled receptor activity	0.825
