GO.ID	Term	Annotated	Significant	Expected	P_value
162	GO:0032446	protein modification by small protein conjugation	155	21	18.34	0.22207
163	GO:0009452	7-methylguanosine RNA capping	6	3	0.71	0.22219
164	GO:0031647	regulation of protein stability	8	3	0.95	0.22226
165	GO:0061025	membrane fusion	43	7	5.09	0.22229
166	GO:0006694	steroid biosynthetic process	10	3	1.18	0.22232
167	GO:0051103	DNA ligation involved in DNA repair	3	2	0.35	0.22237
168	GO:0009312	oligosaccharide biosynthetic process	3	2	0.35	0.22237
169	GO:0042058	regulation of epidermal growth factor receptor signaling pathway	3	2	0.35	0.22237
170	GO:0048568	embryonic organ development	4	2	0.47	0.22241
171	GO:0002183	cytoplasmic translational initiation	8	2	0.95	0.22254
172	GO:1904825	protein localization to microtubule plus-end	2	1	0.24	0.22262
173	GO:0046104	thymidine metabolic process	2	1	0.24	0.22262
174	GO:0006597	spermine biosynthetic process	2	1	0.24	0.22262
175	GO:0009098	L-leucine biosynthetic process	2	1	0.24	0.22262
176	GO:0002939	tRNA N1-guanine methylation	2	1	0.24	0.22262
177	GO:0045835	negative regulation of meiotic nuclear division	2	1	0.24	0.22262
178	GO:1990481	mRNA pseudouridine synthesis	2	1	0.24	0.22262
179	GO:0002011	morphogenesis of an epithelial sheet	2	1	0.24	0.22262
180	GO:0006501	C-terminal protein lipidation	2	1	0.24	0.22262
181	GO:0006393	termination of mitochondrial transcription	2	1	0.24	0.22262
182	GO:1902042	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	2	1	0.24	0.22262
183	GO:1900011	negative regulation of corticotropin-releasing hormone receptor activity	2	1	0.24	0.22262
184	GO:0051646	mitochondrion localization	2	1	0.24	0.22262
185	GO:0006624	vacuolar protein processing	2	1	0.24	0.22262
186	GO:0051460	negative regulation of corticotropin secretion	2	1	0.24	0.22262
187	GO:0050830	defense response to Gram-positive bacterium	2	1	0.24	0.22262
188	GO:0110155	NAD-cap decapping	2	1	0.24	0.22262
189	GO:0060287	epithelial cilium movement involved in determination of left/right asymmetry	2	1	0.24	0.22262
190	GO:0010971	positive regulation of G2/M transition of mitotic cell cycle	2	1	0.24	0.22262
191	GO:0006481	C-terminal protein methylation	2	1	0.24	0.22262
192	GO:0055071	manganese ion homeostasis	2	1	0.24	0.22262
193	GO:0097272	ammonium homeostasis	2	1	0.24	0.22262
194	GO:0072488	ammonium transmembrane transport	2	1	0.24	0.22262
195	GO:0018401	peptidyl-proline hydroxylation to 4-hydroxy-L-proline	2	1	0.24	0.22262
196	GO:0007589	body fluid secretion	2	1	0.24	0.22262
197	GO:0008063	Toll signaling pathway	2	1	0.24	0.22262
