GO.ID	Description	p.Val
GO:0005384	manganese ion transmembrane transporter activity	0.3088
GO:0035250	UDP-galactosyltransferase activity	0.3088
GO:0031849	olfactory receptor binding	0.3088
GO:0045499	chemorepellent activity	0.3088
GO:0016922	nuclear receptor binding	0.3088
GO:0008821	crossover junction DNA endonuclease activity	0.3088
GO:0030215	semaphorin receptor binding	0.3088
GO:0004499	N,N-dimethylaniline monooxygenase activity	0.3088
GO:0017095	heparan sulfate 6-sulfotransferase activity	0.3088
GO:0003983	UTP:glucose-1-phosphate uridylyltransferase activity	0.3088
GO:0015086	cadmium ion transmembrane transporter activity	0.3088
GO:0003779	actin binding	0.3220
GO:0031625	ubiquitin protein ligase binding	0.3293
GO:0000175	3'-5'-RNA exonuclease activity	0.3342
GO:0008028	monocarboxylic acid transmembrane transporter activity	0.3343
GO:0050839	cell adhesion molecule binding	0.3353
GO:0019706	protein-cysteine S-palmitoyltransferase activity	0.3356
GO:0004364	glutathione transferase activity	0.3356
GO:0005096	GTPase activator activity	0.3441
GO:0022857	transmembrane transporter activity	0.3981
GO:0008146	sulfotransferase activity	0.4000
GO:0015171	amino acid transmembrane transporter activity	0.4004
GO:0004867	serine-type endopeptidase inhibitor activity	0.4014
GO:0050661	NADP binding	0.4014
GO:0004386	helicase activity	0.4014
GO:0016671	oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor	0.4242
GO:0070411	I-SMAD binding	0.4254
GO:0003756	protein disulfide isomerase activity	0.4254
GO:0005044	scavenger receptor activity	0.4254
GO:0004045	peptidyl-tRNA hydrolase activity	0.4254
GO:0004719	protein-L-isoaspartate (D-aspartate) O-methyltransferase activity	0.4254
GO:0005121	Toll binding	0.4254
GO:0070530	K63-linked polyubiquitin modification-dependent protein binding	0.4254
GO:0005381	iron ion transmembrane transporter activity	0.4254
GO:0016303	1-phosphatidylinositol-3-kinase activity	0.4254
GO:0030619	U1 snRNA binding	0.4254
GO:0005324	long-chain fatty acid transmembrane transporter activity	0.4254
GO:0005313	L-glutamate transmembrane transporter activity	0.4254
GO:0018812	3-hydroxyacyl-CoA dehydratase activity	0.4254
GO:0003689	DNA clamp loader activity	0.4254
GO:0015250	water channel activity	0.4254
GO:0047631	ADP-ribose diphosphatase activity	0.4254
GO:0005109	frizzled binding	0.4254
GO:0035252	UDP-xylosyltransferase activity	0.4254
GO:1990841	promoter-specific chromatin binding	0.4254
GO:0046920	alpha-(1->3)-fucosyltransferase activity	0.4254
GO:0003985	acetyl-CoA C-acetyltransferase activity	0.4254
GO:0008988	rRNA (adenine-N6-)-methyltransferase activity	0.4254
GO:0005243	gap junction channel activity	0.4254
GO:0005200	structural constituent of cytoskeleton	0.4254
GO:0016407	acetyltransferase activity	0.4261
GO:0016788	hydrolase activity, acting on ester bonds	0.4564
GO:0015179	L-amino acid transmembrane transporter activity	0.4634
GO:0051087	protein-folding chaperone binding	0.4752
GO:0043022	ribosome binding	0.4761
GO:0003743	translation initiation factor activity	0.4875
GO:0046872	metal ion binding	0.5113
GO:0004659	prenyltransferase activity	0.5215
GO:0000774	adenyl-nucleotide exchange factor activity	0.5223
GO:0051010	microtubule plus-end binding	0.5223
GO:0051011	microtubule minus-end binding	0.5223
GO:0080025	phosphatidylinositol-3,5-bisphosphate binding	0.5223
GO:0004707	MAP kinase activity	0.5223
GO:0035615	clathrin-cargo adaptor activity	0.5223
GO:0045296	cadherin binding	0.5223
GO:0000339	RNA cap binding	0.5223
GO:0044183	protein folding chaperone	0.5224
GO:0030246	carbohydrate binding	0.5230
GO:0000166	nucleotide binding	0.5257
GO:0004725	protein tyrosine phosphatase activity	0.5757
GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity	0.5765
GO:0008083	growth factor activity	0.5765
GO:0003684	damaged DNA binding	0.5765
GO:0005254	chloride channel activity	0.5765
GO:0043169	cation binding	0.5820
GO:0003724	RNA helicase activity	0.5949
GO:0008171	O-methyltransferase activity	0.6021
GO:0047429	nucleoside triphosphate diphosphatase activity	0.6023
GO:0005125	cytokine activity	0.6030
GO:0008375	acetylglucosaminyltransferase activity	0.6030
GO:0016279	protein-lysine N-methyltransferase activity	0.6030
GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	0.6030
GO:0031418	L-ascorbic acid binding	0.6030
GO:0031419	cobalamin binding	0.6030
GO:0003714	transcription corepressor activity	0.6259
GO:0031267	small GTPase binding	0.6259
GO:0140662	ATP-dependent protein folding chaperone	0.6259
GO:0000287	magnesium ion binding	0.6289
GO:0060090	molecular adaptor activity	0.6295
GO:0003700	DNA-binding transcription factor activity	0.6296
GO:0003682	chromatin binding	0.6461
GO:0003712	transcription coregulator activity	0.6620
GO:0008270	zinc ion binding	0.6683
GO:0009982	pseudouridine synthase activity	0.6700
GO:0030594	neurotransmitter receptor activity	0.6700
GO:0008474	palmitoyl-(protein) hydrolase activity	0.6700
GO:0038023	signaling receptor activity	0.6716
GO:0000976	transcription cis-regulatory region binding	0.6749
GO:0005509	calcium ion binding	0.6965
GO:0004674	protein serine/threonine kinase activity	0.7068
GO:0031593	polyubiquitin modification-dependent protein binding	0.7254
GO:0031369	translation initiation factor binding	0.7257
GO:0004860	protein kinase inhibitor activity	0.7257
GO:0019905	syntaxin binding	0.7257
GO:0003755	peptidyl-prolyl cis-trans isomerase activity	0.7434
GO:0051082	unfolded protein binding	0.7457
GO:0004722	protein serine/threonine phosphatase activity	0.7473
GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	0.7477
GO:0003713	transcription coactivator activity	0.7710
GO:0004521	RNA endonuclease activity	0.7717
GO:0051787	misfolded protein binding	0.7721
GO:0005230	extracellular ligand-gated monoatomic ion channel activity	0.7721
GO:0003729	mRNA binding	0.7756
GO:0008061	chitin binding	0.7795
GO:0050660	flavin adenine dinucleotide binding	0.7802
GO:0005506	iron ion binding	0.7926
GO:1902936	phosphatidylinositol bisphosphate binding	0.8104
GO:0005319	lipid transporter activity	0.8105
GO:0070403	NAD+ binding	0.8106
GO:0016251	RNA polymerase II general transcription initiation factor activity	0.8106
GO:0030276	clathrin binding	0.8106
GO:1990817	poly(A) RNA polymerase activity	0.8106
GO:0042803	protein homodimerization activity	0.8106
GO:0019903	protein phosphatase binding	0.8106
GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.8122
GO:0016787	hydrolase activity	0.8142
GO:0004222	metalloendopeptidase activity	0.8332
GO:0019843	rRNA binding	0.8414
GO:0016836	hydro-lyase activity	0.8418
GO:0008138	protein tyrosine/serine/threonine phosphatase activity	0.8422
GO:0071949	FAD binding	0.8426
GO:0004713	protein tyrosine kinase activity	0.8426
GO:0008173	RNA methyltransferase activity	0.8426
GO:0005085	guanyl-nucleotide exchange factor activity	0.8554
GO:0043130	ubiquitin binding	0.8581
GO:0030234	enzyme regulator activity	0.8707
GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	0.8735
