GO.ID	Description	p.Val
GO:1902975	mitotic DNA replication initiation	0.2884
GO:0030091	protein repair	0.2884
GO:0010971	positive regulation of G2/M transition of mitotic cell cycle	0.2884
GO:0046835	carbohydrate phosphorylation	0.2884
GO:0006636	unsaturated fatty acid biosynthetic process	0.2884
GO:0015937	coenzyme A biosynthetic process	0.2884
GO:0051351	positive regulation of ligase activity	0.2884
GO:0061817	endoplasmic reticulum-plasma membrane tethering	0.2884
GO:0046477	glycosylceramide catabolic process	0.2884
GO:0030177	positive regulation of Wnt signaling pathway	0.2884
GO:0060261	positive regulation of transcription initiation by RNA polymerase II	0.2884
GO:0071526	semaphorin-plexin signaling pathway	0.2884
GO:1990592	protein K69-linked ufmylation	0.2884
GO:0007096	regulation of exit from mitosis	0.2884
GO:0046512	sphingosine biosynthetic process	0.2884
GO:0006203	dGTP catabolic process	0.2884
GO:0071042	nuclear polyadenylation-dependent mRNA catabolic process	0.2884
GO:0006750	glutathione biosynthetic process	0.2884
GO:0009240	isopentenyl diphosphate biosynthetic process	0.2884
GO:0010042	response to manganese ion	0.2884
GO:0008283	cell population proliferation	0.2885
GO:0022900	electron transport chain	0.2895
GO:0006661	phosphatidylinositol biosynthetic process	0.2897
GO:0000278	mitotic cell cycle	0.2951
GO:0034475	U4 snRNA 3'-end processing	0.3013
GO:0018230	peptidyl-L-cysteine S-palmitoylation	0.3013
GO:0006744	ubiquinone biosynthetic process	0.3631
GO:0031122	cytoplasmic microtubule organization	0.3631
GO:0071805	potassium ion transmembrane transport	0.3631
GO:0006325	chromatin organization	0.3644
GO:0000045	autophagosome assembly	0.3743
GO:0044782	cilium organization	0.3987
GO:0032869	cellular response to insulin stimulus	0.3993
GO:0034453	microtubule anchoring	0.3994
GO:0032259	methylation	0.3994
GO:0051403	stress-activated MAPK cascade	0.3998
GO:0031573	mitotic intra-S DNA damage checkpoint signaling	0.3998
GO:0007602	phototransduction	0.3998
GO:0000447	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.3998
GO:0006369	termination of RNA polymerase II transcription	0.3998
GO:0021556	central nervous system formation	0.3998
GO:0090158	endoplasmic reticulum membrane organization	0.3998
GO:0018107	peptidyl-threonine phosphorylation	0.3998
GO:0007229	integrin-mediated signaling pathway	0.3998
GO:0000056	ribosomal small subunit export from nucleus	0.3998
GO:0006335	DNA replication-dependent chromatin assembly	0.3998
GO:0034501	protein localization to kinetochore	0.3998
GO:0006308	DNA catabolic process	0.3998
GO:0045494	photoreceptor cell maintenance	0.3998
GO:0032482	Rab protein signal transduction	0.3998
GO:0016139	glycoside catabolic process	0.3998
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	0.3998
GO:0042026	protein refolding	0.3998
GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.3998
GO:0006012	galactose metabolic process	0.3998
GO:0001514	selenocysteine incorporation	0.3998
GO:0015813	L-glutamate transmembrane transport	0.3998
GO:0006621	protein retention in ER lumen	0.3998
GO:0015910	long-chain fatty acid import into peroxisome	0.3998
GO:0006101	citrate metabolic process	0.3998
GO:0000727	double-strand break repair via break-induced replication	0.3998
GO:0048015	phosphatidylinositol-mediated signaling	0.3998
GO:1904294	positive regulation of ERAD pathway	0.3998
GO:0042760	very long-chain fatty acid catabolic process	0.3998
GO:0007023	post-chaperonin tubulin folding pathway	0.3998
GO:0007035	vacuolar acidification	0.3998
GO:0007179	transforming growth factor beta receptor signaling pathway	0.3998
GO:0036092	phosphatidylinositol-3-phosphate biosynthetic process	0.3998
GO:0000398	mRNA splicing, via spliceosome	0.4103
GO:0006749	glutathione metabolic process	0.4219
GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	0.4238
GO:0007015	actin filament organization	0.4245
GO:0016579	protein deubiquitination	0.4573
GO:0000226	microtubule cytoskeleton organization	0.4616
GO:0031124	mRNA 3'-end processing	0.4793
GO:0042391	regulation of membrane potential	0.4926
GO:0034472	snRNA 3'-end processing	0.4930
GO:0050684	regulation of mRNA processing	0.4930
GO:0006303	double-strand break repair via nonhomologous end joining	0.4930
GO:0015718	monocarboxylic acid transport	0.4931
GO:0035329	hippo signaling	0.4932
GO:0050877	nervous system process	0.4933
GO:0006729	tetrahydrobiopterin biosynthetic process	0.4937
GO:0008592	regulation of Toll signaling pathway	0.4937
GO:0046294	formaldehyde catabolic process	0.4937
GO:0034587	piRNA processing	0.4937
GO:0006370	7-methylguanosine mRNA capping	0.4937
GO:0090141	positive regulation of mitochondrial fission	0.4937
GO:0001708	cell fate specification	0.4937
GO:0034063	stress granule assembly	0.4937
GO:0000028	ribosomal small subunit assembly	0.4937
GO:0016075	rRNA catabolic process	0.4937
GO:0001881	receptor recycling	0.4937
GO:0043328	protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	0.4937
GO:0006094	gluconeogenesis	0.4937
GO:0071897	DNA biosynthetic process	0.4937
GO:0061709	reticulophagy	0.4937
GO:0009408	response to heat	0.4937
GO:0000712	resolution of meiotic recombination intermediates	0.4937
GO:0001682	tRNA 5'-leader removal	0.4937
