GO.ID	Description	p.Val
GO:0008525	phosphatidylcholine transporter activity	0.2523
GO:0008526	phosphatidylinositol transfer activity	0.2523
GO:0031718	type 1 cannabinoid receptor binding	0.2523
GO:0070008	serine-type exopeptidase activity	0.2523
GO:0003857	3-hydroxyacyl-CoA dehydrogenase activity	0.2523
GO:0008465	hydroxypyruvate reductase (NADH) activity	0.2523
GO:0008467	[heparan sulfate]-glucosamine 3-sulfotransferase 1 activity	0.2523
GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferase activity	0.2523
GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthase activity	0.2523
GO:0005391	P-type sodium:potassium-exchanging transporter activity	0.2523
GO:0010485	histone H4 acetyltransferase activity	0.2523
GO:0001614	purinergic nucleotide receptor activity	0.2523
GO:0000104	succinate dehydrogenase activity	0.2523
GO:0030267	glyoxylate reductase (NADPH) activity	0.2523
GO:0001607	neuromedin U receptor activity	0.2523
GO:0010997	anaphase-promoting complex binding	0.2523
GO:0120170	intraciliary transport particle B binding	0.2523
GO:1990757	ubiquitin ligase activator activity	0.2523
GO:0030272	5-formyltetrahydrofolate cyclo-ligase activity	0.2523
GO:0030274	LIM domain binding	0.2523
GO:0008195	phosphatidate phosphatase activity	0.2523
GO:0005337	nucleoside transmembrane transporter activity	0.2523
GO:0015117	thiosulfate transmembrane transporter activity	0.2523
GO:0015140	malate transmembrane transporter activity	0.2523
GO:0015131	oxaloacetate transmembrane transporter activity	0.2523
GO:0004662	CAAX-protein geranylgeranyltransferase activity	0.2523
GO:0051787	misfolded protein binding	0.2527
GO:0003682	chromatin binding	0.2553
GO:0005198	structural molecule activity	0.2664
GO:0003824	catalytic activity	0.2867
GO:0005179	hormone activity	0.2918
GO:0004713	protein tyrosine kinase activity	0.2924
GO:0042054	histone methyltransferase activity	0.2950
GO:0008134	transcription factor binding	0.2959
GO:0061631	ubiquitin conjugating enzyme activity	0.2961
GO:0001671	ATPase activator activity	0.2961
GO:0042826	histone deacetylase binding	0.2961
GO:0008061	chitin binding	0.3082
GO:0000049	tRNA binding	0.3138
GO:0003779	actin binding	0.3262
GO:0004722	protein serine/threonine phosphatase activity	0.3307
GO:0046961	proton-transporting ATPase activity, rotational mechanism	0.3312
GO:0005515	protein binding	0.3338
GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.3402
GO:0004364	glutathione transferase activity	0.3490
GO:0015631	tubulin binding	0.3494
GO:0000987	cis-regulatory region sequence-specific DNA binding	0.3519
GO:0001653	peptide receptor activity	0.3519
GO:0008143	poly(A) binding	0.3534
GO:0031210	phosphatidylcholine binding	0.3534
GO:0005459	UDP-galactose transmembrane transporter activity	0.3534
GO:0070182	DNA polymerase binding	0.3534
GO:0004965	G protein-coupled GABA receptor activity	0.3534
