GO.ID	Description	p.Val
GO:0007158	neuron cell-cell adhesion	0.09698
GO:0031629	synaptic vesicle fusion to presynaptic active zone membrane	0.09698
GO:0016082	synaptic vesicle priming	0.09698
GO:0046856	phosphatidylinositol dephosphorylation	0.09698
GO:0034587	piRNA processing	0.09698
GO:0007160	cell-matrix adhesion	0.12038
GO:0023052	signaling	0.13423
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	0.13766
GO:0048869	cellular developmental process	0.13909
GO:0050953	sensory perception of light stimulus	0.13983
GO:0019511	peptidyl-proline hydroxylation	0.13986
GO:0061025	membrane fusion	0.13988
GO:0032878	regulation of establishment or maintenance of cell polarity	0.14002
GO:0006672	ceramide metabolic process	0.14007
GO:0040001	establishment of mitotic spindle localization	0.14011
GO:0051294	establishment of spindle orientation	0.14011
GO:0071025	RNA surveillance	0.14020
GO:0046651	lymphocyte proliferation	0.14020
GO:0036498	IRE1-mediated unfolded protein response	0.14020
GO:0050428	3'-phosphoadenosine 5'-phosphosulfate biosynthetic process	0.14020
GO:0048790	maintenance of presynaptic active zone structure	0.14020
GO:0009913	epidermal cell differentiation	0.14020
GO:0010845	positive regulation of reciprocal meiotic recombination	0.14020
GO:0009948	anterior/posterior axis specification	0.14020
GO:1902073	positive regulation of hypoxia-inducible factor-1alpha signaling pathway	0.14020
GO:0000730	DNA recombinase assembly	0.14020
GO:0046177	D-gluconate catabolic process	0.14020
GO:0035523	protein K29-linked deubiquitination	0.14020
GO:0007584	response to nutrient	0.14020
GO:0043137	DNA replication, removal of RNA primer	0.14020
GO:0044205	'de novo' UMP biosynthetic process	0.14020
GO:0032467	positive regulation of cytokinesis	0.14020
GO:0015808	L-alanine transport	0.14020
GO:0019427	acetyl-CoA biosynthetic process from acetate	0.14020
GO:0030174	regulation of DNA-templated DNA replication initiation	0.14020
GO:0070966	nuclear-transcribed mRNA catabolic process, no-go decay	0.14020
GO:0055129	L-proline biosynthetic process	0.14020
GO:0051694	pointed-end actin filament capping	0.14020
GO:1902983	DNA strand elongation involved in mitotic DNA replication	0.14020
GO:0036071	N-glycan fucosylation	0.14020
GO:0006585	dopamine biosynthetic process from tyrosine	0.14020
GO:0051660	establishment of centrosome localization	0.14020
GO:1990575	mitochondrial L-ornithine transmembrane transport	0.14020
GO:0006528	asparagine metabolic process	0.14020
GO:0070898	RNA polymerase III preinitiation complex assembly	0.14020
GO:0001764	neuron migration	0.14020
GO:1903599	positive regulation of autophagy of mitochondrion	0.14020
GO:0061172	regulation of establishment of bipolar cell polarity	0.14020
GO:0045053	protein retention in Golgi apparatus	0.14020
GO:0031508	pericentric heterochromatin formation	0.14020
GO:0031509	subtelomeric heterochromatin formation	0.14020
GO:0007605	sensory perception of sound	0.14020
GO:0031468	nuclear membrane reassembly	0.14020
GO:0033235	positive regulation of protein sumoylation	0.14020
GO:0007112	male meiosis cytokinesis	0.14020
GO:1990426	mitotic recombination-dependent replication fork processing	0.14020
GO:0006654	phosphatidic acid biosynthetic process	0.14020
GO:0015671	oxygen transport	0.14020
GO:0000481	maturation of 5S rRNA	0.14020
GO:0035020	regulation of Rac protein signal transduction	0.14020
GO:0090156	intracellular sphingolipid homeostasis	0.14020
GO:0016267	O-glycan processing, core 1	0.14020
GO:0044375	regulation of peroxisome size	0.14020
GO:0001887	selenium compound metabolic process	0.14020
GO:1990168	protein K33-linked deubiquitination	0.14020
GO:0070301	cellular response to hydrogen peroxide	0.14020
GO:0048194	Golgi vesicle budding	0.14020
GO:0051045	negative regulation of membrane protein ectodomain proteolysis	0.14020
GO:0060386	synapse assembly involved in innervation	0.14020
GO:0034354	'de novo' NAD biosynthetic process from tryptophan	0.14020
GO:0048168	regulation of neuronal synaptic plasticity	0.14020
GO:0009107	lipoate biosynthetic process	0.14020
GO:0071947	protein deubiquitination involved in ubiquitin-dependent protein catabolic process	0.14020
GO:0006107	oxaloacetate metabolic process	0.14020
GO:0018343	protein farnesylation	0.14020
GO:0070481	nuclear-transcribed mRNA catabolic process, non-stop decay	0.14020
GO:0001561	fatty acid alpha-oxidation	0.14020
GO:0035720	intraciliary anterograde transport	0.14020
GO:0110104	mRNA alternative polyadenylation	0.14020
GO:0070651	nonfunctional rRNA decay	0.14020
GO:2001235	positive regulation of apoptotic signaling pathway	0.14020
GO:0072334	UDP-galactose transmembrane transport	0.14020
GO:0000103	sulfate assimilation	0.14020
GO:0006043	glucosamine catabolic process	0.14020
GO:0006046	N-acetylglucosamine catabolic process	0.14020
GO:0033396	beta-alanine biosynthetic process via 3-ureidopropionate	0.14020
GO:1903292	protein localization to Golgi membrane	0.14020
GO:1900060	negative regulation of ceramide biosynthetic process	0.14020
GO:0002188	translation reinitiation	0.14020
GO:0070126	mitochondrial translational termination	0.14020
GO:0040008	regulation of growth	0.14047
GO:0030178	negative regulation of Wnt signaling pathway	0.14655
GO:0009953	dorsal/ventral pattern formation	0.14694
GO:0006883	intracellular sodium ion homeostasis	0.14694
GO:0030007	intracellular potassium ion homeostasis	0.14694
GO:0042795	snRNA transcription by RNA polymerase II	0.14694
GO:0007283	spermatogenesis	0.14694
GO:0007274	neuromuscular synaptic transmission	0.14694
GO:0036376	sodium ion export across plasma membrane	0.14694
GO:0030041	actin filament polymerization	0.14698
GO:0006520	amino acid metabolic process	0.14741
GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.15483
GO:0070593	dendrite self-avoidance	0.19188
GO:0006366	transcription by RNA polymerase II	0.19586
GO:0034472	snRNA 3'-end processing	0.20066
GO:0009311	oligosaccharide metabolic process	0.20067
GO:0048488	synaptic vesicle endocytosis	0.20067
GO:0007098	centrosome cycle	0.20080
GO:0006139	nucleobase-containing compound metabolic process	0.20418
GO:0000122	negative regulation of transcription by RNA polymerase II	0.20461
GO:0006974	DNA damage response	0.21209
GO:0051260	protein homooligomerization	0.23082
GO:0006260	DNA replication	0.25491
GO:0030514	negative regulation of BMP signaling pathway	0.25611
GO:0016226	iron-sulfur cluster assembly	0.25611
GO:0090090	negative regulation of canonical Wnt signaling pathway	0.25611
GO:0006405	RNA export from nucleus	0.25659
GO:0007600	sensory perception	0.25950
GO:0006415	translational termination	0.26029
GO:0006998	nuclear envelope organization	0.26046
GO:0071456	cellular response to hypoxia	0.26046
GO:0007140	male meiotic nuclear division	0.26046
GO:0006275	regulation of DNA replication	0.26066
GO:0030336	negative regulation of cell migration	0.26078
GO:0071586	CAAX-box protein processing	0.26078
GO:0006751	glutathione catabolic process	0.26078
GO:0043653	mitochondrial fragmentation involved in apoptotic process	0.26078
GO:0048791	calcium ion-regulated exocytosis of neurotransmitter	0.26078
GO:0015729	oxaloacetate transport	0.26078
GO:0006747	FAD biosynthetic process	0.26078
GO:0070072	vacuolar proton-transporting V-type ATPase complex assembly	0.26078
GO:1901642	nucleoside transmembrane transport	0.26078
GO:0015709	thiosulfate transport	0.26078
GO:0044027	negative regulation of gene expression via chromosomal CpG island methylation	0.26078
GO:0071422	succinate transmembrane transport	0.26078
GO:0071423	malate transmembrane transport	0.26078
GO:0033627	cell adhesion mediated by integrin	0.26078
GO:0010312	detoxification of zinc ion	0.26078
GO:0033198	response to ATP	0.26078
GO:0032469	endoplasmic reticulum calcium ion homeostasis	0.26078
GO:0071163	DNA replication preinitiation complex assembly	0.26078
GO:1905786	positive regulation of anaphase-promoting complex-dependent catabolic process	0.26078
GO:0035627	ceramide transport	0.26078
GO:0006346	DNA methylation-dependent heterochromatin formation	0.26078
GO:1990544	mitochondrial ATP transmembrane transport	0.26078
GO:1904668	positive regulation of ubiquitin protein ligase activity	0.26078
GO:0036228	protein localization to nuclear inner membrane	0.26078
GO:0048332	mesoderm morphogenesis	0.26078
GO:0071042	nuclear polyadenylation-dependent mRNA catabolic process	0.26078
GO:1990504	dense core granule exocytosis	0.26078
GO:0007172	signal complex assembly	0.26078
GO:0006424	glutamyl-tRNA aminoacylation	0.26078
GO:0140021	mitochondrial ADP transmembrane transport	0.26078
GO:0070836	caveola assembly	0.26078
GO:0007096	regulation of exit from mitosis	0.26078
GO:0000480	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.26078
GO:0006689	ganglioside catabolic process	0.26078
GO:0000472	endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.26078
GO:0006616	SRP-dependent cotranslational protein targeting to membrane, translocation	0.26078
GO:0032049	cardiolipin biosynthetic process	0.26078
GO:0045737	positive regulation of cyclin-dependent protein serine/threonine kinase activity	0.26078
GO:0006104	succinyl-CoA metabolic process	0.26078
GO:0050806	positive regulation of synaptic transmission	0.26078
GO:0006298	mismatch repair	0.26078
GO:0019722	calcium-mediated signaling	0.26078
GO:0120009	intermembrane lipid transfer	0.26078
GO:0006269	DNA replication, synthesis of primer	0.26078
GO:0032979	protein insertion into mitochondrial inner membrane from matrix	0.26078
GO:0034473	U1 snRNA 3'-end processing	0.26078
GO:0034476	U5 snRNA 3'-end processing	0.26078
GO:0070158	mitochondrial seryl-tRNA aminoacylation	0.26078
GO:0006207	'de novo' pyrimidine nucleobase biosynthetic process	0.26078
GO:0071596	ubiquitin-dependent protein catabolic process via the N-end rule pathway	0.26078
GO:0042594	response to starvation	0.26134
GO:0007155	cell adhesion	0.26192
GO:0000723	telomere maintenance	0.27102
GO:0060271	cilium assembly	0.28910
GO:0016567	protein ubiquitination	0.29066
GO:0007131	reciprocal meiotic recombination	0.31094
GO:0006325	chromatin organization	0.31101
GO:0006979	response to oxidative stress	0.31159
GO:0015986	proton motive force-driven ATP synthesis	0.31174
GO:0032981	mitochondrial respiratory chain complex I assembly	0.31174
GO:0030036	actin cytoskeleton organization	0.33757
GO:0016311	dephosphorylation	0.35105
GO:0007030	Golgi organization	0.35499
GO:0006351	DNA-templated transcription	0.35832
GO:0007010	cytoskeleton organization	0.36273
GO:0007269	neurotransmitter secretion	0.36280
GO:0006913	nucleocytoplasmic transport	0.36293
GO:0034243	regulation of transcription elongation by RNA polymerase II	0.36363
GO:0046839	phospholipid dephosphorylation	0.36377
GO:0032869	cellular response to insulin stimulus	0.36377
GO:0034097	response to cytokine	0.36425
GO:0007009	plasma membrane organization	0.36444
GO:0015721	bile acid and bile salt transport	0.36446
GO:0015749	monosaccharide transmembrane transport	0.36446
GO:0045494	photoreceptor cell maintenance	0.36446
GO:1904825	protein localization to microtubule plus-end	0.36446
GO:0060294	cilium movement involved in cell motility	0.36446
GO:0043113	receptor clustering	0.36446
GO:0006884	cell volume homeostasis	0.36446
GO:0016540	protein autoprocessing	0.36446
GO:0006828	manganese ion transport	0.36446
GO:0019695	choline metabolic process	0.36446
GO:0042407	cristae formation	0.36446
GO:0017183	protein histidyl modification to diphthamide	0.36446
GO:0035435	phosphate ion transmembrane transport	0.36446
GO:0051480	regulation of cytosolic calcium ion concentration	0.36446
GO:0006312	mitotic recombination	0.36446
GO:0031573	mitotic intra-S DNA damage checkpoint signaling	0.36446
GO:0000350	generation of catalytic spliceosome for second transesterification step	0.36446
GO:0006581	acetylcholine catabolic process	0.36446
GO:1902975	mitotic DNA replication initiation	0.36446
GO:0008053	mitochondrial fusion	0.36446
GO:0030050	vesicle transport along actin filament	0.36446
GO:0006541	glutamine metabolic process	0.36446
GO:0060964	regulation of miRNA-mediated gene silencing	0.36446
GO:0007168	receptor guanylyl cyclase signaling pathway	0.36446
GO:0030242	autophagy of peroxisome	0.36446
GO:0097039	protein linear polyubiquitination	0.36446
GO:0035025	positive regulation of Rho protein signal transduction	0.36446
GO:0032088	negative regulation of NF-kappaB transcription factor activity	0.36446
GO:0019262	N-acetylneuraminate catabolic process	0.36446
GO:0007076	mitotic chromosome condensation	0.36446
GO:0019228	neuronal action potential	0.36446
GO:0001816	cytokine production	0.36446
GO:0046874	quinolinate metabolic process	0.36446
GO:0007220	Notch receptor processing	0.36446
GO:0007213	G protein-coupled acetylcholine receptor signaling pathway	0.36446
GO:0007214	gamma-aminobutyric acid signaling pathway	0.36446
GO:0006121	mitochondrial electron transport, succinate to ubiquinone	0.36446
GO:1904294	positive regulation of ERAD pathway	0.36446
GO:0070509	calcium ion import	0.36446
GO:0009051	pentose-phosphate shunt, oxidative branch	0.36446
