HOG,error,coef_.Intercept._Estimate,coef_.Intercept._StdErr,coef_.Intercept._z.value,coef_.Intercept._p.value,coef_orb_weavingTRUE_Estimate,coef_orb_weavingTRUE_StdErr,coef_orb_weavingTRUE_z.value,coef_orb_weavingTRUE_p.value,qvalue,p_adj_bh,p_adj_bonferroni
N5.HOG0028311,,-0.451506551666784,0.343429738366243,-1.31469847024513,0.188611260911129,0.838328846819721,0.168911632116994,4.96312087162279,6.93693804814748e-07,2.63328017402444e-05,3.7047584763387634e-05,0.00829865898699883
N5.HOG0041446,,-0.49135303632387,0.338472046707626,-1.45167980961306,0.146590655852036,0.820572479777481,0.165586042297636,4.95556550776501,7.21202183676252e-07,2.72553514582464e-05,3.834551877030668e-05,0.008627741723319003
N5.HOG0029085,,0.177204800666281,0.155074914474515,1.14270448748436,0.253161306012129,0.340381619954639,0.0687277402951355,4.95260892461978,7.32250432811915e-07,2.75504355845806e-05,3.8760672246588225e-05,0.00875991192772894
N5.HOG0022801,,-0.43060470946547,0.333162402765011,-1.2924768998295,0.19619204068408,0.801795958103934,0.162079317447256,4.9469356777422,7.53908746812085e-07,2.82403579100714e-05,3.9731323075387545e-05,0.009019010338112973
N5.HOG0052799,,0.322990926315825,0.249277186209246,1.29570993329772,0.195075437833785,0.562539231308541,0.11391505180509,4.93823443341842,7.88330393824407e-07,2.89117403594367e-05,4.0675890176407304e-05,0.00943079650132138
N5.HOG0054225,,0.122538846263288,0.231974310227343,0.528243175475747,0.597330566130241,0.518214888534995,0.105071080908111,4.93204109119421,8.13747922626683e-07,2.9696908686861e-05,4.1780542482330504e-05,0.009734866398383009
N5.HOG0065850,,-0.0473138889532582,0.137845935960467,-0.343237460165872,0.731419825390566,0.300749961381427,0.061022833944012,4.92848237198166,8.28708100190653e-07,2.99854791724618e-05,4.218653192587567e-05,0.009913835002580782
N5.HOG0028613,,-0.0829020110912243,0.184924625182353,-0.4483016310536,0.653935523666834,0.405491885897279,0.0823706878815461,4.92276920742,8.5328063173928e-07,3.0614051862395e-05,4.307087003163294e-05,0.010207796197497006
N5.HOG0019044,,-0.673567314761961,0.447198368312422,-1.50619358765503,0.132017485080081,1.39052056149539,0.282642244911884,4.91971949178684,8.66683296906532e-07,3.08347049777e-05,4.33813066146144e-05,0.010368132280892842
N5.HOG0031119,,0.0863596222532422,0.15095441615369,0.572090730789338,0.567260508451255,0.328735682090382,0.0668686720424336,4.91613893396555,8.82677659523407e-07,3.12119408090427e-05,4.39120392185855e-05,0.010559472840878518
N5.HOG0064844,,0.0921421907240231,0.159852502209878,0.576420071317027,0.564331281003806,0.347893996234272,0.0708724456584373,4.9087341773263,9.16661263701515e-07,3.2208521175943e-05,4.531412684983977e-05,0.010966018697661225
N5.HOG0065097,,-0.0156977861598087,0.191865364281312,-0.0818166750346492,0.934792495770303,0.419929559521754,0.0856000665008919,4.90571534214146,9.30874470732668e-07,3.25733269183042e-05,4.582737157767452e-05,0.011136051293374907
N5.HOG0067483,,-0.0274129495088164,0.105753331673742,-0.259215942183151,0.795468631304946,0.22940639699467,0.0469107900238201,4.89026931497388,1.00698108211067e-06,3.49488185559377e-05,4.9169447695061e-05,0.012046514685289946
N5.HOG0064617,,-0.085147728904529,0.174136810974856,-0.488970301154899,0.624862722934098,0.377873865333898,0.0773644605039113,4.88433400650153,1.03779027258991e-06,3.5726454108508e-05,5.026350214976962e-05,0.012415085030993095
N5.HOG0067555,,-0.0380407577042569,0.213093475693384,-0.178516763971662,0.858317156902731,0.467145208693033,0.0956818610645726,4.88227552741446,1.04868586039105e-06,3.59559694929923e-05,5.058640704781505e-05,0.012545428947858133
N5.HOG0069750,,-0.85222924285202,0.364132548879357,-2.34043686969159,0.019261194458486,0.886401662448277,0.181743368388452,4.87721599037226,1.07593601477633e-06,3.67421333898963e-05,5.1692460019153554e-05,0.012871422544769235
N5.HOG0035174,,0.602242087580345,0.249624167553844,2.41259527665902,0.0158393970092317,0.555165284286744,0.113896454646208,4.87429820367308,1.09195939625745e-06,3.69921897390141e-05,5.204426397381623e-05,0.013063110257427873
N5.HOG0051491,,0.153874190136287,0.196870105576342,0.781602619076253,0.434448147213134,0.428082447621345,0.0879193729890929,4.86903435576652,1.12144911191042e-06,3.77975359843374e-05,5.317730456637462e-05,0.013415895725784353
N5.HOG0064389,,-0.0887796560535862,0.216120823703198,-0.410787144581258,0.681228620373285,0.472254917896224,0.0971180796710966,4.86268797216315,1.15802319826447e-06,3.87668768508268e-05,5.454106897967659e-05,0.013853431520837855
N5.HOG0067730,,-0.0146184145868042,0.0824772091549792,-0.177241867621095,0.8593184106259,0.178279623233113,0.03676560075126,4.84908772303966,1.24030565594361e-06,4.11970416486425e-05,5.7960064695521124e-05,0.014837776562053408
N5.HOG0063241,,0.0589678389749541,0.159393721761722,0.369950825686253,0.711419130348096,0.341028171883826,0.070643991727657,4.82741933947532,1.38313680364286e-06,4.52344236633913e-05,6.364025223838282e-05,0.016546465581979534
N5.HOG0068408,,-0.123584668925996,0.144172604241013,-0.857199393578267,0.391334697574713,0.307618152728794,0.0638290239638061,4.81940868942673,1.4398433279815e-06,4.63376737183112e-05,6.519241331596351e-05,0.017224845732642685
N5.HOG0068053,,-0.207128597985865,0.213427808235239,-0.970485522474979,0.331804537862708,0.460246555618584,0.0957323817230335,4.80763715824117,1.52724633961544e-06,4.8276311917717e-05,6.79198808952398e-05,0.01827044796081951
N5.HOG0065675,,0.0091674465781461,0.128468970628029,0.0713592280947729,0.943111858116186,0.272241165041863,0.0568809622693001,4.78615610883921,1.70005842722172e-06,5.29111891974202e-05,7.444068375478814e-05,0.020337798964853437
N5.HOG0066723,,-0.119734808527503,0.223155030021146,-0.536554378882507,0.591575464113168,0.480488376271347,0.100410980789902,4.78521743828706,1.70802321541702e-06,5.29111891974202e-05,7.444068375478814e-05,0.02043308172603381
N5.HOG0068041,,-0.0691414817555346,0.105777487322042,-0.653650256836144,0.513337157713224,0.224587419287945,0.0469372577604503,4.78484321419356,1.71120856244811e-06,5.29111891974202e-05,7.444068375478814e-05,0.02047118803256674
N5.HOG0057000,,-1.49538252533614,0.461760437523134,-3.23843795141332,0.0012018616069285,1.44161125046579,0.301341928837916,4.78397166974131,1.71864918263662e-06,5.29487150893109e-05,7.449347888363002e-05,0.020560200171881884
N5.HOG0063436,,0.137409948384434,0.146274794778822,0.939395940306786,0.347527496586235,0.309563783618657,0.0647618419081211,4.78003365095517,1.75265856247736e-06,5.38015541966603e-05,7.56933371224428e-05,0.02096705438291666
N5.HOG0051023,,0.0085945013026748,0.200516511195437,0.0428618134807765,0.965811689186754,0.426122416941256,0.0895261962116002,4.75975116751405,1.93831778292955e-06,5.84457779285965e-05,8.222728949356811e-05,0.02318809563718621
N5.HOG0063539,,-0.172765668864214,0.259585592453663,-0.665544136063921,0.505702523686755,0.564494607543692,0.118675288767229,4.7566314218194,1.96850103711023e-06,5.90378459885873e-05,8.306026928259996e-05,0.023549177906949683
N5.HOG0063199,,0.0693624301850694,0.121314228957934,0.57175840609036,0.567485659676405,0.25440633006149,0.053741875798899,4.73385653700427,2.20293463019952e-06,6.54957091358968e-05,9.214582860516385e-05,0.02635370698107686
N5.HOG0066346,,-0.0118505104127447,0.168374775264896,-0.0703817444988472,0.943889820991463,0.353186704811385,0.0746735421224892,4.72974355806025,2.24803615282681e-06,6.6603747584639e-05,9.370472646782971e-05,0.026893256496267125
N5.HOG0037427,,0.265418227619646,0.260432991663479,1.01914210609157,0.308135506877064,0.561776481332989,0.118993753247745,4.72105859341516,2.34620332904572e-06,6.87931063597449e-05,9.678493250128948e-05,0.028067630425373948
N5.HOG0071054,,-0.455094815940859,0.333711958784633,-1.36373541301396,0.172650854225552,0.754523132799205,0.160125760057881,4.71206589449732,2.45218054307554e-06,7.11642855361686e-05,0.0001001209414225689,0.029335435836812685
N5.HOG0065178,,0.0173446265211545,0.140726747360537,0.123250390181463,0.901908824115328,0.293468970385544,0.0622957502127314,4.71089872717462,2.46626775383465e-06,7.1329661972119e-05,0.00010035360931674801,0.02950396113912392
N5.HOG0055556,,-0.329874713956658,0.284599262963909,-1.15908492004243,0.24642157205457,0.619476578182871,0.13174943358063,4.70192972635254,2.57714203278811e-06,7.32899520699038e-05,0.0001031115389238935,0.03083035013824416
N5.HOG0049336,,0.17413716854069,0.262571710932197,0.663198514121946,0.507203423010606,0.563613543596055,0.120017871419362,4.69608014981949,2.65201514379185e-06,7.44235947105105e-05,0.00010470645929102939,0.031726057165181905
N5.HOG0067544,,0.115743589618187,0.146606155749098,0.789486560279714,0.429827681812815,0.304537819389492,0.064903556853683,4.69215916896565,2.70336667894683e-06,7.51209033363225e-05,0.00010568750189621216,0.03234037558024092
N5.HOG0057203,,0.157645215045346,0.209819810049991,0.751336182259371,0.452450359103646,0.439197580778358,0.0938361858730482,4.68047136285518,2.86216090873252e-06,7.85072244838289e-05,0.00011045171274570044,0.034240030951167136
N5.HOG0062052,,0.157400115453352,0.141642788914163,1.11124693787792,0.266462072423714,0.293258709154262,0.0627012368951737,4.67708012912956,2.90988573652839e-06,7.9221680112108e-05,0.0001114568794465114,0.03481096306608913
N5.HOG0053780,,0.190517889085957,0.144722552179957,1.31643538768619,0.188027951479878,0.299280077032357,0.064066260420208,4.67141479882533,2.99132175058273e-06,8.10047997029621e-05,0.00011396554809624585,0.035785182102221195
N5.HOG0069743,,-0.462329819277186,0.263877387526715,-1.75206304568397,0.0797629677236097,0.563313828809194,0.120606968555062,4.67065738868994,3.00237340598135e-06,8.10459696334394e-05,0.00011402347001826949,0.03591739305575489
N5.HOG0038377,,0.47040068296296,0.185012681614641,2.54253210567882,0.0110052490129519,0.38342939730287,0.0822349128780281,4.66261085327076,3.12222806862276e-06,8.40146094353002e-05,0.00011820004552194328,0.03735121438493408
N5.HOG0066615,,-0.0037796496422927,0.0942675532514161,-0.0400949161395147,0.968017454877281,0.195454117147958,0.0419382237102971,4.66052445373284,3.15404683783607e-06,8.46030749173231e-05,0.00011902795684868424,0.03773186232103291
N5.HOG0048419,,-0.971957164175703,0.448125112671483,-2.16894152256144,0.0300871238104587,1.12058543916268,0.240686066789021,4.65579688144124,3.22729988827419e-06,8.58505197444725e-05,0.00012078298536510815,0.038608188563424135
N5.HOG0030973,,-0.25005527156657,0.27196840291497,-0.919427657354555,0.357871928555839,0.580967245228034,0.124783949176365,4.65578505138442,3.2274852238167e-06,8.58505197444725e-05,0.00012078298536510815,0.038610405732519185
N5.HOG0068688,,-0.683090951599389,0.386203857384275,-1.7687315611654,0.0769386826741907,0.891618714511772,0.19306995094648,4.61811229629895,3.87246684292814e-06,0.0001003901575761,0.0001412387830547236,0.04632632084194934
N5.HOG0039422,,0.321333898678053,0.206830521569989,1.55360967152673,0.120277550929552,0.425735894304641,0.0923409005728235,4.61048020610206,4.01739892871242e-06,0.0001032034551705,0.00014519680780721052,0.04806014338418668
N5.HOG0061162,,0.178121320157975,0.154512503255611,1.15279551107464,0.248994327321708,0.314913229229418,0.0684165077443827,4.60288371347445,4.16680906713635e-06,0.0001054148414007,0.00014830800423883602,0.049847536870152157
