HOG,error,coef_(Intercept)_Estimate,coef_(Intercept)_StdErr,coef_(Intercept)_z.value,coef_(Intercept)_p.value,coef_orb_weavingTRUE_Estimate,coef_orb_weavingTRUE_StdErr,coef_orb_weavingTRUE_z.value,coef_orb_weavingTRUE_p.value,p_adj_bonferroni
N5.HOG0041512,,0.459522570480608,0.186482676121654,2.46415688597708,0.0137335983669188,-0.76791372691993,0.143071771995838,-5.36733218724842,7.99097993534707e-08,0.0009559609296655701
N5.HOG0064135,,0.271560515513852,0.106664575729581,2.54592973961965,0.0108987122247516,-0.311046307881886,0.0579845560958338,-5.3642957508859,8.12656576531312e-08,0.0009721810625044086
N5.HOG0056235,,0.485095120109667,0.188002491202202,2.58025900086576,0.0098726239196314,-0.782441930745164,0.145948070924124,-5.36109813436274,8.27175640913387e-08,0.000989550219224685
N5.HOG0064339,,0.0271072984477347,0.125096073177575,0.21669184139182,0.82844850657506,0.296635200544338,0.0553770481069763,5.35664522910835,8.47813580234623e-08,0.0010142393860346794
N5.HOG0066571,,0.235385192875112,0.152869320726959,1.53978045925602,0.123613876640899,-0.513596855255816,0.0959239854943204,-5.35420679832185,8.59325373071839e-08,0.001028010943805841
N5.HOG0068508,,0.263151087127834,0.191775756973536,1.37218119370608,0.170007038385842,-0.825381530998442,0.154166396283604,-5.35383553676687,8.61091315781821e-08,0.0010301235410697925
N5.HOG0067410,,-0.0230658382909776,0.112493858233086,-0.205040867592838,0.837540195556758,0.266688218809201,0.0498143039850015,5.35364739592664,8.61987567516513e-08,0.0010311957270200045
N5.HOG0067970,,-0.028917952281799,0.124989573567987,-0.231362916572152,0.817032871923921,0.295902292355963,0.0553297245112734,5.34798058312531,8.89410042655042e-08,0.0010640012340282267
N5.HOG0064358,,0.0449588321091599,0.170291972526204,0.264010284467412,0.791771993975379,0.405182813981901,0.0758504143829576,5.34186684776951,9.19942198198979e-08,0.0011005268517054385
N5.HOG0062257,,0.41549641679667,0.161595519244422,2.57121248620891,0.0101343125574755,-0.56181120124871,0.105214424305939,-5.33967851798624,9.31115441866718e-08,0.0011138934031051549
N5.HOG0065269,,0.114013783787166,0.146589869792158,0.777773961794358,0.436702280743431,0.346034989749764,0.064985783001747,5.32477987901541,1.01075363186907e-07,0.0012091645698049684
N5.HOG0058514,,0.447941119008151,0.151904651192903,2.94883083230489,0.0031897852728743,-0.503613982530684,0.0946023086660107,-5.32348512031213,1.01797783633738e-07,0.0012178068856104076
N5.HOG0066032,,0.0441926597731427,0.135377301947567,0.326440689372424,0.744090956439221,0.318777977902131,0.0599494438309035,5.31744679402353,1.05233441958049e-07,0.0012589076661441401
N5.HOG0055047,,0.285591719705384,0.170895614246793,1.67114715590628,0.0946926150457455,-0.617933058220751,0.116259308614795,-5.31512758490732,1.06582621693262e-07,0.0012750479033164933
N5.HOG0067809,,-0.133805390015197,0.171821244934923,-0.778747645937935,0.436128383331491,0.406474418648719,0.076542045218651,5.31047240098666,1.09341442450183e-07,0.0013080516760315393
N5.HOG0066577,,0.169168041807534,0.125017839272848,1.35315122058964,0.176007325070122,-0.376847114201918,0.071023900209609,-5.30591974095691,1.12106279211329e-07,0.0013411274182051288
N5.HOG0066881,,0.172213756538959,0.132284356115387,1.30184521886128,0.192969302332545,-0.406828510011452,0.0767456774799483,-5.30099574816765,1.15172771493464e-07,0.00137781186537631
N5.HOG0065844,,0.271818687771422,0.118782725044932,2.28836884882546,0.0221160501538643,-0.351511901183258,0.0663236961141993,-5.29994439058415,1.1583795737303e-07,0.0013857694840535579
N5.HOG0063660,,0.690111786973374,0.176039613142032,3.92020735933212,8.84728105795831e-05,-0.651792768788251,0.123015286914106,-5.29846968729472,1.16777258509923e-07,0.0013970063435542089
N5.HOG0060652,,-0.229924811700438,0.256165631655679,-0.89756307360344,0.369418532945458,0.627326731320909,0.118812416409146,5.27997620350239,1.29200665391034e-07,0.0015456275600729398
N5.HOG0065640,,-0.027591078462819,0.144390954474573,-0.191085920605073,0.848458278122091,0.336906746006215,0.0639824502814431,5.26561181268058,1.39723247021099e-07,0.0016715092041134072
N5.HOG0065715,,0.0557714424718418,0.143353764633858,0.389047630624062,0.697240912270155,0.334400128983372,0.0635159578223097,5.26482069150054,1.40326248691045e-07,0.0016787229130909714
N5.HOG0066504,,0.0203973899128516,0.119824108671729,0.170227762500888,0.86483101902684,0.279266563670074,0.0530470905244234,5.26450293332294,1.40569155523405e-07,0.0016816288075264941
N5.HOG0060880,,0.407564089667568,0.163602510387098,2.49118481558282,0.0127317873382435,-0.559258805103208,0.10631108970471,-5.26058764571607,1.43595736473612e-07,0.0017178357954338202
N5.HOG0069317,,0.1976347305324,0.182201854285839,1.08470208114539,0.278053625833092,-0.689605077242985,0.131227266864943,-5.25504412091975,1.47988989380782e-07,0.001770392279962295
N5.HOG0035083,,0.32780139902514,0.142259628814192,2.30424753500016,0.0212087522213629,-0.445516774578215,0.0848597730947862,-5.2500349497822,1.5207035514475e-07,0.0018192176585966442
N5.HOG0067612,,0.153823869817539,0.0946770186764222,1.62472236629317,0.104221729404821,-0.261913968070118,0.0499029389242266,-5.248467800019,1.53369440515976e-07,0.0018347586168926209
N5.HOG0022275,,-0.298673292177626,0.294981498996795,-1.01251533805811,0.311291716807597,0.738591009059821,0.140902404587888,5.24186234592698,1.58963944962842e-07,0.0019016856735904787
N5.HOG0067478,,-0.117876218191084,0.190370398756127,-0.619194049922061,0.535788531150686,0.445916101004225,0.0852152773329876,5.23281874987934,1.66944421696832e-07,0.001997156116759201
N5.HOG0066067,,-0.0454013514720128,0.119924160901146,-0.378583857755214,0.704996911073527,0.277729496311141,0.053092522359603,5.23104731076893,1.6855236081734e-07,0.0020163918924578383
N5.HOG0051834,,0.348214154301761,0.201218476741471,1.73052773254592,0.0835360307939726,0.472641326342916,0.090426905721045,5.22677761197482,1.72489757382144e-07,0.0020634949675625886
N5.HOG0051863,,0.247325845646428,0.213792323853991,1.15685091582305,0.247333275472094,0.503173495376984,0.0965702722855578,5.21043881795324,1.88394501215599e-07,0.002253763418042211
N5.HOG0060292,,0.39883149052993,0.188545968638285,2.11530107702841,0.0344042947413205,-0.729097164105091,0.140182000816552,-5.20107545803414,1.98138631177352e-07,0.002370332444774662
N5.HOG0063854,,0.271320863944983,0.172030316718102,1.57716889162963,0.114756668854013,-0.598313236387176,0.115239434706303,-5.19191401721144,2.08143129502347e-07,0.0024900162582365774
N5.HOG0066883,,0.278941806031109,0.129607972353758,2.15219635771904,0.0313818923943159,-0.38342639942384,0.0739681085850888,-5.18367181151817,2.17559623964537e-07,0.002602665781487756
N5.HOG0068572,,0.127142784529963,0.121994198938037,1.0422035280099,0.297317327723768,-0.353295892059748,0.0681990195959652,-5.18036614239905,2.21450792655557e-07,0.0026492158325384283
N5.HOG0069076,,0.276230663288565,0.155668313374489,1.77448227773909,0.0759834109736268,-0.501344778355328,0.0967806403561141,-5.18021761904633,2.21627191827192e-07,0.002651326095828698
N5.HOG0059178,,0.2388470111888,0.183673479067624,1.30038921460655,0.193467604599013,-0.678545914555202,0.131120040592276,-5.17499774626497,2.27913732059497e-07,0.0027265319766277625
N5.HOG0063487,,-0.0416268495869388,0.121977555777146,-0.341266467603198,0.732902989260275,0.278998413716722,0.054000631072507,5.16657691170515,2.38420119349236e-07,0.0028522198877749105
N5.HOG0054640,,0.552410157423343,0.187187490767979,2.95110616183248,0.0031663806535433,-0.703888341130143,0.136373618184542,-5.16147001524616,2.4501814067287e-07,0.0029311520168695438
N5.HOG0063066,,0.0060697841692877,0.203294484471808,0.0298571020510373,0.976181018187227,0.470884709131733,0.0913347473269372,5.1555921805551,2.52830624715263e-07,0.0030246127634686914
N5.HOG0067146,,0.106469183673903,0.116418697906673,0.914536801977072,0.360434849228642,0.265364790161581,0.051554142763628,5.1473029311778,2.64258388065937e-07,0.003161323096432804
N5.HOG0068538,,0.128745173897787,0.0927683436569499,1.38781365304825,0.165193796281385,-0.249645850261249,0.0485359351446095,-5.14352612177856,2.6962914363589e-07,0.0032255734453161523
N5.HOG0065725,,0.318583774348115,0.15387719234524,2.07037683423114,0.0384170694721984,-0.485567371035338,0.0945421556044643,-5.13598794030892,2.80665657119071e-07,0.003357603256115446
N5.HOG0058004,,0.536706950654005,0.132361524133395,4.05485622931562,5.01651474120211e-05,-0.388539488402772,0.0758090831734081,-5.12523660936532,2.97164323691413e-07,0.003554976804320374
N5.HOG0060138,,-0.060489812607605,0.243131537555315,-0.24879459578066,0.803519671638554,0.56953848983978,0.111273647379651,5.11835913760058,3.08205298269137e-07,0.003687059983193686
N5.HOG0031681,,0.292279679983074,0.170173086065021,1.71754351255872,0.0858799112275423,-0.569474539208888,0.111459246948255,-5.1092623968047,3.23418929791341e-07,0.0038690606570938126
N5.HOG0066973,,0.173936292771801,0.111439554995753,1.56081287993684,0.118567907567543,-0.309071319108863,0.0605030169495101,-5.10836210641832,3.24963430706206e-07,0.0038875375215383424
N5.HOG0047947,,0.713122561104123,0.166191170359851,4.29097743014874,1.77888396005037e-05,-0.545386586233989,0.106844514336737,-5.10448842057647,3.31690582643911e-07,0.0039680144401691075
N5.HOG0060128,,-1.66105137776265,0.473919473377585,-3.50492324344572,0.0004567389435021,1.28769449622733,0.25242257271017,5.10134447328472,3.37249094915803e-07,0.004034510922477751
N5.HOG0018044,,0.58833550542042,0.184818252759717,3.18331926979809,0.0014559697475929,0.420333516135841,0.0824599389952191,5.09742695977754,3.44301191737917e-07,0.004118875156760701
N5.HOG0058420,,0.0194747098115471,0.194228509203859,0.100266999378071,0.920132356111657,0.442832245503412,0.0869056948462611,5.0955492190333,3.47731660008924e-07,0.004159913848686758
N5.HOG0058808,,0.342193399367646,0.18143897163514,1.88599723799014,0.0592953268570057,-0.639559985708903,0.125561877816211,-5.09358411033839,3.51357065092911e-07,0.004203284569706494
N5.HOG0059995,,0.342194392283477,0.133319061422408,2.56673268347779,0.0102661721350486,-0.388238021308741,0.0763414412621866,-5.08554744172799,3.66567184781241e-07,0.004385243231537986
N5.HOG0071908,,-0.750120642259531,0.423719957832754,-1.77032171459719,0.0766735627151057,1.17811289369232,0.231683812879861,5.08500304379585,3.6762017354074e-07,0.004397840136067872
N5.HOG0067605,,0.211389082110986,0.112888825001034,1.8725421414303,0.061131637404617,-0.311106886458179,0.0613705627703387,-5.06931780342972,3.99244111665262e-07,0.0047761573078515295
N5.HOG0067470,,-0.340232396489842,0.356660649508726,-0.953938700438323,0.340114672321585,0.908463299954015,0.179232892851807,5.06861930028185,4.00711791813552e-07,0.004793715165465523
N5.HOG0029793,,-0.0594401690401345,0.275943692303885,-0.215406877192451,0.829450108633477,0.65242659072532,0.128788610403805,5.0658718086925,4.06535438001164e-07,0.004863383444807925
N5.HOG0065634,,0.44966663964842,0.140321223203943,3.20455188018761,0.001352729089197,-0.414285366122759,0.0818407478310457,-5.06209164874716,4.146815823247e-07,0.004960835769350386
N5.HOG0009763,,0.543323686785162,0.493330280756816,1.10133861224098,0.270749312076384,1.84232965605144,0.363985591322053,5.06154556656983,4.15871316495401e-07,0.0049750685592344825
N5.HOG0066176,,0.335319909642785,0.156027360245483,2.14910967611843,0.0316257069123252,-0.484930226776401,0.0958176438360914,-5.0609700610666,4.17128718545914e-07,0.004990110859964769
N5.HOG0067691,,0.18949873157537,0.132702949496145,1.42799185922295,0.153294201699192,-0.382403703628161,0.0756806438030357,-5.0528600763941,4.35242761960082e-07,0.005206809161328462
N5.HOG0062362,,0.0869573064289304,0.146575359585058,0.593260058683117,0.55300712458007,0.327734392319845,0.0649265186644938,5.04777399221734,4.46987470034668e-07,0.005347311104024733
N5.HOG0046871,,0.703478778603309,0.202763344961454,3.46945735550498,0.0005215108504861,-0.817380593496268,0.161941344072936,-5.0473867447224,4.47894113772019e-07,0.005358157283054663
N5.HOG0057966,,0.514393811957484,0.2085576526941,2.46643460603177,0.0136465644029452,-0.896554388858119,0.177664125534729,-5.04634453443931,4.50343010605224e-07,0.005387453435870295
N5.HOG0055518,,0.466745162816667,0.138888697771715,3.36056979657075,0.0007778187504167,-0.406219045375039,0.0805424578531355,-5.04353922394268,4.56999033663036e-07,0.0054670794397109
N5.HOG0058539,,-0.0829136711337293,0.329832086438644,-0.251381459059936,0.801519201088518,0.811392468421511,0.160917302876521,5.0422947310031,4.59982074306788e-07,0.005502765554932105
N5.HOG0064348,,0.0256979566569952,0.134277457672214,0.191379529390009,0.84822825682882,0.299542458229167,0.059442509848337,5.03919600624917,4.67491527799862e-07,0.005592601147069749
N5.HOG0052434,,0.292042870922404,0.136962882922545,2.13227748051682,0.032984042201819,0.305355381499841,0.0606350674245908,5.03595352441223,4.75475923997148e-07,0.005688118478777882
N5.HOG0071696,,-2.47422329101973,1.38239892567512,-1.7898041188157,0.0734854068204187,4.37552327363507,0.869537237151503,5.03201368117224,4.85354619088726e-07,0.0058062973081584295
N5.HOG0065727,,0.396145386958066,0.110759085034,3.57664011793217,0.0003480387997353,-0.300272144167129,0.0597945893320429,-5.02172767672507,5.1208754431829e-07,0.0061261032926797025
N5.HOG0062687,,0.421045411759303,0.139330898490721,3.02190982991001,0.002511853596489,-0.403913177313897,0.0806671961017331,-5.00715528533436,5.5240360358938e-07,0.006608404309739753
N5.HOG0067353,,-0.374053149974874,0.231730628210312,-1.6141722519105,0.106490068938383,0.525778857623544,0.105111265102086,5.00211711002525,5.67041252126006e-07,0.006783514499183409
N5.HOG0067223,,0.267186404082934,0.175814627597817,1.51970520162938,0.12858508369957,-0.58030717251035,0.116128506748318,-4.99711215410731,5.81952258472908e-07,0.006961894868111398
N5.HOG0060834,,0.428112005976331,0.137403641152968,3.11572533583534,0.0018349309544829,-0.394848348101821,0.0790451571525208,-4.9952250375054,5.8767199360462e-07,0.007030320059492069
N5.HOG0057845,,0.174259818719517,0.12136804106321,1.43579658362254,0.151060232250261,-0.334062337674249,0.066980359220181,-4.98746709578107,6.1176034675826e-07,0.007318489028269065
N5.HOG0043966,,0.553340173590495,0.165957992026516,3.33421829725491,0.0008553949664323,0.367137799394256,0.073669672659978,4.98356767633242,6.24224667204117e-07,0.007467599693762852
N5.HOG0063925,,0.215184303343602,0.117320919738044,1.83415117972199,0.0666315560294373,-0.319158539784956,0.0641147459416694,-4.97792723183091,6.42688079110964e-07,0.007688477490404463
N5.HOG0064701,,0.292545256181605,0.135577897773021,2.15776510026267,0.0309460995787102,-0.385795647360752,0.0775028277251636,-4.97782672819165,6.43021792844291e-07,0.007692469707796253
N5.HOG0060628,,0.358752143660965,0.123895727053438,2.89559738816683,0.003784375833562,-0.341797258317009,0.0687285124088961,-4.97315082688691,6.58733694547154e-07,0.007880431187867604
N5.HOG0063548,,0.332829383470193,0.167390302036927,1.98834328763425,0.0467737363828376,-0.527235534265311,0.106130244002493,-4.96781609446716,6.77111305486752e-07,0.008100282547538014
N5.HOG0044216,,0.17198774997699,0.166840112623358,1.03085371540867,0.302609424258396,-0.524037288746934,0.105523944276831,-4.96605099760273,6.83299933536273e-07,0.008174317104894434
N5.HOG0054828,,-0.896932423359178,0.481575664112654,-1.86249532565533,0.0625333037080033,1.14679368145656,0.230965207486285,4.96522265815582,6.86222941117912e-07,0.00820928504459358
N5.HOG0028311,,-0.451506551666784,0.343429738366243,-1.31469847024513,0.188611260911129,0.838328846819721,0.168911632116994,4.96312087162279,6.93693804814748e-07,0.00829865898699883
N5.HOG0041446,,-0.49135303632387,0.338472046707626,-1.45167980961306,0.146590655852036,0.820572479777481,0.165586042297636,4.95556550776501,7.21202183676252e-07,0.008627741723319003
N5.HOG0029085,,0.177204800666281,0.155074914474515,1.14270448748436,0.253161306012129,0.340381619954639,0.0687277402951355,4.95260892461978,7.32250432811915e-07,0.00875991192772894
N5.HOG0022801,,-0.43060470946547,0.333162402765011,-1.2924768998295,0.19619204068408,0.801795958103934,0.162079317447256,4.9469356777422,7.53908746812085e-07,0.009019010338112973
N5.HOG0067868,,0.126519343571225,0.0999971930319247,1.26522895028496,0.205789267415592,-0.260140136055082,0.0526502846090271,-4.94090654944872,7.77601735317819e-07,0.009302449559607068
N5.HOG0046245,,0.456361054050234,0.195560740233528,2.33360261116455,0.019616539746196,-0.703879635982635,0.142472869938102,-4.94044681130125,7.7943753133685e-07,0.009324411187382736
N5.HOG0061635,,0.463638929027961,0.128052354583632,3.620698194387,0.0002938090837199,-0.353760958802039,0.0716082635979188,-4.94022534589598,7.80323361605427e-07,0.009335008374885722
N5.HOG0052799,,0.322990926315825,0.249277186209246,1.29570993329772,0.195075437833785,0.562539231308541,0.11391505180509,4.93823443341842,7.88330393824407e-07,0.00943079650132138
N5.HOG0043617,,0.0139572904670012,0.665472504917598,0.0209735043354338,0.983266791503098,-2.65377055643108,0.537406105990664,-4.93811016817359,7.88832777808785e-07,0.009436806520926495
N5.HOG0054225,,0.122538846263288,0.231974310227343,0.528243175475747,0.597330566130241,0.518214888534995,0.105071080908111,4.93204109119421,8.13747922626683e-07,0.009734866398383009
N5.HOG0056928,,0.335149875554853,0.156963510309054,2.13520884500454,0.0327439547436081,-0.470059011828613,0.0953332733999168,-4.93069203505418,8.19388227254221e-07,0.009802341362642245
N5.HOG0065850,,-0.0473138889532582,0.137845935960467,-0.343237460165872,0.731419825390566,0.300749961381427,0.061022833944012,4.92848237198166,8.28708100190653e-07,0.009913835002580782
N5.HOG0057967,,0.477108481846549,0.180075679992225,2.6494887142292,0.0080613664621683,-0.590616586593303,0.119904074732756,-4.92574241458998,8.40406482734111e-07,0.01005378275294817
N5.HOG0028613,,-0.0829020110912243,0.184924625182353,-0.4483016310536,0.653935523666834,0.405491885897279,0.0823706878815461,4.92276920742,8.5328063173928e-07,0.010207796197497006
N5.HOG0056839,,0.38140724017605,0.151276044129252,2.52126661806526,0.0116933214639198,-0.44328202954921,0.0900915175400927,-4.92035256651038,8.6388453956615e-07,0.010334650746829852
N5.HOG0019044,,-0.673567314761961,0.447198368312422,-1.50619358765503,0.132017485080081,1.39052056149539,0.282642244911884,4.91971949178684,8.66683296906532e-07,0.010368132280892842
N5.HOG0031119,,0.0863596222532422,0.15095441615369,0.572090730789338,0.567260508451255,0.328735682090382,0.0668686720424336,4.91613893396555,8.82677659523407e-07,0.010559472840878518
N5.HOG0055690,,0.438760780397589,0.170909909442244,2.56720503702485,0.0102521971090398,-0.536430424877753,0.109125800491731,-4.91570666570643,8.84627723119544e-07,0.010582801451679105
N5.HOG0064844,,0.0921421907240231,0.159852502209878,0.576420071317027,0.564331281003806,0.347893996234272,0.0708724456584373,4.9087341773263,9.16661263701515e-07,0.010966018697661225
N5.HOG0065097,,-0.0156977861598087,0.191865364281312,-0.0818166750346492,0.934792495770303,0.419929559521754,0.0856000665008919,4.90571534214146,9.30874470732668e-07,0.011136051293374907
N5.HOG0059000,,0.403215696200703,0.190457089207255,2.11709471082972,0.0342518105010648,-0.653159132215559,0.133234937812603,-4.90231123261554,9.47156150884783e-07,0.011330829033034659
N5.HOG0067483,,-0.0274129495088164,0.105753331673742,-0.259215942183151,0.795468631304946,0.22940639699467,0.0469107900238201,4.89026931497388,1.00698108211067e-06,0.012046514685289946
N5.HOG0068226,,0.0867810289320695,0.102011605081721,0.850697612909331,0.394937349556173,-0.26305723843269,0.0538063795263944,-4.88896002199235,1.01370077411793e-06,0.012126902360772797
N5.HOG0064617,,-0.085147728904529,0.174136810974856,-0.488970301154899,0.624862722934098,0.377873865333898,0.0773644605039113,4.88433400650153,1.03779027258991e-06,0.012415085030993095
N5.HOG0067555,,-0.0380407577042569,0.213093475693384,-0.178516763971662,0.858317156902731,0.467145208693033,0.0956818610645726,4.88227552741446,1.04868586039105e-06,0.012545428947858133
N5.HOG0069750,,-0.85222924285202,0.364132548879357,-2.34043686969159,0.019261194458486,0.886401662448277,0.181743368388452,4.87721599037226,1.07593601477633e-06,0.012871422544769235
N5.HOG0067650,,0.276872843643985,0.150932889958375,1.8344102714812,0.0665931160501435,-0.435933844476845,0.0894092008393785,-4.87571570245874,1.08414655562544e-06,0.012969645244947137
N5.HOG0035174,,0.602242087580345,0.249624167553844,2.41259527665902,0.0158393970092317,0.555165284286744,0.113896454646208,4.87429820367308,1.09195939625745e-06,0.013063110257427873
N5.HOG0051491,,0.153874190136287,0.196870105576342,0.781602619076253,0.434448147213134,0.428082447621345,0.0879193729890929,4.86903435576652,1.12144911191042e-06,0.013415895725784353
N5.HOG0060266,,0.416213102386529,0.17800417279585,2.33822104195207,0.019375784498602,-0.566143143236207,0.116287552089656,-4.86847588639341,1.12462242374762e-06,0.013453858055292778
N5.HOG0064389,,-0.0887796560535862,0.216120823703198,-0.410787144581258,0.681228620373285,0.472254917896224,0.0971180796710966,4.86268797216315,1.15802319826447e-06,0.013853431520837855
N5.HOG0053694,,0.162210879410572,0.219799482572701,0.737994819241301,0.460517597359141,-0.945523862372567,0.194856757563662,-4.85240478285005,1.21973349564052e-06,0.01459167180834754
N5.HOG0067730,,-0.0146184145868042,0.0824772091549792,-0.177241867621095,0.8593184106259,0.178279623233113,0.03676560075126,4.84908772303966,1.24030565594361e-06,0.014837776562053408
N5.HOG0032276,,0.397122832099923,0.152950733833021,2.59641011290255,0.0094203550317041,-0.440816698242505,0.0909258125822361,-4.84809193037254,1.24654635542756e-06,0.0149124340499799
N5.HOG0065525,,0.44584349574145,0.21945942627683,2.03155318185811,0.0421989104544723,-0.933902394884728,0.192724178362097,-4.84579777598055,1.26103914495895e-06,0.015085811291143917
N5.HOG0067552,,0.253356214837473,0.176263097325989,1.4373752571073,0.150611395421524,-0.551265214919927,0.113833626823222,-4.8427273232365,1.28068985024965e-06,0.015320892678536563
N5.HOG0063241,,0.0589678389749541,0.159393721761722,0.369950825686253,0.711419130348096,0.341028171883826,0.070643991727657,4.82741933947532,1.38313680364286e-06,0.016546465581979534
N5.HOG0057868,,0.288923432402194,0.186887040525149,1.54597895921689,0.122109649438204,-0.609668354500977,0.126313126540934,-4.8266428929174,1.38853776844162e-06,0.0166110773238671
N5.HOG0060349,,0.509002346654416,0.17908597350299,2.84222341201903,0.0044800085173417,-0.563139209127406,0.116722334436916,-4.82460543514714,1.40280694340436e-06,0.016781779463946357
N5.HOG0069196,,0.194036324337531,0.178979832123161,1.0841239598661,0.278309840727264,-0.561476951501975,0.116503169370241,-4.81941353644749,1.43980834989703e-06,0.01722442728981817
N5.HOG0068408,,-0.123584668925996,0.144172604241013,-0.857199393578267,0.391334697574713,0.307618152728794,0.0638290239638061,4.81940868942673,1.4398433279815e-06,0.017224845732642685
N5.HOG0019085,,0.507104637458096,0.198491869867022,2.55478795074996,0.010625250506242,-0.68802452239028,0.142778716350683,-4.81881711767461,1.44411849274683e-06,0.01727598952873033
N5.HOG0043283,,0.389447403000805,0.214002767682296,1.81982414161564,0.0687857900440554,-0.835819111444378,0.173502462597753,-4.81733284317777,1.45489883252701e-06,0.01740495473352062
N5.HOG0062343,,0.296241728645636,0.118715241167267,2.49539760634641,0.0125816061375294,-0.310530421194434,0.0645139531526629,-4.81338386534164,1.48395853302904e-06,0.017752595930626405
N5.HOG0067606,,0.389002199348789,0.216666680313162,1.79539465314436,0.0725908437598652,-0.86644636579318,0.180099531670672,-4.8109306990179,1.50229103363687e-06,0.017971907635397875
N5.HOG0068053,,-0.207128597985865,0.213427808235239,-0.970485522474979,0.331804537862708,0.460246555618584,0.0957323817230335,4.80763715824117,1.52724633961544e-06,0.01827044796081951
N5.HOG0037775,,0.561351941715813,0.227067915685461,2.47217639718598,0.0134293234091361,-1.06428297858686,0.221638214369335,-4.80189294799744,1.57172717339658e-06,0.018802572175343285
N5.HOG0058342,,0.64853082111137,0.165058835903557,3.92908878559101,8.52683551106422e-05,-0.486063597137832,0.101449735580516,-4.79117657977595,1.65806121247149e-06,0.019835386284796436
N5.HOG0062452,,0.440041967883545,0.199209739257352,2.208938024436,0.027178951934431,-0.683887391148374,0.142820661571262,-4.78843455578827,1.68087360043442e-06,0.020108290881996966
N5.HOG0065675,,0.0091674465781461,0.128468970628029,0.0713592280947729,0.943111858116186,0.272241165041863,0.0568809622693001,4.78615610883921,1.70005842722172e-06,0.020337798964853437
N5.HOG0066723,,-0.119734808527503,0.223155030021146,-0.536554378882507,0.591575464113168,0.480488376271347,0.100410980789902,4.78521743828706,1.70802321541702e-06,0.02043308172603381
N5.HOG0068041,,-0.0691414817555346,0.105777487322042,-0.653650256836144,0.513337157713224,0.224587419287945,0.0469372577604503,4.78484321419356,1.71120856244811e-06,0.02047118803256674
N5.HOG0057000,,-1.49538252533614,0.461760437523134,-3.23843795141332,0.0012018616069285,1.44161125046579,0.301341928837916,4.78397166974131,1.71864918263662e-06,0.020560200171881884
N5.HOG0063436,,0.137409948384434,0.146274794778822,0.939395940306786,0.347527496586235,0.309563783618657,0.0647618419081211,4.78003365095517,1.75265856247736e-06,0.02096705438291666
N5.HOG0060071,,0.189380812875383,0.13393881490062,1.41393525854249,0.157380912349707,-0.359212736121667,0.0751775408336128,-4.77819215870199,1.76878304003685e-06,0.021159951507960836
N5.HOG0057901,,0.3497584372678,0.154933024045637,2.25748151126757,0.0239780034928659,-0.439600456811521,0.0920229659166902,-4.77707333633974,1.77864918976084e-06,0.02127798025710893
N5.HOG0064486,,0.276685642747776,0.131877541026403,2.09804975581386,0.035900750309304,-0.35098659659625,0.0736092338198265,-4.76824140644312,1.85841016444635e-06,0.022232160797271687
N5.HOG0030453,,0.415171305113045,0.163168449140201,2.54443372662268,0.0109455080023776,-0.473862587049796,0.0993814761884738,-4.76811781454253,1.859550338073e-06,0.0222458006943673
N5.HOG0051023,,0.0085945013026748,0.200516511195437,0.0428618134807765,0.965811689186754,0.426122416941256,0.0895261962116002,4.75975116751405,1.93831778292955e-06,0.02318809563718621
N5.HOG0063539,,-0.172765668864214,0.259585592453663,-0.665544136063921,0.505702523686755,0.564494607543692,0.118675288767229,4.7566314218194,1.96850103711023e-06,0.023549177906949683
N5.HOG0057977,,0.268896626162328,0.152114994475883,1.76771939603206,0.0771078257701529,-0.425318823381913,0.0894224062657646,-4.75628918011734,1.9718395449518e-06,0.023589116476258384
N5.HOG0065550,,0.276605545621672,0.204547302700646,1.35228156015571,0.176285261018813,-0.710359555875031,0.149798874273673,-4.74208874612269,2.11525919201716e-06,0.025304845714101288
N5.HOG0063199,,0.0693624301850694,0.121314228957934,0.57175840609036,0.567485659676405,0.25440633006149,0.053741875798899,4.73385653700427,2.20293463019952e-06,0.02635370698107686
N5.HOG0066346,,-0.0118505104127447,0.168374775264896,-0.0703817444988472,0.943889820991463,0.353186704811385,0.0746735421224892,4.72974355806025,2.24803615282681e-06,0.026893256496267125
N5.HOG0067648,,0.0652979438688607,0.077576848984007,0.841719465588533,0.39994499982619,-0.184746961979186,0.0391133987648259,-4.72336763905381,2.31970955204667e-06,0.027750685371134315
N5.HOG0051864,,0.706992258206561,0.229180751509403,3.08486752726942,0.0020364283412812,-1.01492170576729,0.214950272819466,-4.72165814192621,2.3392963751325e-06,0.027985002535710096
N5.HOG0037427,,0.265418227619646,0.260432991663479,1.01914210609157,0.308135506877064,0.561776481332989,0.118993753247745,4.72105859341516,2.34620332904572e-06,0.028067630425373948
N5.HOG0060417,,0.197525641040377,0.154105135534239,1.28175897808733,0.199927208564748,-0.428349272782653,0.0907899643689833,-4.71802446184229,2.38145865103435e-06,0.02848938984232393
N5.HOG0044966,,0.321439493133642,0.162214119234069,1.98157530707803,0.0475267931258895,-0.461718028461027,0.0979177209782612,-4.71536739058228,2.41274993876466e-06,0.02886372751744163
N5.HOG0071054,,-0.455094815940859,0.333711958784633,-1.36373541301396,0.172650854225552,0.754523132799205,0.160125760057881,4.71206589449732,2.45218054307554e-06,0.029335435836812685
