"HOG","error","coef_(Intercept)_Estimate","coef_(Intercept)_StdErr","coef_(Intercept)_z.value","coef_(Intercept)_p.value","coef_orb_weavingTRUE_Estimate","coef_orb_weavingTRUE_StdErr","coef_orb_weavingTRUE_z.value","coef_orb_weavingTRUE_p.value"
"N5.HOG0035993",NA,"-0.0149620950486434","0.241463718461415","-0.0619641540517166","0.950591378045203","-0.178553228631571","0.121338928691743","-1.47152468343592","0.141149277204065"
"N5.HOG0035995",NA,"-0.459161454409384","0.490083511903273","-0.936904513735218","0.348807677182551","-0.855845218653497","0.403868304123885","-2.11911954940383","0.0340803649730086"
"N5.HOG0036001",NA,"-1.61412066305394","1.03631896080874","-1.55755199325339","0.119339486342072","0.723831993806786","0.492971578001898","1.46830370371575","0.142021745340899"
"N5.HOG0036002",NA,"-0.0288941558732522","0.350993676303415","-0.0823210155167431","0.934391443171079","0.278905434768102","0.155388453548174","1.79489163061678","0.0726709676590482"
"N5.HOG0036003",NA,"-0.234364906561108","0.29227426374543","-0.801866382478479","0.422630254201204","-0.232827137617114","0.151402338472718","-1.53780410504735","0.124096519589686"
"N5.HOG0036007","NA/NaN/Inf in foreign function call (arg 11)",NA,NA,NA,NA,NA,NA,NA,NA
"N5.HOG0036016",NA,"-0.0894113159266888","0.459277846140797","-0.194678050940168","0.845644995951106","-0.926292957143401","0.40083666369569","-2.31089878007425","0.0208384464675696"
"N5.HOG0036034",NA,"-0.802316748995202","0.430755964837436","-1.8625783842552","0.0625216078675556","0.166918460390368","0.192304619201729","0.867989864639021","0.385399881164858"
"N5.HOG0036043",NA,"-1.63171559297654","1.00585096612634","-1.62222401521419","0.104755391414042","0.302274695157415","0.445285431865979","0.678833560511346","0.497243326666"
"N5.HOG0036051",NA,"0.139564498483768","0.246097196173717","0.567111290391342","0.570638572600935","-0.134667890280696","0.120917287304628","-1.11371908254464","0.26539972018375"
"N5.HOG0036053",NA,"0.334994184971244","0.128907825834995","2.59871099990503","0.00935745167840559","-0.166489450114455","0.0643664203864995","-2.58658861429204","0.00969312426611778"
"N5.HOG0036054",NA,"0.732188887642727","0.3090461275359","2.36918965295131","0.0178271094449607","-0.478459784088856","0.188875206266102","-2.53320588523814","0.0113024545550453"
"N5.HOG0036055",NA,"-0.136989685677642","0.288345921775164","-0.475087994427953","0.634724255266623","-0.394166051404213","0.165799408782555","-2.37736705033224","0.0174367274642142"
"N5.HOG0036058",NA,"0.343844878350942","0.223092184609433","1.54126814864855","0.123251537487711","-0.0184811345922942","0.104312677195525","-0.17717055193256","0.859374425875364"
"N5.HOG0036061",NA,"-0.713876778678148","0.407397659668802","-1.7522849278479","0.079724826401681","-0.0739126394904163","0.194681839723222","-0.379658624530658","0.704198837243222"
"N5.HOG0036074",NA,"-0.313614962778808","0.303610403870196","-1.03295196337504","0.301626379257702","0.247200292346924","0.134540721992691","1.83736409828656","0.0661561631269058"
"N5.HOG0036086",NA,"0.206702253271029","0.296779791049826","0.69648358649975","0.486126032774386","-0.182697433543044","0.149467840823552","-1.22231934666615","0.221586885865753"
"N5.HOG0036119",NA,"0.783702359517228","0.224593591902471","3.48942439932813","0.000484061958970142","-0.0420442816474467","0.10594517808842","-0.396849412177657","0.691478510599651"
"N5.HOG0036120",NA,"0.360424268500659","0.167894486218138","2.14673082254991","0.0318147174479136","-0.0459770703087521","0.0793207730991649","-0.579634672134029","0.562161006353032"
"N5.HOG0036121",NA,"-0.500195789518518","0.699944696581892","-0.714621872215295","0.47484272581337","-0.620127049159689","0.319103739772976","-1.94333996085685","0.0519750962653957"
"N5.HOG0036125",NA,"-0.601495552812383","0.475798141594321","-1.26418222399287","0.206164629575331","0.000303114666408207","0.221016124018493","0.00137145951569961","0.998905733969692"
"N5.HOG0036127",NA,"-0.638757428471055","0.591080845161605","-1.08066000395668","0.279848380541842","0.548214139591607","0.269306019885778","2.03565497653608","0.0417850131222579"
"N5.HOG0036128",NA,"-0.341095874118304","0.395630321162635","-0.862158069977873","0.388600539733676","0.380966434584863","0.175813612628346","2.1668767787065","0.03024425101831"
"N5.HOG0036136",NA,"-1.25095361239855","0.931379187102628","-1.34311956904478","0.179233259979401","0.0731106205037182","0.423453900048581","0.172653080997319","0.862924125761989"
"N5.HOG0036139",NA,"-0.610276859212103","0.665054083348458","-0.917634932995887","0.358810022864453","0.0571883911460567","0.303625412288776","0.188351794123429","0.850600886005896"
"N5.HOG0036146",NA,"0.149047882582917","0.603305789713522","0.247051967881316","0.804868005714538","-0.0419894092633781","0.284585049306949","-0.147546082851629","0.882701008865227"
"N5.HOG0036147",NA,"0.0620533270443637","0.297497178999606","0.208584589786802","0.834772541539783","0.00482609406533533","0.137982677902639","0.0349760864094885","0.972098809484028"
"N5.HOG0036148",NA,"0.340711713894764","0.260672457053234","1.30704915182191","0.191196018877177","0.36459290604061","0.115692941311778","3.15138418910172","0.00162498590383142"
"N5.HOG0036151",NA,"-0.853638096539925","0.520246648989607","-1.64083343582859","0.10083199554032","0.746368818614183","0.249051468251964","2.99684568757124","0.00272788759039686"
"N5.HOG0036153",NA,"-1.52160584496361","0.951929580510008","-1.5984437043635","0.109944264688887","-0.0130852224837047","0.444242317024369","-0.0294551463970212","0.97650159139476"
"N5.HOG0036161",NA,"0.406687229547835","0.238941149922717","1.70203930833753","0.0887479997990657","-0.230710491944143","0.123622243673328","-1.86625388027899","0.062005853995804"
"N5.HOG0036162",NA,"-0.424862949189177","0.433197121441808","-0.980761247385735","0.326710492662863","-0.0860476764649776","0.20809636535552","-0.413499180141712","0.679240922975885"
"N5.HOG0036167",NA,"0.0861674227275743","0.559571806783906","0.153988141795089","0.877619085540596","0.0252240155104511","0.257842768201977","0.0978271203274249","0.922069571762042"
"N5.HOG0036170",NA,"0.0221475952127494","0.456526865269137","0.0485132352500059","0.96130721665789","-0.0677381829661996","0.21759288211332","-0.311306979843773","0.755567261593575"
"N5.HOG0036180",NA,"-0.52802533162778","0.610650338055546","-0.864693423914473","0.387207079798642","0.220619699791123","0.271047592540663","0.813951888386632","0.415672513400463"
"N5.HOG0036181",NA,"-0.15760635613995","0.453125919047529","-0.3478202184312","0.727975204522644","-0.424041403876615","0.266130660811844","-1.5933579489979","0.111079913533016"
"N5.HOG0036182",NA,"-0.114660838908085","0.338383161256018","-0.338849127369354","0.734723389953614","0.0320295127138491","0.155599298839046","0.205846124968602","0.836911110134356"
"N5.HOG0036183",NA,"0.105822337055916","0.348471532116909","0.303675701751194","0.761374971494355","0.311683444678903","0.154288790486328","2.02013019673339","0.0433698843745252"
"N5.HOG0036201",NA,"-1.3235998400146","0.70778474451589","-1.87005985968222","0.0614755058122322","0.480566327130835","0.318479314954927","1.50894046980366","0.131313996489903"
"N5.HOG0036231",NA,"-0.373298751188253","0.291358832287873","-1.2812336878788","0.200111596727739","0.0945086764658899","0.131794243555061","0.717092597647528","0.473316962927928"
"N5.HOG0036234",NA,"0.439432071225471","0.134210805693997","3.27419293068981","0.00105964236667835","-0.283199237732569","0.0716768209033524","-3.95105745711614","7.78066400499915e-05"
"N5.HOG0036235",NA,"0.147946830299932","0.186622268566943","0.792760860941209","0.427917163782595","0.128259298610397","0.0838361912920427","1.5298798363061","0.126046475250151"
"N5.HOG0036236",NA,"-0.10440190697294","0.231181832781647","-0.451600827438497","0.651556573817853","0.00853930878615139","0.107093199447456","0.0797371712696013","0.936446295163591"
"N5.HOG0036241",NA,"-0.866536472508343","0.560392050858054","-1.54630400481508","0.12203116523379","0.348558449939711","0.248465368769815","1.40284519997885","0.160663005094207"
"N5.HOG0036243",NA,"-0.00405653053221646","0.118354423344844","-0.0342744311329802","0.972658313886837","0.00428388218805944","0.0549040920879181","0.0780248252024576","0.937808305530616"
"N5.HOG0036245",NA,"0.422139281870488","0.408180821924702","1.03419675593764","0.301044190423833","0.341979476901268","0.180915925525999","1.89026740408281","0.0587222059116544"
"N5.HOG0036247",NA,"0.109625338285302","0.126650454950586","0.865573979407129","0.386723830131967","0.132902505147399","0.0568471348218923","2.33789276387975","0.0193928117427374"
"N5.HOG0036249",NA,"0.104941305875072","0.099542872432063","1.05423224497257","0.291776600582365","0.0101917001169917","0.0460875087396644","0.221138013220931","0.824984972581391"
"N5.HOG0036253",NA,"-0.232901036857532","0.312334171179326","-0.745679014172971","0.455861339231753","0.0926250052454914","0.141342500351343","0.655323098255999","0.512259752247007"
"N5.HOG0036254",NA,"0.132789859497831","0.230246011554064","0.57673033552918","0.564121636471363","-0.185578776231256","0.116139737672403","-1.59789215948395","0.110066979310524"
"N5.HOG0036281",NA,"0.095740964753021","0.107889444436184","0.887398811379101","0.374864223214574","0.000710655650474197","0.0501095285884988","0.0141820462193952","0.988684743589297"
"N5.HOG0036282",NA,"-0.00594077145957321","0.197239417714727","-0.0301195954054454","0.975971672946397","0.0607452422350262","0.0899623660982445","0.675229486168567","0.499529975786526"
"N5.HOG0036312",NA,"-1.53675337139824","0.762152386159207","-2.01633347780037","0.0437651164609089","1.0150223984149","0.396001979153874","2.56317506438647","0.0103719735832382"
"N5.HOG0036315",NA,"-0.895105043637494","0.492608127821658","-1.81707323343547","0.0692059006161825","0.548025611139026","0.224431585465888","2.44183816641228","0.0146126954961497"
"N5.HOG0036318",NA,"-1.21301967638947","0.630691533250105","-1.92331688700257","0.0544402650667462","0.722726917955198","0.320380663071962","2.25583813650096","0.0240807700025346"
"N5.HOG0036329",NA,"-0.319844039704859","0.587149502848363","-0.544740373879635","0.585932092754745","-0.26634082174693","0.310316366585659","-0.858288026111605","0.390733439573204"
"N5.HOG0036331",NA,"0.216272343306822","0.120544774502401","1.79412458316485","0.0727932860852522","-0.125748667898645","0.0589725252520134","-2.1323263224912","0.0329800295873265"
"N5.HOG0036332",NA,"0.109252544842102","0.149649763288404","0.73005491249292","0.46535661974858","-0.0545046335678635","0.0709412132338651","-0.768307040199373","0.442304793041212"
"N5.HOG0036351",NA,"-0.351865620080354","0.3022414211405","-1.1641872869463","0.244348121117025","-0.236140527217933","0.156869670829526","-1.50532939840585","0.132239410556358"
"N5.HOG0036357",NA,"-0.238973272230839","1.19654464167207","-0.199719478829384","0.841699978781977","0.37550885211206","0.531491867857305","0.706518527980331","0.479865734695896"
"N5.HOG0036359",NA,"0.305939843642005","0.116643702704992","2.62285778440837","0.00871956613229512","0.00609679227882494","0.054077877069905","0.112740969305134","0.910235919486512"
"N5.HOG0036360",NA,"-0.736679334535064","0.536289865119056","-1.37365887824772","0.169547608814334","-0.108753279152189","0.260266930205566","-0.417852852324699","0.676054705758782"
"N5.HOG0036364",NA,"-0.469798517513064","0.457103111437591","-1.02777361553183","0.30405633011423","-0.119936308572849","0.223002474709306","-0.537825011714294","0.590697862661389"
"N5.HOG0036365",NA,"0.269846874134072","0.275274825034554","0.980281702477515","0.32694708415969","-0.229374009868362","0.142309665330067","-1.61179501994023","0.107006552247014"
"N5.HOG0036366",NA,"0.411829803541284","0.234313433746293","1.75760218676664","0.0788152210176469","0.389583927205012","0.104205666654689","3.73860596752376","0.000185043493025575"
"N5.HOG0036369",NA,"-0.681770803296202","0.49063278205529","-1.38957450099486","0.164658123277574","-0.058674565608132","0.232976504458183","-0.251847566107953","0.801158889553628"
"N5.HOG0036376",NA,"-0.498348496225143","0.37264384672723","-1.33733188029783","0.181114329095237","-0.0467552051776653","0.176107268840773","-0.265492761800416","0.79062988510501"
"N5.HOG0036387",NA,"-0.808907127775533","0.521236320755896","-1.55190092394647","0.1206859318158","-0.730295059762997","0.38790883050813","-1.8826461331297","0.0597483399885589"
"N5.HOG0036390",NA,"-0.133254267577843","0.274298268811743","-0.485800614619621","0.627108538495228","-0.106758522764665","0.132997229819902","-0.802712379116702","0.422140996230743"
"N5.HOG0036404",NA,"-0.561040338936473","0.385534653653138","-1.45522674452304","0.145606499164076","0.0313811600063881","0.17731563673723","0.176979089852593","0.859524814183938"
"N5.HOG0036420",NA,"-0.735002051678311","0.412487112283826","-1.78187882673185","0.0747689940340865","0.62962229063837","0.191423415479655","3.28916025795855","0.00100486790149002"
"N5.HOG0036426",NA,"0.696427773253943","0.177071060638921","3.93304117985762","8.38778613280069e-05","-0.103943830706971","0.0857444573785856","-1.21225130911996","0.225416196147758"
"N5.HOG0036427",NA,"-1.80914393162869","0.859947019354359","-2.1037853389933","0.0353971762610357","2.30440074951669","1.44801409978707","1.59142148536782","0.111514752207531"
"N5.HOG0036442",NA,"-0.467663585466323","0.350740242013371","-1.33336164331122","0.182413153383823","0.10881862761741","0.158164521218726","0.688009085595906","0.491447059909256"
"N5.HOG0036444",NA,"-0.848357347618141","0.705693839243533","-1.20216062609748","0.22930130106287","-0.778618615512263","0.546139070537752","-1.42567828876554","0.153961226332662"
"N5.HOG0036445",NA,"-0.185099737066055","0.387212088680829","-0.478031917073304","0.632627488344051","0.155622444060509","0.173148816311597","0.898778561560897","0.368770621445488"
"N5.HOG0036450",NA,"-0.226093128382591","0.365242154279828","-0.619022546366244","0.535901505986749","-1.03248705906829","0.347468857532529","-2.97145207890073","0.00296395125717418"
"N5.HOG0036452",NA,"-0.0427872362231381","0.120135833947424","-0.356157149929667","0.721722880013438","0.329579686559621","0.0532185486956795","6.19294765898751","5.90493424571724e-10"
"N5.HOG0036453",NA,"-0.0543362972414516","0.180900901951932","-0.300364987986016","0.763898766928522","0.0583837704228227","0.0825623430873527","0.707147692756871","0.479474700386316"
"N5.HOG0036454","system is computationally singular: reciprocal condition number = 4.14272e-17",NA,NA,NA,NA,NA,NA,NA,NA
"N5.HOG0036455",NA,"0.214753300192663","0.361651777510036","0.593812372971685","0.552637612561302","-0.0120605694367728","0.168712914295466","-0.0714857513257771","0.943011164339601"
"N5.HOG0036458",NA,"0.0271313638522759","0.193064561880877","0.140530005030215","0.888241247123832","-0.194535087204626","0.09786160517234","-1.98785914927554","0.0468272698054066"
"N5.HOG0036461",NA,"-0.826912837766119","0.540207826035299","-1.53073094818898","0.125835901703312","-0.157261090965576","0.268451334734073","-0.585808564227696","0.558004167872553"
"N5.HOG0036466",NA,"0.743400159056822","0.195464013022155","3.80325844928069","0.000142805233246399","0.0689163275423095","0.0889627232083983","0.774665219958146","0.438537507690492"
"N5.HOG0036483",NA,"-1.46147882141222","1.47195285262292","-0.992884261753331","0.32076636031797","0.41575214549578","0.656389202806204","0.633392724496916","0.526477214922729"
"N5.HOG0036485",NA,"0.652397078184046","0.162244837603475","4.02106524818066","5.79355533783852e-05","-0.369046885173813","0.0916791210259134","-4.02541910354377","5.6873930386839e-05"
"N5.HOG0036521",NA,"-1.17081299939407","0.727905147725691","-1.60846918455272","0.107732459934035","-0.153341709212822","0.361001719259474","-0.424767254647355","0.671006350708056"
"N5.HOG0036524",NA,"-1.43137901434107","0.974442375987445","-1.46892114876531","0.14185417763022","0.938309145637361","0.494259077347516","1.89841560558256","0.0576413554802699"
"N5.HOG0036545",NA,"-1.22632012659129","1.22681629389451","-0.999595565117861","0.317506270244381","0.237168320147548","0.5919926163537","0.400627159183765","0.688694646744065"
"N5.HOG0036546",NA,"0.131608136630628","0.337456768039236","0.389999991392457","0.696536553292929","0.361176443373665","0.149736612366542","2.41207836657569","0.0158618717752573"
"N5.HOG0036564",NA,"0.0978862610629491","0.316452654926205","0.309323557692305","0.757075412640553","-0.0297609546748124","0.148580015779032","-0.200302540814593","0.841243975533409"
"N5.HOG0036569",NA,"0.314923658757408","0.195062320626948","1.61447714630491","0.106423970044989","-0.226798327532735","0.100691373540535","-2.25241070369781","0.0242963299394289"
"N5.HOG0036574",NA,"-1.75326013389083","0.873369818872361","-2.00746590505557","0.0447000774812047","0.611213476992195","0.40351200775118","1.51473429600908","0.129839705465698"
"N5.HOG0036576",NA,"-0.00951992415601388","0.171654149677351","-0.0554599127018366","0.955772065800539","-0.0726909225703184","0.0819853842449484","-0.886632699715588","0.375276682748251"
"N5.HOG0036577",NA,"0.119047354549211","0.207457902105413","0.573838611790847","0.566077017501942","-0.21222044780263","0.106199878479591","-1.998311587931","0.0456828899831676"
"N5.HOG0036585",NA,"-0.789311138396719","0.925051665158584","-0.853261680536952","0.393514205102281","0.225993483421274","0.410437240533182","0.550616418548413","0.581896651358717"
"N5.HOG0036591",NA,"-0.497325281453423","0.419732880701604","-1.18486138284454","0.236072258084462","0.323523091081896","0.185897100782127","1.74033424792928","0.0818003437129786"
"N5.HOG0036592",NA,"-0.834762838797963","0.569440896721278","-1.46593411819269","0.142666235982316","0.875802612458191","0.28329007028696","3.09154010082684","0.00199121084982084"
"N5.HOG0036619",NA,"-1.11121740722173","0.639236675612779","-1.73835051963579","0.0821490696542116","-0.0217893654388549","0.299250798359062","-0.0728130570021421","0.941954880553163"
"N5.HOG0036620",NA,"-0.917214564734196","0.59032768351601","-1.55373801762309","0.120246920684124","-0.248008582130371","0.308554178692286","-0.803776449184649","0.421526093338067"
"N5.HOG0036629",NA,"-0.649095539629939","0.454468153317783","-1.42825307976215","0.153219027597093","-0.731459801562621","0.338537579308093","-2.16064580794129","0.030722710034666"
"N5.HOG0036634",NA,"-0.371810166746498","0.796682046513213","-0.466698312549876","0.640715737224526","-0.12681625172427","0.389950544425427","-0.325211115966328","0.745021296239"
"N5.HOG0036635",NA,"-0.773125725050936","0.515538219182195","-1.49964773955529","0.133705674499026","-0.243888000370047","0.268802380338647","-0.907313395300994","0.364241092520391"
"N5.HOG0036636",NA,"0.382769866100512","0.386670934021419","0.989911142582308","0.322217552722964","0.438626306405917","0.172914955223435","2.53665916773444","0.0111915854366179"
"N5.HOG0036650",NA,"-0.464610033050955","0.336802915029766","-1.37947153162227","0.167749417772003","0.147832622822688","0.150791107717888","0.980380242973376","0.326898458477645"
"N5.HOG0036664",NA,"-0.288386028997654","0.396581291302971","-0.72718011495237","0.467115625958737","-0.574109295451848","0.260687983710238","-2.20228522726995","0.0276451670383935"
"N5.HOG0036691",NA,"0.468338080494184","0.239886259326252","1.95233391778906","0.0508985730606143","-0.24564871300099","0.125208081985772","-1.96192377604589","0.0497713592432738"
"N5.HOG0036696",NA,"0.279438402066895","0.241530035041276","1.15695094408917","0.24729240321289","0.029555581001046","0.11114616829813","0.265916328503276","0.790303649383158"
"N5.HOG0036697",NA,"0.280038488956927","0.187081627431178","1.49687862352996","0.13442484336204","-0.0135551722005356","0.0873209804234272","-0.155233852561038","0.87663696127241"
"N5.HOG0036698",NA,"0.572711407669527","0.254866211425607","2.24710605798249","0.0246332498637412","0.484985371826728","0.114764423075455","4.22592088061875","2.37965598035527e-05"
"N5.HOG0036707",NA,"-0.280594732206472","0.342809003504356","-0.818516227223031","0.413062480023344","-0.0229670874317905","0.160550860078707","-0.1430517869573","0.88624928165483"
"N5.HOG0036732",NA,"-1.37504107299941","0.705971716370031","-1.94772827453995","0.0514474850458127","0.586562652824531","0.324318244436991","1.80860208417442","0.0705128444764181"
"N5.HOG0036738",NA,"-1.40723256307953","1.59134322640501","-0.88430486882368","0.376531660696029","0.455357092589629","0.713281102124457","0.638397808708769","0.523214757021381"
"N5.HOG0036747",NA,"-0.0341306955440301","0.163454125883856","-0.2088090181846","0.834597331026698","0.104051359287425","0.073782853752064","1.41023766357796","0.158469518074177"
"N5.HOG0036749",NA,"0.11593729843681","0.144186405014437","0.804079264097067","0.421351199278725","-0.121387509287879","0.0703913720091839","-1.7244657381027","0.0846237989808884"
"N5.HOG0036765",NA,"0.0896863626199272","0.201559635427341","0.444961921218883","0.656347272716389","-0.0541481956769533","0.0955353033514147","-0.5667872899066","0.570858706921374"
"N5.HOG0036768",NA,"0.0183284787917616","0.239606607418475","0.0764940457578899","0.939026050894637","0.0428305223105759","0.109829393964341","0.389973219049919","0.696556350348755"
"N5.HOG0036769",NA,"0.273990474021204","0.152794121074889","1.79320036722429","0.0729408914023255","-0.0416006838101551","0.0720635692244036","-0.577277593351114","0.563751947556628"
"N5.HOG0036770",NA,"-0.131628188385572","0.28377770638992","-0.463842597292371","0.642760521760904","0.0149938531320154","0.131182544110391","0.114297624228098","0.909001865749963"
"N5.HOG0036771",NA,"-0.0339470959629101","0.800221747665817","-0.042422111198466","0.966162202026206","0.689860829353452","0.377147935668754","1.82915181049632","0.0673768692263848"
"N5.HOG0036778",NA,"-1.05632878304913","0.484636348508252","-2.17963177194734","0.0292847677162649","0.90984138105157","0.243648774008439","3.73423336421162","0.000188287848947342"
"N5.HOG0036798",NA,"-0.41396648317118","0.455620290809805","-0.908577803757179","0.363573027370855","-0.209124052567325","0.23282945738761","-0.89818554281634","0.369086639597081"
"N5.HOG0036802",NA,"-0.33902660158991","0.304690764415414","-1.11269077105233","0.26584126055703","-0.249119531442507","0.159362472471357","-1.56322581834492","0.11799948942554"
"N5.HOG0036803",NA,"0.147048197450401","0.209674885131889","0.701315264142888","0.483106289884699","0.528648134149676","0.0951595377628251","5.55538778958001","2.76996111407895e-08"
"N5.HOG0036805",NA,"-0.145906529356692","0.368282319358386","-0.396181194934602","0.691971363017288","0.311449909957659","0.163059433700414","1.91003919791528","0.056128166568004"
"N5.HOG0036806",NA,"-0.305657676181596","0.348872735587965","-0.876129444929143","0.380959667123939","-0.338048787106727","0.193046140022536","-1.75112948162166","0.0799236089665012"
"N5.HOG0036816",NA,"-1.23712927933907","0.95157193838986","-1.30009012396099","0.193570082148069","-0.10307641815331","0.46060425025665","-0.22378520844277","0.822924440053023"
"N5.HOG0036830",NA,"0.338281132583469","0.251837334449744","1.34325251386019","0.179190222627073","-0.423078942557788","0.14780742651872","-2.86236593466569","0.00420491111330902"
"N5.HOG0036852",NA,"-0.00751563212504856","0.287555525827597","-0.0261362813439883","0.979148638611428","0.0245922422932453","0.132527389790629","0.1855634698012","0.852787102826204"
"N5.HOG0036853",NA,"-1.19257773671509","0.84087630574991","-1.41825584638341","0.156116082521794","0.412532659161159","0.374836602496546","1.1005666373389","0.27108531247652"
"N5.HOG0036857",NA,"-0.838942469895107","0.562000596026446","-1.49277861238359","0.135495147560651","-0.17002686385369","0.281139667186049","-0.604777211111842","0.545327037536537"
"N5.HOG0036873",NA,"-0.255131153445174","0.259910274042743","-0.98161242138207","0.326290825716039","0.369022056506194","0.115391555784385","3.19799879633939","0.00138384857989895"
"N5.HOG0036874",NA,"-1.56511027965508","1.07283240558621","-1.45885813245907","0.144604158571834","1.77205030071204","0.691797654584702","2.56151533467664","0.0104216640385231"
"N5.HOG0036877",NA,"0.679051556817023","0.205073519865062","3.31125909022208","0.000928771725981192","0.296900925239335","0.0907812749355233","3.27050843304643","0.00107354341306398"
"N5.HOG0036879",NA,"0.125886010595215","0.0864633241004592","1.45594692206087","0.145407293073704","0.00669925482673443","0.0400777758939058","0.167156352300306","0.867247026963758"
"N5.HOG0036883",NA,"0.0599791910734712","0.100162065882637","0.598821425506043","0.549291973136089","-0.0944636075614601","0.0482947059210334","-1.95598266435078","0.0504671962936459"
"N5.HOG0036884","system is computationally singular: reciprocal condition number = 1.59821e-255",NA,NA,NA,NA,NA,NA,NA,NA
"N5.HOG0036891",NA,"-0.312188882432432","0.277891930243377","-1.12341830926511","0.261259877321907","-0.0717260496163253","0.132672542994303","-0.540624668808869","0.588766311008748"
"N5.HOG0036895",NA,"4.88745878089491","15.0255104694795","0.3252773868031","0.74497114382402","-2.12224505653428","14.612165439661","-0.145238230794595","0.884522782124293"
"N5.HOG0036912",NA,"-0.51970381462207","0.712832582720519","-0.729068545995226","0.46595973388336","-0.0532128195610214","0.337741785514965","-0.157554741057244","0.874807669421522"
"N5.HOG0036915",NA,"-0.411765040600084","0.288678649813328","-1.42637857308238","0.153759095222902","-0.0591581975497555","0.137105790340953","-0.431478476602932","0.666120499280253"
"N5.HOG0036918",NA,"-0.143974735906282","0.272888818730017","-0.527594851911921","0.597780566898874","0.147176709459612","0.122188862699533","1.20450183599404","0.228395672861178"
"N5.HOG0036920",NA,"-0.441822672620951","0.346843934970074","-1.27383710099781","0.202721153551892","0.0323149497885866","0.159476159041307","0.202631854083071","0.839422790504095"
"N5.HOG0036926",NA,"-0.00909122426362164","0.404435542883804","-0.0224787964944851","0.982066025672793","0.23157493552473","0.179376715059204","1.29099774989355","0.196704457754563"
"N5.HOG0036938",NA,"-0.656678531150392","0.807005719088788","-0.813722276828305","0.415804069352569","0.0966704625787719","0.364867204576581","0.264946976231957","0.791050309225816"
"N5.HOG0036940",NA,"0.469060377122399","0.150404870217885","3.11865152001323","0.00181680700146442","0.00925194958872304","0.0696576007494835","0.132820388431074","0.894335429583155"
"N5.HOG0036949",NA,"-0.756567125730558","0.49135928226276","-1.53974322464509","0.123622956095389","-0.567820243233278","0.321415610367577","-1.76662310391181","0.0772913690698606"
"N5.HOG0036963",NA,"-0.258372353119445","1.61443554109345","-0.160038816380647","0.872850497223598","0.347034709583227","0.725746228395116","0.478176387289871","0.632524667280632"
"N5.HOG0036970",NA,"-0.158904963837397","0.175062641374684","-0.90770345168787","0.364034919816226","0.04198293699978","0.0802637208017295","0.5230624319484","0.600930807848145"
"N5.HOG0036971",NA,"-0.157128791254471","0.190743893329361","-0.823768397047202","0.410071167638973","-0.0642116894375255","0.0907805456684346","-0.707328744994013","0.479362206228454"
"N5.HOG0036996",NA,"0.0243129700673327","0.0712967926807326","0.341010712448262","0.733095517229323","-0.00409459789731856","0.0331682500009192","-0.123449319671828","0.901751304263364"
"N5.HOG0036997",NA,"0.294108343999367","0.162352311175478","1.81154393103453","0.0700566951762354","-0.274916278451498","0.0862599372935958","-3.18706791445707","0.00143723023023496"
"N5.HOG0037004",NA,"-1.04064607751303","0.688732248490383","-1.51095883747856","0.130798938617298","0.681112265971786","0.323847535222727","2.1031880495967","0.0354493345080439"
"N5.HOG0037007",NA,"-1.41445384821339","1.20636053762854","-1.17249678192716","0.240997663370159","0.309415967572694","0.534103812112692","0.579318028734477","0.562374602793474"
"N5.HOG0037018",NA,"-0.159136253961384","0.317230490778372","-0.501642365999938","0.615919112421263","-0.377897936772717","0.180352835864847","-2.09532572615552","0.0361420470609775"
"N5.HOG0037019",NA,"-0.28445044757153","0.518063717060222","-0.549064599979434","0.582961117926153","0.228251873911744","0.229824205445286","0.993158546853254","0.320632696079996"
"N5.HOG0037022",NA,"-0.569920222108669","0.898347091449659","-0.634409826149703","0.525813398557542","-0.29401476401533","0.529113959496801","-0.55567379907146","0.578433871069883"
"N5.HOG0037023",NA,"-0.0211638944939593","0.156402300389407","-0.135317028210365","0.892361222338769","-0.173822549513817","0.0783968311139875","-2.217213974645","0.0266084730802229"
"N5.HOG0037025",NA,"0.334775034814092","0.270858668238138","1.23597681769504","0.216467180901175","0.371455215803404","0.120274305887286","3.08840041156846","0.00201237128510566"
"N5.HOG0037028",NA,"0.113097778748861","0.159815386984445","0.707677657845728","0.479145454966614","-0.144276601092417","0.0788980515432019","-1.82864593320681","0.0674526668741215"
"N5.HOG0037032",NA,"-1.26869798225326","0.802876241388138","-1.58019121360439","0.114063083338778","0.379137349561658","0.3567342804277","1.06280043820599","0.287872460776176"
"N5.HOG0037038",NA,"-0.418771094280946","0.524866955441315","-0.797861419812261","0.424950913985709","-0.503219022484346","0.326776349492734","-1.53994933619128","0.123572703465847"
"N5.HOG0037039",NA,"-0.953266476093766","0.753733290966018","-1.2647265120425","0.205969382689282","0.444806459713557","0.337341375059349","1.31856479103787","0.187314651082402"
"N5.HOG0037109",NA,"0.522524174327288","0.319584628600655","1.63501034644636","0.10204687869932","0.264566689971657","0.141526087405415","1.8693846118545","0.0615693239169066"
"N5.HOG0037110",NA,"-1.05732249264889","0.794308652139725","-1.33112297064958","0.183148551814105","-0.475740398566989","0.484466308309719","-0.98198861387663","0.326105457633275"
"N5.HOG0037119",NA,"-0.739376911495643","0.394208443408894","-1.87559887125178","0.0607103815281204","0.0239264637406628","0.181718621917623","0.131667649072912","0.895247174990105"
