GO.ID	Description	p.Val
GO:0005685	U1 snRNP	0.76230
GO:0016471	vacuolar proton-transporting V-type ATPase complex	0.76230
GO:0000775	chromosome, centromeric region	0.76252
GO:0005743	mitochondrial inner membrane	0.78288
GO:0005776	autophagosome	0.81231
GO:0005684	U2-type spliceosomal complex	0.81256
GO:0005669	transcription factor TFIID complex	0.81298
GO:0005680	anaphase-promoting complex	0.81298
GO:0008180	COP9 signalosome	0.81298
GO:0030139	endocytic vesicle	0.81298
GO:0000922	spindle pole	0.81298
GO:0032045	guanyl-nucleotide exchange factor complex	0.81298
GO:0035869	ciliary transition zone	0.81298
GO:0016020	membrane	0.81973
GO:0071013	catalytic step 2 spliceosome	0.82100
GO:0022625	cytosolic large ribosomal subunit	0.85287
GO:0005666	RNA polymerase III complex	0.85287
GO:0032153	cell division site	0.85287
GO:0005736	RNA polymerase I complex	0.85287
GO:0071011	precatalytic spliceosome	0.85610
GO:0005741	mitochondrial outer membrane	0.86072
GO:0005768	endosome	0.88143
GO:0005777	peroxisome	0.88418
GO:0005686	U2 snRNP	0.88426
GO:0005771	multivesicular body	0.88426
GO:0005852	eukaryotic translation initiation factor 3 complex	0.88426
GO:0016592	mediator complex	0.88482
GO:0005789	endoplasmic reticulum membrane	0.88897
GO:0030134	COPII-coated ER to Golgi transport vesicle	0.90902
GO:1990904	ribonucleoprotein complex	0.91342
GO:0005657	replication fork	0.92840
GO:0097526	spliceosomal tri-snRNP complex	0.92840
GO:0005643	nuclear pore	0.92842
GO:0008021	synaptic vesicle	0.94369
GO:0000785	chromatin	0.96432
GO:0019898	extrinsic component of membrane	0.96468
GO:0000228	nuclear chromosome	0.97817
GO:0043005	neuron projection	0.98428
GO:0005576	extracellular region	0.98618
GO:0008023	transcription elongation factor complex	0.98671
GO:0043231	intracellular membrane-bounded organelle	0.98789
GO:0090575	RNA polymerase II transcription regulator complex	0.98955
GO:0019005	SCF ubiquitin ligase complex	0.98955
GO:0005794	Golgi apparatus	0.99099
GO:0005764	lysosome	0.99167
GO:0005615	extracellular space	0.99376
GO:0010008	endosome membrane	0.99807
GO:0031012	extracellular matrix	0.99907
GO:0015629	actin cytoskeleton	0.99972
GO:0005886	plasma membrane	0.99997
GO:0098533	ATPase dependent transmembrane transport complex	1.00000
GO:0030532	small nuclear ribonucleoprotein complex	1.00000
GO:0070161	anchoring junction	1.00000
GO:0045495	pole plasm	1.00000
GO:0022624	proteasome accessory complex	1.00000
GO:0022626	cytosolic ribosome	1.00000
GO:0032421	stereocilium bundle	1.00000
GO:0070013	intracellular organelle lumen	1.00000
GO:1902562	H4 histone acetyltransferase complex	1.00000
GO:1990204	oxidoreductase complex	1.00000
GO:1904949	ATPase complex	1.00000
GO:0005875	microtubule associated complex	1.00000
GO:0097346	INO80-type complex	1.00000
GO:0031253	cell projection membrane	1.00000
GO:0106068	SUMO ligase complex	1.00000
GO:0030054	cell junction	1.00000
GO:0005694	chromosome	1.00000
GO:0098862	cluster of actin-based cell projections	1.00000
GO:1902554	serine/threonine protein kinase complex	1.00000
GO:1902555	endoribonuclease complex	1.00000
GO:0008287	protein serine/threonine phosphatase complex	1.00000
GO:0031090	organelle membrane	1.00000
GO:0097014	ciliary plasm	1.00000
GO:0099512	supramolecular fiber	1.00000
GO:0099513	polymeric cytoskeletal fiber	1.00000
GO:0098852	lytic vacuole membrane	1.00000
GO:0030312	external encapsulating structure	1.00000
GO:0055029	nuclear DNA-directed RNA polymerase complex	1.00000
GO:0031519	PcG protein complex	1.00000
GO:0005819	spindle	1.00000
GO:0043527	tRNA methyltransferase complex	1.00000
GO:1903293	phosphatase complex	1.00000
GO:1903561	extracellular vesicle	1.00000
GO:0030880	RNA polymerase complex	1.00000
GO:0044391	ribosomal subunit	1.00000
GO:0000323	lytic vacuole	1.00000
GO:0005849	mRNA cleavage factor complex	1.00000
GO:0005795	Golgi stack	1.00000
GO:0005798	Golgi-associated vesicle	1.00000
GO:0000502	proteasome complex	1.00000
GO:0000313	organellar ribosome	1.00000
GO:0005838	proteasome regulatory particle	1.00000
GO:0034719	SMN-Sm protein complex	1.00000
GO:0000314	organellar small ribosomal subunit	1.00000
GO:0000315	organellar large ribosomal subunit	1.00000
GO:0036125	fatty acid beta-oxidation multienzyme complex	1.00000
GO:0071010	prespliceosome	1.00000
GO:0030016	myofibril	1.00000
GO:0043226	organelle	1.00000
GO:0071012	catalytic step 1 spliceosome	1.00000
GO:0030017	sarcomere	1.00000
GO:0043227	membrane-bounded organelle	1.00000
GO:0043228	non-membrane-bounded organelle	1.00000
GO:0043229	intracellular organelle	1.00000
GO:0098827	endoplasmic reticulum subcompartment	1.00000
GO:0000346	transcription export complex	1.00000
GO:0000347	THO complex	1.00000
GO:0042995	cell projection	1.00000
GO:0031248	protein acetyltransferase complex	1.00000
