GO.ID	Description	p.Val
GO:0006177	GMP biosynthetic process	0.2800
GO:0045724	positive regulation of cilium assembly	0.2800
GO:1904294	positive regulation of ERAD pathway	0.2800
GO:0030970	retrograde protein transport, ER to cytosol	0.2800
GO:1904262	negative regulation of TORC1 signaling	0.2800
GO:0009107	lipoate biosynthetic process	0.2800
GO:0050830	defense response to Gram-positive bacterium	0.2800
GO:0034551	mitochondrial respiratory chain complex III assembly	0.2800
GO:0009052	pentose-phosphate shunt, non-oxidative branch	0.2800
GO:0006107	oxaloacetate metabolic process	0.2800
GO:2000812	regulation of barbed-end actin filament capping	0.2800
GO:0031087	deadenylation-independent decapping of nuclear-transcribed mRNA	0.2800
GO:1901385	regulation of voltage-gated calcium channel activity	0.2800
GO:0031048	regulatory ncRNA-mediated heterochromatin formation	0.2800
GO:0006269	DNA replication, synthesis of primer	0.2800
GO:0000290	deadenylation-dependent decapping of nuclear-transcribed mRNA	0.2800
GO:0032958	inositol phosphate biosynthetic process	0.2800
GO:0045820	negative regulation of glycolytic process	0.2800
GO:0030836	positive regulation of actin filament depolymerization	0.2800
GO:0048026	positive regulation of mRNA splicing, via spliceosome	0.2800
GO:0006003	fructose 2,6-bisphosphate metabolic process	0.2800
GO:0033387	putrescine biosynthetic process from ornithine	0.2800
GO:0032933	SREBP signaling pathway	0.2800
GO:0033389	putrescine biosynthetic process from arginine, using agmatinase	0.2800
GO:0009791	post-embryonic development	0.2800
GO:0001654	eye development	0.2800
GO:0070125	mitochondrial translational elongation	0.2800
GO:0001682	tRNA 5'-leader removal	0.2800
GO:0043456	regulation of pentose-phosphate shunt	0.2800
GO:0043085	positive regulation of catalytic activity	0.2801
GO:0045332	phospholipid translocation	0.2802
GO:0008063	Toll signaling pathway	0.2802
GO:0008380	RNA splicing	0.2808
GO:0034765	regulation of monoatomic ion transmembrane transport	0.2810
GO:0018105	peptidyl-serine phosphorylation	0.2977
GO:0006302	double-strand break repair	0.3049
GO:0007602	phototransduction	0.3079
GO:0007029	endoplasmic reticulum organization	0.3120
GO:0030514	negative regulation of BMP signaling pathway	0.3132
GO:0043409	negative regulation of MAPK cascade	0.3132
GO:0043123	positive regulation of canonical NF-kappaB signal transduction	0.3132
GO:0007420	brain development	0.3132
GO:0009411	response to UV	0.3132
GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.3132
GO:0000413	protein peptidyl-prolyl isomerization	0.3132
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	0.3132
GO:0007131	reciprocal meiotic recombination	0.3133
GO:0006405	RNA export from nucleus	0.3135
GO:0007346	regulation of mitotic cell cycle	0.3143
GO:0007010	cytoskeleton organization	0.3155
GO:0006810	transport	0.3224
GO:0006338	chromatin remodeling	0.3504
GO:0006412	translation	0.3899
GO:0006396	RNA processing	0.4251
GO:0016197	endosomal transport	0.4297
GO:0006270	DNA replication initiation	0.4299
GO:0032366	intracellular sterol transport	0.4304
GO:0032456	endocytic recycling	0.4304
GO:0030100	regulation of endocytosis	0.4304
GO:0006334	nucleosome assembly	0.4304
GO:0007281	germ cell development	0.4304
GO:0016925	protein sumoylation	0.4304
GO:0000289	nuclear-transcribed mRNA poly(A) tail shortening	0.4304
GO:1902600	proton transmembrane transport	0.4453
GO:0006897	endocytosis	0.4472
GO:0006139	nucleobase-containing compound metabolic process	0.4732
GO:0006753	nucleoside phosphate metabolic process	0.4744
GO:0030163	protein catabolic process	0.4757
GO:0019941	modification-dependent protein catabolic process	0.4792
GO:0006914	autophagy	0.4804
GO:0044773	mitotic DNA damage checkpoint signaling	0.4809
GO:0043122	regulation of canonical NF-kappaB signal transduction	0.4811
GO:0060828	regulation of canonical Wnt signaling pathway	0.4812
GO:0015886	heme transport	0.4812
GO:0034982	mitochondrial protein processing	0.4812
GO:0008203	cholesterol metabolic process	0.4812
GO:0007064	mitotic sister chromatid cohesion	0.4812
GO:0009156	ribonucleoside monophosphate biosynthetic process	0.4812
GO:0043410	positive regulation of MAPK cascade	0.4814
GO:0031398	positive regulation of protein ubiquitination	0.4814
GO:0031167	rRNA methylation	0.4814
GO:0045324	late endosome to vacuole transport	0.4817
GO:0051896	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.4817
GO:0033540	fatty acid beta-oxidation using acyl-CoA oxidase	0.4817
GO:0034198	cellular response to amino acid starvation	0.4817
GO:0071578	zinc ion import across plasma membrane	0.4817
GO:0015721	bile acid and bile salt transport	0.4817
GO:0034605	cellular response to heat	0.4817
GO:0006747	FAD biosynthetic process	0.4817
GO:1901642	nucleoside transmembrane transport	0.4817
GO:0000722	telomere maintenance via recombination	0.4817
GO:0015937	coenzyme A biosynthetic process	0.4817
GO:0071456	cellular response to hypoxia	0.4817
GO:0035332	positive regulation of hippo signaling	0.4817
GO:0000915	actomyosin contractile ring assembly	0.4817
GO:0006850	mitochondrial pyruvate transmembrane transport	0.4817
GO:0010586	miRNA metabolic process	0.4817
GO:0043065	positive regulation of apoptotic process	0.4817
GO:0018216	peptidyl-arginine methylation	0.4817
GO:0005978	glycogen biosynthetic process	0.4817
GO:0019430	removal of superoxide radicals	0.4817
GO:0035437	maintenance of protein localization in endoplasmic reticulum	0.4817
GO:0032418	lysosome localization	0.4817
GO:0006388	tRNA splicing, via endonucleolytic cleavage and ligation	0.4817
GO:0006370	7-methylguanosine mRNA capping	0.4817
GO:0002949	tRNA threonylcarbamoyladenosine modification	0.4817
GO:0070989	oxidative demethylation	0.4817
GO:1902975	mitotic DNA replication initiation	0.4817
GO:0051443	positive regulation of ubiquitin-protein transferase activity	0.4817
GO:0048332	mesoderm morphogenesis	0.4817
GO:0006491	N-glycan processing	0.4817
GO:0051642	centrosome localization	0.4817
GO:0034975	protein folding in endoplasmic reticulum	0.4817
GO:0090656	t-circle formation	0.4817
GO:0042026	protein refolding	0.4817
GO:0000492	box C/D snoRNP assembly	0.4817
GO:0042256	cytosolic ribosome assembly	0.4817
