GO.ID	Description	p.Val
GO:0008440	inositol-1,4,5-trisphosphate 3-kinase activity	0.2962
GO:0035325	Toll-like receptor binding	0.2962
GO:0008783	agmatinase activity	0.2962
GO:0001641	group II metabotropic glutamate receptor activity	0.2962
GO:0016920	pyroglutamyl-peptidase activity	0.2962
GO:0051717	inositol-1,3,4,5-tetrakisphosphate 3-phosphatase activity	0.2962
GO:0043813	phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity	0.2962
GO:0004558	alpha-1,4-glucosidase activity	0.2962
GO:0004586	ornithine decarboxylase activity	0.2962
GO:0043843	ADP-specific glucokinase activity	0.2962
GO:0008720	D-lactate dehydrogenase activity	0.2962
GO:0061798	GTP 3',8'-cyclase activity	0.2962
GO:0005042	netrin receptor activity	0.2962
GO:0061799	cyclic pyranopterin monophosphate synthase activity	0.2962
GO:0010436	carotenoid dioxygenase activity	0.2962
GO:0061507	2',3'-cyclic GMP-AMP binding	0.2962
GO:0140492	metal-dependent deubiquitinase activity	0.2962
GO:0055105	ubiquitin-protein transferase inhibitor activity	0.2962
GO:0008747	N-acetylneuraminate lyase activity	0.2962
GO:0032036	myosin heavy chain binding	0.2962
GO:0004516	nicotinate phosphoribosyltransferase activity	0.2962
GO:0043295	glutathione binding	0.2962
GO:0015616	DNA translocase activity	0.2962
GO:0035241	protein-arginine omega-N monomethyltransferase activity	0.2962
GO:0008962	phosphatidylglycerophosphatase activity	0.2962
GO:0070411	I-SMAD binding	0.2962
GO:0045295	gamma-catenin binding	0.2962
GO:0008190	eukaryotic initiation factor 4E binding	0.2962
GO:0042392	sphingosine-1-phosphate phosphatase activity	0.2962
GO:0004458	D-lactate dehydrogenase (cytochrome) activity	0.2962
GO:0070773	protein-N-terminal glutamine amidohydrolase activity	0.2962
GO:0050833	pyruvate transmembrane transporter activity	0.2962
GO:0046525	xylosylprotein 4-beta-galactosyltransferase activity	0.2962
GO:0061656	SUMO conjugating enzyme activity	0.2962
GO:0004478	methionine adenosyltransferase activity	0.2962
GO:0005242	inward rectifier potassium channel activity	0.2962
GO:0050291	sphingosine N-acyltransferase activity	0.2962
GO:0000285	1-phosphatidylinositol-3-phosphate 5-kinase activity	0.2962
GO:0031386	protein tag activity	0.2962
GO:0008184	glycogen phosphorylase activity	0.2962
GO:0004756	selenide, water dikinase activity	0.2962
GO:0004441	inositol-1,4-bisphosphate 1-phosphatase activity	0.2962
GO:0030544	Hsp70 protein binding	0.2962
GO:0000215	tRNA 2'-phosphotransferase activity	0.2962
GO:0042030	ATPase inhibitor activity	0.2962
GO:0008865	fructokinase activity	0.2962
GO:0004438	phosphatidylinositol-3-phosphate phosphatase activity	0.2962
GO:0004720	protein-lysine 6-oxidase activity	0.2962
GO:0070063	RNA polymerase binding	0.2967
GO:0008237	metallopeptidase activity	0.2975
GO:0046873	metal ion transmembrane transporter activity	0.2976
GO:0015267	channel activity	0.2986
GO:0008061	chitin binding	0.3139
GO:0005096	GTPase activator activity	0.3207
GO:0004722	protein serine/threonine phosphatase activity	0.3402
GO:0032934	sterol binding	0.3413
GO:0061631	ubiquitin conjugating enzyme activity	0.3416
GO:0008139	nuclear localization sequence binding	0.3416
GO:0015035	protein-disulfide reductase activity	0.3416
GO:0004089	carbonate dehydratase activity	0.3416
GO:0005246	calcium channel regulator activity	0.3416
GO:0140662	ATP-dependent protein folding chaperone	0.3416
GO:0003684	damaged DNA binding	0.3443
GO:0005524	ATP binding	0.3467
GO:0000287	magnesium ion binding	0.4034
GO:0004867	serine-type endopeptidase inhibitor activity	0.4194
GO:0003676	nucleic acid binding	0.4234
GO:0046982	protein heterodimerization activity	0.4387
GO:0005507	copper ion binding	0.4641
GO:0031490	chromatin DNA binding	0.4641
GO:1990817	poly(A) RNA polymerase activity	0.4641
GO:0005109	frizzled binding	0.4641
GO:0043169	cation binding	0.4643
GO:0016746	acyltransferase activity	0.4668
GO:0042393	histone binding	0.4717
GO:0051082	unfolded protein binding	0.4960
GO:0032182	ubiquitin-like protein binding	0.5019
GO:0020037	heme binding	0.5038
GO:0019208	phosphatase regulator activity	0.5040
GO:0005506	iron ion binding	0.5041
GO:0008173	RNA methyltransferase activity	0.5042
GO:0042285	xylosyltransferase activity	0.5043
GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors	0.5043
GO:0015232	heme transmembrane transporter activity	0.5044
GO:0047429	nucleoside triphosphate diphosphatase activity	0.5044
GO:0016805	dipeptidase activity	0.5044
GO:0016671	oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor	0.5046
GO:0042162	telomeric DNA binding	0.5046
GO:0004559	alpha-mannosidase activity	0.5046
GO:0032549	ribonucleoside binding	0.5048
GO:0004656	procollagen-proline 4-dioxygenase activity	0.5048
GO:0016314	phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase activity	0.5048
GO:0008821	crossover junction DNA endonuclease activity	0.5048
GO:0061608	nuclear import signal receptor activity	0.5048
GO:0003691	double-stranded telomeric DNA binding	0.5048
GO:0044715	8-oxo-dGDP phosphatase activity	0.5048
GO:0004705	JUN kinase activity	0.5048
GO:0008013	beta-catenin binding	0.5048
GO:0003726	double-stranded RNA adenosine deaminase activity	0.5048
GO:0004169	dolichyl-phosphate-mannose-protein mannosyltransferase activity	0.5048
GO:0003747	translation release factor activity	0.5048
GO:0008253	5'-nucleotidase activity	0.5048
GO:0030628	pre-mRNA 3'-splice site binding	0.5048
GO:0046975	histone H3K36 methyltransferase activity	0.5048
GO:0003899	DNA-directed 5'-3' RNA polymerase activity	0.5048
GO:0003919	FMN adenylyltransferase activity	0.5048
GO:0008519	ammonium channel activity	0.5048
GO:0031409	pigment binding	0.5048
GO:0004029	aldehyde dehydrogenase (NAD+) activity	0.5048
GO:0004017	adenylate kinase activity	0.5048
GO:0015459	potassium channel regulator activity	0.5048
GO:0017150	tRNA dihydrouridine synthase activity	0.5048
GO:0015485	cholesterol binding	0.5048
GO:0004376	glycolipid mannosyltransferase activity	0.5048
GO:0008508	bile acid:sodium symporter activity	0.5048
GO:0061578	K63-linked deubiquitinase activity	0.5048
GO:0001671	ATPase activator activity	0.5048
GO:0051787	misfolded protein binding	0.5048
GO:0005080	protein kinase C binding	0.5048
GO:0070530	K63-linked polyubiquitin modification-dependent protein binding	0.5048
GO:0001164	RNA polymerase I core promoter sequence-specific DNA binding	0.5048
GO:0004571	mannosyl-oligosaccharide 1,2-alpha-mannosidase activity	0.5048
GO:0046592	polyamine oxidase activity	0.5048
GO:0030332	cyclin binding	0.5048
GO:0004535	poly(A)-specific ribonuclease activity	0.5048
GO:0045296	cadherin binding	0.5048
GO:0030274	LIM domain binding	0.5048
GO:0008195	phosphatidate phosphatase activity	0.5048
GO:0005337	nucleoside transmembrane transporter activity	0.5048
GO:0033549	MAP kinase phosphatase activity	0.5048
GO:0030552	cAMP binding	0.5048
GO:0004483	mRNA (nucleoside-2'-O-)-methyltransferase activity	0.5048
GO:0042834	peptidoglycan binding	0.5048
GO:0000340	RNA 7-methylguanosine cap binding	0.5048
GO:0070403	NAD+ binding	0.5048
GO:0030527	structural constituent of chromatin	0.5048
