GO.ID	Term	Annotated	Significant	Expected	P_value
87	GO:0016073	snRNA metabolic process	11	1	0.1	1.0000
88	GO:0016074	sno(s)RNA metabolic process	2	1	0.02	1.0000
89	GO:0055086	nucleobase-containing small molecule metabolic process	101	3	0.87	1.0000
90	GO:0050794	regulation of cellular process	1346	11	11.64	1.0000
91	GO:0032774	RNA biosynthetic process	697	11	6.03	1.0000
92	GO:0070085	glycosylation	35	1	0.3	1.0000
93	GO:0006355	regulation of DNA-templated transcription	486	4	4.2	1.0000
94	GO:0006356	regulation of transcription by RNA polymerase I	3	1	0.03	1.0000
95	GO:0006508	proteolysis	285	4	2.47	1.0000
96	GO:0031401	positive regulation of protein modification process	12	1	0.1	1.0000
97	GO:1902903	regulation of supramolecular fiber organization	29	1	0.25	1.0000
98	GO:0045184	establishment of protein localization	133	1	1.15	1.0000
99	GO:0042254	ribosome biogenesis	55	4	0.48	1.0000
100	GO:0006094	gluconeogenesis	6	1	0.05	1.0000
