GO.ID	Term	Annotated	Significant	Expected	P_value
58	GO:0032237	activation of store-operated calcium channel activity	2	1	0.14	0.1319
59	GO:0006468	protein phosphorylation	129	13	8.8	0.1337
60	GO:0016567	protein ubiquitination	41	5	2.8	0.1345
61	GO:0035556	intracellular signal transduction	142	12	9.69	0.1587
62	GO:0006874	intracellular calcium ion homeostasis	14	3	0.96	0.1686
63	GO:0072659	protein localization to plasma membrane	11	2	0.75	0.1700
64	GO:0006367	transcription initiation at RNA polymerase II promoter	5	2	0.34	0.1902
65	GO:0042176	regulation of protein catabolic process	7	2	0.48	0.1904
66	GO:0006405	RNA export from nucleus	9	2	0.61	0.1905
67	GO:0007602	phototransduction	3	1	0.2	0.1912
68	GO:0006611	protein export from nucleus	3	1	0.2	0.1912
69	GO:0006636	unsaturated fatty acid biosynthetic process	3	1	0.2	0.1912
70	GO:0019695	choline metabolic process	3	1	0.2	0.1912
71	GO:0042790	nucleolar large rRNA transcription by RNA polymerase I	3	1	0.2	0.1912
72	GO:0006094	gluconeogenesis	3	1	0.2	0.1912
73	GO:0006828	manganese ion transport	3	1	0.2	0.1912
74	GO:0006390	mitochondrial transcription	3	1	0.2	0.1912
75	GO:0051453	regulation of intracellular pH	3	1	0.2	0.1912
76	GO:0051480	regulation of cytosolic calcium ion concentration	3	1	0.2	0.1912
77	GO:0043122	regulation of canonical NF-kappaB signal transduction	3	1	0.2	0.1912
78	GO:0030050	vesicle transport along actin filament	3	1	0.2	0.1912
79	GO:0097320	plasma membrane tubulation	3	1	0.2	0.1912
80	GO:0002115	store-operated calcium entry	3	1	0.2	0.1912
81	GO:0006581	acetylcholine catabolic process	3	1	0.2	0.1912
82	GO:0001188	RNA polymerase I preinitiation complex assembly	3	1	0.2	0.1912
83	GO:0046330	positive regulation of JNK cascade	3	1	0.2	0.1912
84	GO:2000641	regulation of early endosome to late endosome transport	3	1	0.2	0.1912
85	GO:0034727	piecemeal microautophagy of the nucleus	3	1	0.2	0.1912
86	GO:0006812	monoatomic cation transport	97	6	6.62	0.1928
87	GO:0018105	peptidyl-serine phosphorylation	12	2	0.82	0.1953
88	GO:0006139	nucleobase-containing compound metabolic process	602	32	41.09	0.2061
89	GO:0006470	protein dephosphorylation	35	4	2.39	0.2131
90	GO:0007155	cell adhesion	59	4	4.03	0.2235
91	GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	25	3	1.71	0.2410
92	GO:0016197	endosomal transport	23	4	1.57	0.2440
93	GO:0046777	protein autophosphorylation	4	1	0.27	0.2464
94	GO:0042246	tissue regeneration	4	1	0.27	0.2464
95	GO:0008592	regulation of Toll signaling pathway	4	1	0.27	0.2464
96	GO:0045732	positive regulation of protein catabolic process	4	1	0.27	0.2464
97	GO:0030100	regulation of endocytosis	4	1	0.27	0.2464
98	GO:0007420	brain development	4	1	0.27	0.2464
99	GO:0021556	central nervous system formation	4	1	0.27	0.2464
100	GO:0032543	mitochondrial translation	4	1	0.27	0.2464
