GO.ID	Term	Annotated	Significant	Expected	P_value
172	GO:0006391	transcription initiation at mitochondrial promoter	1	1	0.33	0.332
173	GO:0023041	neuronal signal transduction	1	1	0.33	0.332
174	GO:1900011	negative regulation of corticotropin-releasing hormone receptor activity	1	1	0.33	0.332
175	GO:0006695	cholesterol biosynthetic process	1	1	0.33	0.332
176	GO:0000719	photoreactive repair	1	1	0.33	0.332
177	GO:0010142	farnesyl diphosphate biosynthetic process, mevalonate pathway	1	1	0.33	0.332
178	GO:0071171	site-specific DNA replication termination at RTS1 barrier	1	1	0.33	0.332
179	GO:0032012	regulation of ARF protein signal transduction	1	1	0.33	0.332
180	GO:0050852	T cell receptor signaling pathway	1	1	0.33	0.332
181	GO:0046081	dUTP catabolic process	1	1	0.33	0.332
182	GO:0006685	sphingomyelin catabolic process	1	1	0.33	0.332
183	GO:0090162	establishment of epithelial cell polarity	1	1	0.33	0.332
184	GO:0097176	epoxide metabolic process	1	1	0.33	0.332
185	GO:0051490	negative regulation of filopodium assembly	1	1	0.33	0.332
186	GO:0031509	subtelomeric heterochromatin formation	1	1	0.33	0.332
187	GO:0051497	negative regulation of stress fiber assembly	1	1	0.33	0.332
188	GO:1904380	endoplasmic reticulum mannose trimming	1	1	0.33	0.332
189	GO:0006622	protein targeting to lysosome	1	1	0.33	0.332
190	GO:1904382	mannose trimming involved in glycoprotein ERAD pathway	1	1	0.33	0.332
191	GO:0072383	plus-end-directed vesicle transport along microtubule	1	1	0.33	0.332
192	GO:0043517	positive regulation of DNA damage response, signal transduction by p53 class mediator	1	1	0.33	0.332
193	GO:0051460	negative regulation of corticotropin secretion	1	1	0.33	0.332
194	GO:0019287	isopentenyl diphosphate biosynthetic process, mevalonate pathway	1	1	0.33	0.332
195	GO:0072334	UDP-galactose transmembrane transport	1	1	0.33	0.332
196	GO:1990116	ribosome-associated ubiquitin-dependent protein catabolic process	1	1	0.33	0.332
197	GO:2000010	positive regulation of protein localization to cell surface	1	1	0.33	0.332
198	GO:2000042	negative regulation of double-strand break repair via homologous recombination	1	1	0.33	0.332
199	GO:0060287	epithelial cilium movement involved in determination of left/right asymmetry	1	1	0.33	0.332
200	GO:0045669	positive regulation of osteoblast differentiation	1	1	0.33	0.332
201	GO:1905273	positive regulation of proton-transporting ATP synthase activity, rotational mechanism	1	1	0.33	0.332
202	GO:0070301	cellular response to hydrogen peroxide	1	1	0.33	0.332
203	GO:0016598	protein arginylation	1	1	0.33	0.332
204	GO:1904491	protein localization to ciliary transition zone	1	1	0.33	0.332
205	GO:0010923	negative regulation of phosphatase activity	1	1	0.33	0.332
206	GO:2000009	negative regulation of protein localization to cell surface	1	1	0.33	0.332
207	GO:0071951	conversion of methionyl-tRNA to N-formyl-methionyl-tRNA	1	1	0.33	0.332
208	GO:0032873	negative regulation of stress-activated MAPK cascade	1	1	0.33	0.332
209	GO:0032878	regulation of establishment or maintenance of cell polarity	1	1	0.33	0.332
210	GO:0006424	glutamyl-tRNA aminoacylation	1	1	0.33	0.332
211	GO:0006427	histidyl-tRNA aminoacylation	1	1	0.33	0.332
212	GO:0048332	mesoderm morphogenesis	1	1	0.33	0.332
213	GO:0090251	protein localization involved in establishment of planar polarity	1	1	0.33	0.332
214	GO:0071922	regulation of cohesin loading	1	1	0.33	0.332
215	GO:0006430	lysyl-tRNA aminoacylation	1	1	0.33	0.332
216	GO:0018401	peptidyl-proline hydroxylation to 4-hydroxy-L-proline	1	1	0.33	0.332
217	GO:0034498	early endosome to Golgi transport	1	1	0.33	0.332
218	GO:0010792	DNA double-strand break processing involved in repair via single-strand annealing	1	1	0.33	0.332
219	GO:0071932	replication fork reversal	1	1	0.33	0.332
220	GO:0034454	microtubule anchoring at centrosome	1	1	0.33	0.332
221	GO:0036444	calcium import into the mitochondrion	1	1	0.33	0.332
